Action_Cash,Action_TSM,Action_MRVL,Action_NVDA,Action_RTX,Action_GM,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_TSM_close_L1,State_TSM_high_L1,State_TSM_low_L1,State_TSM_open_L1,State_MRVL_close_L1,State_MRVL_high_L1,State_MRVL_low_L1,State_MRVL_open_L1,State_NVDA_close_L1,State_NVDA_high_L1,State_NVDA_low_L1,State_NVDA_open_L1,State_RTX_close_L1,State_RTX_high_L1,State_RTX_low_L1,State_RTX_open_L1,State_GM_close_L1,State_GM_high_L1,State_GM_low_L1,State_GM_open_L1
3.7602442E-14,0.99999952,4.5804703E-07,7.6469461E-20,1.485003E-28,4.2730777E-16,1.0,1.0,1.0,1.0,1.40726097,1.43224816,1.40442547,1.43224816,1.39184319,1.40407104,1.38670395,1.40407104,1.36118526,1.36632449,1.34647655,1.36632449,1.38829902,1.39521051,1.37979279,1.39521051,1.3982232,1.41612191,1.39095733,1.41612191
3.1113109E-14,0.99999952,4.2710155E-07,5.6934686E-20,9.7460228E-29,3.3597268E-16,1.0,1.0,1.0,1.0,1.39184319,1.40407104,1.38670395,1.40407104,1.36118526,1.36632449,1.34647655,1.36632449,1.38829902,1.39521051,1.37979279,1.39521051,1.3982232,1.41612191,1.39095733,1.41612191,1.41842581,1.42622329,1.40832458,1.42622329
2.7074214E-14,0.99999964,4.0820328E-07,4.5435432E-20,7.0949628E-29,2.7975788E-16,1.0,1.0,1.0,1.0,1.36118526,1.36632449,1.34647655,1.36632449,1.38829902,1.39521051,1.37979279,1.39521051,1.3982232,1.41612191,1.39095733,1.41612191,1.41842581,1.42622329,1.40832458,1.42622329,1.4487295,1.45617248,1.43561565,1.45617248
2.3993331E-14,0.99999964,3.9347157E-07,3.7236553E-20,5.4034137E-29,2.3840489E-16,1.0,1.0,1.0,1.0,1.38829902,1.39521051,1.37979279,1.39521051,1.3982232,1.41612191,1.39095733,1.41612191,1.41842581,1.42622329,1.40832458,1.42622329,1.4487295,1.45617248,1.43561565,1.45617248,1.42834955,1.45865323,1.42072932,1.45865323
2.1099418E-14,0.99999964,3.7660323E-07,3.0318292E-20,4.0685478E-29,2.0201155E-16,1.0,1.0,1.0,1.0,1.3982232,1.41612191,1.39095733,1.41612191,1.41842581,1.42622329,1.40832458,1.42622329,1.4487295,1.45617248,1.43561565,1.45617248,1.42834955,1.45865323,1.42072932,1.45865323,1.42551401,1.43331135,1.41612166,1.43331135
1.8616407E-14,0.99999964,3.6001455E-07,2.4874631E-20,3.0936297E-29,1.7219742E-16,1.0,1.0,1.0,1.0,1.41842581,1.42622329,1.40832458,1.42622329,1.4487295,1.45617248,1.43561565,1.45617248,1.42834955,1.45865323,1.42072932,1.45865323,1.42551401,1.43331135,1.41612166,1.43331135,1.40442557,1.41346356,1.3945016,1.41346356
1.6726578E-14,0.99999964,3.4709146E-07,2.0968526E-20,2.437517E-29,1.4999859E-16,1.0,1.0,1.0,1.0,1.4487295,1.45617248,1.43561565,1.45617248,1.42834955,1.45865323,1.42072932,1.45865323,1.42551401,1.43331135,1.41612166,1.43331135,1.40442557,1.41346356,1.3945016,1.41346356,1.44518518,1.44607117,1.41753961,1.44607117
1.5156726E-14,0.99999964,3.354873E-07,1.7917824E-20,1.9644663E-29,1.3216136E-16,1.0,1.0,1.0,1.0,1.42834955,1.45865323,1.42072932,1.45865323,1.42551401,1.43331135,1.41612166,1.43331135,1.40442557,1.41346356,1.3945016,1.41346356,1.44518518,1.44607117,1.41753961,1.44607117,1.45617223,1.46574184,1.41559007,1.46574184
1.3882145E-14,0.99999964,3.2568309E-07,1.559557E-20,1.6055541E-29,1.1794607E-16,1.0,1.0,1.0,1.0,1.42551401,1.43331135,1.41612166,1.43331135,1.40442557,1.41346356,1.3945016,1.41346356,1.44518518,1.44607117,1.41753961,1.44607117,1.45617223,1.46574184,1.41559007,1.46574184,1.43862812,1.44979259,1.38900798,1.44979259
1.30716979E-14,0.999999642,3.2057207E-07,1.4096518E-20,1.39019115E-29,1.08638355E-16,1.0,1.0,1.0,1.0,1.40442557,1.41346356,1.3945016,1.41346356,1.44518518,1.44607117,1.41753961,1.44607117,1.45617223,1.46574184,1.41559007,1.46574184,1.43862812,1.44979259,1.38900798,1.44979259,1.3984001,1.44376698,1.37181792,1.44376698
1.23083789E-14,0.999999642,3.15475688E-07,1.27530329E-20,1.21415694E-29,1.00265772E-16,1.0,1.0,1.0,1.0,1.44518518,1.44607117,1.41753961,1.44607117,1.45617223,1.46574184,1.41559007,1.46574184,1.43862812,1.44979259,1.38900798,1.44979259,1.3984001,1.44376698,1.37181792,1.44376698,1.37022332,1.40265363,1.3684512,1.40265363
1.17705265E-14,0.999999642,3.12329433E-07,1.18514553E-20,1.07313418E-29,9.41173446E-17,1.0,1.0,1.0,1.0,1.45617223,1.46574184,1.41559007,1.46574184,1.43862812,1.44979259,1.38900798,1.44979259,1.3984001,1.44376698,1.37181792,1.44376698,1.37022332,1.40265363,1.3684512,1.40265363,1.40708378,1.41240013,1.39202057,1.41240013
1.16404536E-14,0.999999642,3.15567149E-07,1.14715855E-20,1.02851731E-29,9.17720825E-17,1.0,1.0,1.0,1.0,1.43862812,1.44979259,1.38900798,1.44979259,1.3984001,1.44376698,1.37181792,1.44376698,1.37022332,1.40265363,1.3684512,1.40265363,1.40708378,1.41240013,1.39202057,1.41240013,1.3982232,1.43951423,1.3957422,1.43951423
1.1310971E-14,0.99999964,3.1462119E-07,1.0873391E-20,9.5933474E-30,8.7984396E-17,1.0,1.0,1.0,1.0,1.3984001,1.44376698,1.37181792,1.44376698,1.37022332,1.40265363,1.3684512,1.40265363,1.40708378,1.41240013,1.39202057,1.41240013,1.3982232,1.43951423,1.3957422,1.43951423,1.39680535,1.42303317,1.39290661,1.42303317
1.0577832E-14,0.99999964,3.0698851E-07,9.7840223E-21,8.4388856E-30,8.1084102E-17,1.0,1.0,1.0,1.0,1.37022332,1.40265363,1.3684512,1.40265363,1.40708378,1.41240013,1.39202057,1.41240013,1.3982232,1.43951423,1.3957422,1.43951423,1.39680535,1.42303317,1.39290661,1.42303317,1.42657717,1.43756452,1.41683031,1.43756452
9.6903754E-15,0.99999976,2.945379E-07,8.6347655E-21,7.00185E-30,7.3060264E-17,1.0,1.0,1.0,1.0,1.40708378,1.41240013,1.39202057,1.41240013,1.3982232,1.43951423,1.3957422,1.43951423,1.39680535,1.42303317,1.39290661,1.42303317,1.42657717,1.43756452,1.41683031,1.43756452,1.52138739,1.53804561,1.44217244,1.53804561
9.3747294E-15,0.99999976,2.9144476E-07,8.1931836E-21,6.4400803E-30,6.9851154E-17,1.0,1.0,1.0,1.0,1.3982232,1.43951423,1.3957422,1.43951423,1.39680535,1.42303317,1.39290661,1.42303317,1.42657717,1.43756452,1.41683031,1.43756452,1.52138739,1.53804561,1.44217244,1.53804561,1.47318491,1.53272902,1.47159004,1.53272902
9.2872733E-15,0.99999976,2.9212958E-07,8.0135012E-21,6.2502791E-30,6.8606029E-17,1.0,1.0,1.0,1.0,1.39680535,1.42303317,1.39290661,1.42303317,1.42657717,1.43756452,1.41683031,1.43756452,1.52138739,1.53804561,1.44217244,1.53804561,1.47318491,1.53272902,1.47159004,1.53272902,1.45905918,1.46582805,1.43590228,1.46582805
9.1596957E-15,0.99999976,2.9167137E-07,7.804046E-21,6.0366164E-30,6.7135494E-17,1.0,1.0,1.0,1.0,1.42657717,1.43756452,1.41683031,1.43756452,1.52138739,1.53804561,1.44217244,1.53804561,1.47318491,1.53272902,1.47159004,1.53272902,1.45905918,1.46582805,1.43590228,1.46582805,1.42913345,1.47562514,1.42699585,1.47562514
8.8525522E-15,0.99999976,2.8804575E-07,7.3868053E-21,5.6479058E-30,6.4338366E-17,1.0,1.0,1.0,1.0,1.52138739,1.53804561,1.44217244,1.53804561,1.47318491,1.53272902,1.47159004,1.53272902,1.45905918,1.46582805,1.43590228,1.46582805,1.42913345,1.47562514,1.42699585,1.47562514,1.43554597,1.43661484,1.40864851,1.43661484
8.3215024E-15,0.99999976,2.797963E-07,6.7449042E-21,5.0299479E-30,5.9886507E-17,1.0,1.0,1.0,1.0,1.47318491,1.53272902,1.47159004,1.53272902,1.45905918,1.46582805,1.43590228,1.46582805,1.42913345,1.47562514,1.42699585,1.47562514,1.43554597,1.43661484,1.40864851,1.43661484,1.43358673,1.44088997,1.41434871,1.44088997
7.7703533E-15,0.99999976,2.7047759E-07,6.1127904E-21,4.4103547E-30,5.5364419E-17,1.0,1.0,1.0,1.0,1.45905918,1.46582805,1.43590228,1.46582805,1.42913345,1.47562514,1.42699585,1.47562514,1.43554597,1.43661484,1.40864851,1.43661484,1.43358673,1.44088997,1.41434871,1.44088997,1.38798548,1.42378956,1.38745112,1.42378956
7.3328388E-15,0.99999976,2.631503E-07,5.6186421E-21,3.9405584E-30,5.1781013E-17,1.0,1.0,1.0,1.0,1.42913345,1.47562514,1.42699585,1.47562514,1.43554597,1.43661484,1.40864851,1.43661484,1.43358673,1.44088997,1.41434871,1.44088997,1.38798548,1.42378956,1.38745112,1.42378956,1.39617932,1.4072234,1.3568127,1.4072234
7.0216965E-15,0.99999976,2.5820179E-07,5.2723899E-21,3.608949E-30,4.9208707E-17,1.0,1.0,1.0,1.0,1.43554597,1.43661484,1.40864851,1.43661484,1.43358673,1.44088997,1.41434871,1.44088997,1.38798548,1.42378956,1.38745112,1.42378956,1.39617932,1.4072234,1.3568127,1.4072234,1.40508573,1.40579827,1.37854447,1.40579827
6.7919417E-15,0.99999976,2.5463063E-07,5.0158685E-21,3.3728277E-30,4.7295401E-17,1.0,1.0,1.0,1.0,1.43358673,1.44088997,1.41434871,1.44088997,1.38798548,1.42378956,1.38745112,1.42378956,1.39617932,1.4072234,1.3568127,1.4072234,1.40508573,1.40579827,1.37854447,1.40579827,1.42093947,1.43162735,1.41559567,1.43162735
6.6366061E-15,0.99999976,2.523139E-07,4.8448655E-21,3.198425E-30,4.5957235E-17,1.0,1.0,1.0,1.0,1.38798548,1.42378956,1.38745112,1.42378956,1.39617932,1.4072234,1.3568127,1.4072234,1.40508573,1.40579827,1.37854447,1.40579827,1.42093947,1.43162735,1.41559567,1.43162735,1.43412109,1.44712448,1.41274547,1.44712448
6.5730887E-15,0.99999976,2.5186122E-07,4.7601195E-21,3.1291998E-30,4.5339066E-17,1.0,1.0,1.0,1.0,1.39617932,1.4072234,1.3568127,1.4072234,1.40508573,1.40579827,1.37854447,1.40579827,1.42093947,1.43162735,1.41559567,1.43162735,1.43412109,1.44712448,1.41274547,1.44712448,1.44409609,1.45959341,1.43518962,1.45959341
6.4870997E-15,0.99999976,2.5067339E-07,4.6620174E-21,3.0354941E-30,4.4572515E-17,1.0,1.0,1.0,1.0,1.40508573,1.40579827,1.37854447,1.40579827,1.42093947,1.43162735,1.41559567,1.43162735,1.43412109,1.44712448,1.41274547,1.44712448,1.44409609,1.45959341,1.43518962,1.45959341,1.47170629,1.47348756,1.4560308,1.47348756
6.4624006E-15,0.99999976,2.5042036E-07,4.6300627E-21,2.98563E-30,4.4258725E-17,1.0,1.0,1.0,1.0,1.42093947,1.43162735,1.41559567,1.43162735,1.43412109,1.44712448,1.41274547,1.44712448,1.44409609,1.45959341,1.43518962,1.45959341,1.47170629,1.47348756,1.4560308,1.47348756,1.43928696,1.46422499,1.43590245,1.46422499
6.5425693E-15,0.99999976,2.5230742E-07,4.7002495E-21,3.0278613E-30,4.4728534E-17,1.0,1.0,1.0,1.0,1.43412109,1.44712448,1.41274547,1.44712448,1.44409609,1.45959341,1.43518962,1.45959341,1.47170629,1.47348756,1.4560308,1.47348756,1.43928696,1.46422499,1.43590245,1.46422499,1.50590708,1.50751018,1.45264639,1.50751018
6.6726532E-15,0.99999976,2.5515837E-07,4.8153851E-21,3.1246432E-30,4.5585679E-17,1.0,1.0,1.0,1.0,1.44409609,1.45959341,1.43518962,1.45959341,1.47170629,1.47348756,1.4560308,1.47348756,1.43928696,1.46422499,1.43590245,1.46422499,1.50590708,1.50751018,1.45264639,1.50751018,1.48061285,1.50430398,1.47437821,1.50430398
6.7892219E-15,0.99999976,2.577442E-07,4.9179333E-21,3.2120456E-30,4.6350556E-17,1.0,1.0,1.0,1.0,1.47170629,1.47348756,1.4560308,1.47348756,1.43928696,1.46422499,1.43590245,1.46422499,1.50590708,1.50751018,1.45264639,1.50751018,1.48061285,1.50430398,1.47437821,1.50430398,1.54830214,1.54972721,1.51018242,1.54972721
6.8391562E-15,0.99999976,2.5873868E-07,4.9562784E-21,3.2503796E-30,4.6642508E-17,1.0,1.0,1.0,1.0,1.43928696,1.46422499,1.43590245,1.46422499,1.50590708,1.50751018,1.45264639,1.50751018,1.48061285,1.50430398,1.47437821,1.50430398,1.54830214,1.54972721,1.51018242,1.54972721,1.56397766,1.58285935,1.54117696,1.58285935
6.9134944E-15,0.99999976,2.5969041E-07,5.0304888E-21,3.2860856E-30,4.7097897E-17,1.0,1.0,1.0,1.0,1.50590708,1.50751018,1.45264639,1.50751018,1.48061285,1.50430398,1.47437821,1.50430398,1.54830214,1.54972721,1.51018242,1.54972721,1.56397766,1.58285935,1.54117696,1.58285935,1.5814342,1.58179053,1.56112744,1.58179053
7.0949597E-15,0.99999976,2.6312921E-07,5.1995669E-21,3.4411617E-30,4.8363262E-17,1.0,1.0,1.0,1.0,1.48061285,1.50430398,1.47437821,1.50430398,1.54830214,1.54972721,1.51018242,1.54972721,1.56397766,1.58285935,1.54117696,1.58285935,1.5814342,1.58179053,1.56112744,1.58179053,1.61937568,1.62578822,1.57965274,1.62578822
7.1722701E-15,0.99999976,2.638821E-07,5.2681881E-21,3.5169926E-30,4.8888945E-17,1.0,1.0,1.0,1.0,1.54830214,1.54972721,1.51018242,1.54972721,1.56397766,1.58285935,1.54117696,1.58285935,1.5814342,1.58179053,1.56112744,1.58179053,1.61937568,1.62578822,1.57965274,1.62578822,1.59675313,1.61474425,1.59301243,1.61474425
7.1320276E-15,0.99999976,2.6208812E-07,5.2229052E-21,3.4935658E-30,4.8565332E-17,1.0,1.0,1.0,1.0,1.56397766,1.58285935,1.54117696,1.58285935,1.5814342,1.58179053,1.56112744,1.58179053,1.61937568,1.62578822,1.57965274,1.62578822,1.59675313,1.61474425,1.59301243,1.61474425,1.57822772,1.60102828,1.57234941,1.60102828
6.9960559E-15,0.99999976,2.5820748E-07,5.087574E-21,3.3819232E-30,4.7545395E-17,1.0,1.0,1.0,1.0,1.5814342,1.58179053,1.56112744,1.58179053,1.61937568,1.62578822,1.57965274,1.62578822,1.59675313,1.61474425,1.59301243,1.61474425,1.57822772,1.60102828,1.57234941,1.60102828,1.57021196,1.59408125,1.55311154,1.59408125
6.8599026E-15,0.99999976,2.5389639E-07,4.9659303E-21,3.255765E-30,4.6516704E-17,1.0,1.0,1.0,1.0,1.61937568,1.62578822,1.57965274,1.62578822,1.59675313,1.61474425,1.59301243,1.61474425,1.57822772,1.60102828,1.57234941,1.60102828,1.57021196,1.59408125,1.55311154,1.59408125,1.54438322,1.5780497,1.53975195,1.5780497
6.8774578E-15,0.99999976,2.5309282E-07,4.9927507E-21,3.254573E-30,4.6596626E-17,1.0,1.0,1.0,1.0,1.59675313,1.61474425,1.59301243,1.61474425,1.57822772,1.60102828,1.57234941,1.60102828,1.57021196,1.59408125,1.55311154,1.59408125,1.54438322,1.5780497,1.53975195,1.5780497,1.5597023,1.59639708,1.55489286,1.59639708
7.0557701E-15,0.99999976,2.5600221E-07,5.1781894E-21,3.3876822E-30,4.7841589E-17,1.0,1.0,1.0,1.0,1.57822772,1.60102828,1.57234941,1.60102828,1.57021196,1.59408125,1.55311154,1.59408125,1.54438322,1.5780497,1.53975195,1.5780497,1.5597023,1.59639708,1.55489286,1.59639708,1.57217134,1.58499669,1.5634429,1.58499669
7.3578889E-15,0.99999976,2.6149542E-07,5.4902453E-21,3.6263094E-30,4.9987444E-17,1.0,1.0,1.0,1.0,1.57021196,1.59408125,1.55311154,1.59408125,1.54438322,1.5780497,1.53975195,1.5780497,1.5597023,1.59639708,1.55489286,1.59639708,1.57217134,1.58499669,1.5634429,1.58499669,1.56112747,1.58303747,1.55988057,1.58303747
7.7539785E-15,0.99999976,2.6867718E-07,5.8939947E-21,3.9761027E-30,5.2832522E-17,1.0,1.0,1.0,1.0,1.54438322,1.5780497,1.53975195,1.5780497,1.5597023,1.59639708,1.55489286,1.59639708,1.57217134,1.58499669,1.5634429,1.58499669,1.56112747,1.58303747,1.55988057,1.58303747,1.57128083,1.58428435,1.56540252,1.58428435
8.2034667E-15,0.99999976,2.7649017E-07,6.3729274E-21,4.3777027E-30,5.6085459E-17,1.0,1.0,1.0,1.0,1.5597023,1.59639708,1.55489286,1.59639708,1.57217134,1.58499669,1.5634429,1.58499669,1.56112747,1.58303747,1.55988057,1.58303747,1.57128083,1.58428435,1.56540252,1.58428435,1.573062,1.5755558,1.55738665,1.5755558
8.5968643E-15,0.99999976,2.8318357E-07,6.7810998E-21,4.7872122E-30,5.8964127E-17,1.0,1.0,1.0,1.0,1.57217134,1.58499669,1.5634429,1.58499669,1.56112747,1.58303747,1.55988057,1.58303747,1.57128083,1.58428435,1.56540252,1.58428435,1.573062,1.5755558,1.55738665,1.5755558,1.54491773,1.56362125,1.52781717,1.56362125
8.6427015E-15,0.99999976,2.8303046E-07,6.8231875E-21,4.8917725E-30,5.9336206E-17,1.0,1.0,1.0,1.0,1.56112747,1.58303747,1.55988057,1.58303747,1.57128083,1.58428435,1.56540252,1.58428435,1.573062,1.5755558,1.55738665,1.5755558,1.54491773,1.56362125,1.52781717,1.56362125,1.54456115,1.55364579,1.53155777,1.55364579
8.3490699E-15,0.99999976,2.7637839E-07,6.5131406E-21,4.6452027E-30,5.7213251E-17,1.0,1.0,1.0,1.0,1.57128083,1.58428435,1.56540252,1.58428435,1.573062,1.5755558,1.55738665,1.5755558,1.54491773,1.56362125,1.52781717,1.56362125,1.54456115,1.55364579,1.53155777,1.55364579,1.49361626,1.52140456,1.49343809,1.52140456
7.8492417E-15,0.99999976,2.65365E-07,6.0019947E-21,4.1904482E-30,5.3572065E-17,1.0,1.0,1.0,1.0,1.573062,1.5755558,1.55738665,1.5755558,1.54491773,1.56362125,1.52781717,1.56362125,1.54456115,1.55364579,1.53155777,1.55364579,1.49361626,1.52140456,1.49343809,1.52140456,1.51214152,1.51997927,1.49664421,1.51997927
