date,close,open,high,low,volume,percent,code
2021-09-30,1697.99,1727.34,1734.005,1679.21,32M,-0.82%,AZO
2021-10-01,1672.28,1706.77,1706.77,1657.46,20M,0.3%,AZO
2021-10-04,1642.51,1663.44,1676.735,1634.34,19M,-3.11%,AZO
2021-10-05,1651.22,1655.03,1673.27,1639.12,16M,0.25%,AZO
2021-10-06,1663.81,1660.19,1679.9225,1647.29,20M,-1.37%,AZO
2021-10-07,1683.73,1662.28,1690.82,1654.27,15M,-1.64%,AZO
2021-10-08,1681.37,1681.08,1699.3,1666.71,12M,-1.44%,AZO
2021-10-11,1674.08,1680.19,1697.47,1674.03,10M,-0.91%,AZO
2021-10-12,1677.29,1677.31,1679.82,1657.225,12M,-0.38%,AZO
2021-10-13,1683.08,1675.25,1687.99,1649.59,14M,0.54%,AZO
2021-10-14,1717.55,1689.43,1719.97,1685.98,14M,-0.34%,AZO
2021-10-15,1736.03,1731.96,1741.91,1722.43,17M,1.5%,AZO
2021-10-18,1758.49,1733.43,1767.88,1730.35,23M,-2.23%,AZO
2021-10-19,1764.21,1758.33,1777.92,1753.72,17M,percent,AZO
2021-10-20,1769.05,1771.27,1791.97,1763.655,19M,1.69%,AZO
2021-10-21,1807.68,1781.5,1815.57,1780.72,18M,1.98%,AZO
2021-10-22,1832.89,1811.23,1840.55,1793.5,17M,-0.74%,AZO
2021-10-25,1821.09,1839.21,1844.99,1812.23,14M,-2.63%,AZO
2021-10-26,1826.0,1828.3,1833.0,1812.1,13M,2.44%,AZO
2021-10-27,1825.86,1824.88,1837.54,1817.84,13M,-0.24%,AZO
2021-10-28,1780.1,1825.27,1831.385,1775.45,20M,3.02%,AZO
2021-10-29,1784.84,1779.73,1796.92,1772.035,23M,-0.3%,AZO
2021-11-01,1779.44,1794.05,1801.0,1767.52,17M,-0.2%,AZO
2021-11-02,1788.15,1785.28,1802.95,1779.0,18M,-2.68%,AZO
2021-11-03,1791.68,1791.27,1799.31,1768.72,14M,-3.52%,AZO
2021-11-04,1809.05,1799.38,1832.49,1794.76,14M,-1.62%,AZO
2021-11-05,1817.94,1822.37,1830.0,1802.27,11M,0.93%,AZO
2021-11-08,1820.93,1826.55,1834.995,1799.09,14M,-0.69%,AZO
2021-11-09,1866.38,1824.9,1868.685,1814.32,17M,-0.46%,AZO
2021-11-10,1881.42,1863.21,1897.52,1863.21,19M,0.23%,AZO
2021-11-11,1886.89,1878.59,1904.0,1876.11,12M,-0.92%,AZO
2021-11-12,1886.23,1896.45,1904.8399,1880.18,11M,-1.35%,AZO
2021-11-15,1911.84,1895.24,1921.365,1886.09,15M,-0.45%,AZO
2021-11-16,1911.28,1907.16,1941.36,1905.08,14M,-2.2%,AZO
2021-11-17,1893.84,1920.0,1922.345,1892.5,12M,-3.6%,AZO
2021-11-18,1875.85,1893.84,1893.84,1873.235,13M,0.95%,AZO
2021-11-19,1859.68,1886.9,1886.9,1856.985,20M,0.61%,AZO
2021-11-22,1864.88,1860.28,1875.885,1851.375,11M,1.01%,AZO
2021-11-23,1880.1,1874.15,1883.78,1849.57,11M,2.53%,AZO
2021-11-24,1855.05,1866.32,1870.44,1852.0,12M,-1.61%,AZO
2021-11-26,1814.18,1836.51,1843.14,1806.89,90M,0.85%,AZO
2021-11-29,1838.69,1828.1,1855.43,1815.82,13M,1.57%,AZO
2021-11-30,1817.07,1835.0,1852.8,1812.97,21M,0.3%,AZO
2021-12-01,1806.83,1835.57,1861.15,1806.83,13M,-1.22%,AZO
2021-12-02,1868.29,1817.59,1873.86,1816.015,14M,0.88%,AZO
2021-12-03,1863.0,1875.46,1897.88,1855.14,17M,-3.2%,AZO
2021-12-06,1879.99,1877.81,1886.01,1858.23,17M,-0.23%,AZO
2021-12-07,2023.57,1914.37,2028.66,1890.705,28M,0.1%,AZO
2021-12-08,1988.86,2013.76,2019.965,1940.6,25M,-1.38%,AZO
2021-12-09,1965.83,1978.23,2008.24,1951.86,26M,-1.18%,AZO
2021-12-10,2003.02,1975.79,2006.67,1958.95,16M,-1.32%,AZO
2021-12-13,1986.1,2001.38,2001.39,1963.63,16M,0.38%,AZO
2021-12-14,1999.54,1982.98,2011.21,1971.075,15M,1.61%,AZO
2021-12-15,2048.59,1991.47,2053.0,1983.8,16M,0.37%,AZO
2021-12-16,2011.22,2057.01,2065.72,2008.49,16M,0.19%,AZO
2021-12-17,1996.37,2016.34,2016.34,1972.87,34M,-1.78%,AZO
2021-12-20,1994.3,1985.93,1997.84,1941.045,17M,1.7%,AZO
2021-12-21,1990.37,2012.1,2012.1,1975.0,12M,7.8%,AZO
2021-12-22,2024.16,1989.63,2028.0,1989.42,92M,0.6%,AZO
2021-12-23,2014.5,2027.04,2039.5083,2007.6,10M,0.06%,AZO
2021-12-27,2047.06,2014.98,2047.89,2004.74,72M,1.33%,AZO
