Action_Cash,Action_AAPL,Action_V,Action_SNE,Action_ADBE,Action_BABA,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1
0.16427359,0.17319639,0.16259727,0.16239958,0.1651639,0.17236927,1.0,1.0,1.0,1.0,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039
0.1644933,0.17291674,0.16270374,0.16273458,0.16475335,0.17239833,1.0,1.0,1.0,1.0,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211
0.16449124,0.17314854,0.16257724,0.16275313,0.16451167,0.1725182,1.0,1.0,1.0,1.0,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529
0.16476806,0.1729543,0.16230924,0.16285643,0.16381525,0.17329665,1.0,1.0,1.0,1.0,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508
0.16474964,0.17371623,0.16161728,0.16204652,0.1637435,0.17412685,1.0,1.0,1.0,1.0,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478
0.16452284,0.17459635,0.16111852,0.16119212,0.1641236,0.17444655,1.0,1.0,1.0,1.0,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329
0.16443156,0.17606828,0.1600062,0.16009194,0.16485332,0.1745487,1.0,1.0,1.0,1.0,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079
0.164407,0.1770954,0.15862274,0.1591514,0.165958,0.17476545,1.0,1.0,1.0,1.0,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128
0.16492417,0.17943743,0.15665403,0.15759513,0.16702475,0.17436445,1.0,1.0,1.0,1.0,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093
0.16551195,0.18115602,0.15537511,0.15726987,0.16744983,0.1732372,1.0,1.0,1.0,1.0,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343
0.16618718,0.18107472,0.15551797,0.15771286,0.16586117,0.17364615,1.0,1.0,1.0,1.0,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947
0.16542527,0.1801645,0.15619361,0.1567726,0.16622888,0.17521518,1.0,1.0,1.0,1.0,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861
0.16416907,0.18004808,0.15550874,0.15581432,0.1670573,0.17740248,1.0,1.0,1.0,1.0,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213
0.162499,0.18143637,0.1549995,0.15486269,0.16843268,0.17776968,1.0,1.0,1.0,1.0,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058
0.15934487,0.1837999,0.154723,0.15240683,0.17136379,0.17836162,1.0,1.0,1.0,1.0,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037
0.15597321,0.18830352,0.15407726,0.14954169,0.17494316,0.17716122,1.0,1.0,1.0,1.0,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026
0.15326948,0.18970157,0.15391116,0.1477366,0.18063463,0.17474654,1.0,1.0,1.0,1.0,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251
0.15230261,0.19179153,0.1531671,0.1465217,0.18559727,0.17061977,1.0,1.0,1.0,1.0,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536
0.15272634,0.19362478,0.1514327,0.14680998,0.18856484,0.16684136,1.0,1.0,1.0,1.0,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599
0.1520255,0.19853011,0.1474833,0.1449519,0.19039272,0.16661645,1.0,1.0,1.0,1.0,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492
0.1515219,0.20792599,0.14174718,0.14240189,0.19179483,0.16460824,1.0,1.0,1.0,1.0,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773
0.15116887,0.21921209,0.13485348,0.13902523,0.1924868,0.16325355,1.0,1.0,1.0,1.0,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369
0.15086573,0.23738396,0.12692817,0.13503228,0.18983094,0.15995884,1.0,1.0,1.0,1.0,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886
0.14791209,0.27100778,0.11440112,0.12638226,0.1853265,0.1549703,1.0,1.0,1.0,1.0,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926
0.14868934,0.28743684,0.10921558,0.12447681,0.17706835,0.1531131,1.0,1.0,1.0,1.0,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517
0.14199021,0.3468333,0.09255487,0.11115559,0.16436058,0.14310537,1.0,1.0,1.0,1.0,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677
0.13310243,0.41625574,0.07626522,0.09666155,0.14735673,0.13035835,1.0,1.0,1.0,1.0,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575
0.12214481,0.50649464,0.05812904,0.07962212,0.12071225,0.11289708,1.0,1.0,1.0,1.0,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984
0.12994218,0.49617907,0.06197795,0.08613262,0.11250586,0.11326235,1.0,1.0,1.0,1.0,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466
0.13803399,0.47213235,0.07091001,0.09583598,0.10731762,0.11577006,1.0,1.0,1.0,1.0,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708
0.15210328,0.37914538,0.10586319,0.12234197,0.11223838,0.12830791,1.0,1.0,1.0,1.0,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401
0.1629129,0.29098073,0.14318542,0.14518842,0.11908211,0.13865049,1.0,1.0,1.0,1.0,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499
0.16590762,0.26616842,0.15867592,0.15189573,0.11753783,0.13981445,1.0,1.0,1.0,1.0,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522
0.16580074,0.24786347,0.1728633,0.15692475,0.11595243,0.14059538,1.0,1.0,1.0,1.0,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629
0.16735564,0.23322545,0.1853648,0.16086829,0.11407664,0.13910924,1.0,1.0,1.0,1.0,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016
0.16836798,0.22698598,0.19368783,0.16076203,0.11177738,0.13841873,1.0,1.0,1.0,1.0,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858
0.17223012,0.23163457,0.19296661,0.15926485,0.10657851,0.13732533,1.0,1.0,1.0,1.0,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501
0.17427148,0.22892223,0.195878,0.16070034,0.10294937,0.1372786,1.0,1.0,1.0,1.0,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176
0.17887966,0.2501923,0.18281725,0.15610944,0.09375506,0.13824633,1.0,1.0,1.0,1.0,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371
0.18830632,0.32337222,0.13995539,0.13913718,0.07527103,0.13395791,1.0,1.0,1.0,1.0,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949
0.14774378,0.6576231,0.02705125,0.05795529,0.02615017,0.08347647,1.0,1.0,1.0,1.0,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884
0.07622562,0.8427239,0.00755384,0.01809335,0.0084491,0.04695415,1.0,1.0,1.0,1.0,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123
0.027951794,0.95622694,0.00077447691,0.0028261659,0.0011489126,0.011071774,1.0,1.0,1.0,1.0,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316
0.11683509,0.7711758,0.01723872,0.02698804,0.01197343,0.05578893,1.0,1.0,1.0,1.0,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297
0.20702308,0.56708354,0.04735948,0.05170088,0.02485291,0.10198016,1.0,1.0,1.0,1.0,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237
0.13617913,0.13645937,0.37506658,0.13743892,0.09034128,0.12451474,1.0,1.0,1.0,1.0,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821
0.12516308,0.10639574,0.4137803,0.13827805,0.09291418,0.12346864,1.0,1.0,1.0,1.0,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575
0.11797622,0.08829816,0.4431514,0.13679273,0.09134919,0.12243229,1.0,1.0,1.0,1.0,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292
0.11248283,0.07548165,0.46431315,0.13572961,0.09009572,0.12189704,1.0,1.0,1.0,1.0,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411
0.10683245,0.06481437,0.48686612,0.13326825,0.08748106,0.12073775,1.0,1.0,1.0,1.0,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773
0.10629085,0.06177342,0.48226488,0.13444851,0.09068302,0.12453934,1.0,1.0,1.0,1.0,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258
0.10789315,0.06222746,0.4661473,0.13748918,0.09543745,0.13080548,1.0,1.0,1.0,1.0,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281
0.11508214,0.07012877,0.4219768,0.14443944,0.10543269,0.1429401,1.0,1.0,1.0,1.0,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281,1.10904872,1.1250116,1.10858469,1.1250116
0.11637506,0.07103878,0.4110006,0.14481083,0.10763527,0.14913945,1.0,1.0,1.0,1.0,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281,1.10904872,1.1250116,1.10858469,1.1250116,1.12464037,1.1263109,1.11006961,1.1263109
