Action_Cash,Action_TSM,Action_MRVL,Action_NVDA,Action_RTX,Action_GM,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_TSM_close_L1,State_TSM_high_L1,State_TSM_low_L1,State_TSM_open_L1,State_MRVL_close_L1,State_MRVL_high_L1,State_MRVL_low_L1,State_MRVL_open_L1,State_NVDA_close_L1,State_NVDA_high_L1,State_NVDA_low_L1,State_NVDA_open_L1,State_RTX_close_L1,State_RTX_high_L1,State_RTX_low_L1,State_RTX_open_L1,State_GM_close_L1,State_GM_high_L1,State_GM_low_L1,State_GM_open_L1,Wealth,Return,Price_Cash,Price_TSM,Price_MRVL,Price_NVDA,Price_RTX,Price_GM
0.166301,0.1668716,0.16729122,0.16689943,0.16683613,0.16580068,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9408.081609486768,-0.0002312275192413,1.000,1.000,1.000,1.000,1.000,0.999
0.16630293,0.1668719,0.16728655,0.16689888,0.1668351,0.1658046,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9318.475052718204,-0.0095700712392593,1.000,1.000,1.000,1.000,1.000,0.943
0.16630356,0.16687214,0.16728242,0.16689941,0.1668334,0.165809,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9261.9350694884,-0.0060859967433302,1.000,1.000,1.000,1.000,1.000,0.964
0.16630436,0.16687211,0.167281,0.16689895,0.16683319,0.16581042,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9380.29128591576,0.012697818857733,1.000,1.000,1.000,1.000,1.000,1.077
0.16630407,0.16687141,0.16728102,0.16689965,0.16683291,0.16581099,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9373.126870153948,-0.0007640650947718,1.000,1.000,1.000,1.000,1.000,0.996
0.16630238,0.16687222,0.16728394,0.16689976,0.16683356,0.16580817,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9293.948348348624,-0.0084832782559456,1.000,1.000,1.000,1.000,1.000,0.949
0.16629235,0.16691385,0.16730517,0.16687216,0.166813,0.16580342,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9298.137114933015,0.0004505967513477,1.000,1.000,1.000,1.000,1.000,1.003
0.16625574,0.16696583,0.16730833,0.16686925,0.16680376,0.16579708,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9314.050790532954,0.0017100278117388,1.000,1.000,1.000,1.000,1.000,1.010
0.16620727,0.16693904,0.16735858,0.16694012,0.1668048,0.16575015,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9344.86439755426,0.003302832423221,1.000,1.000,1.000,1.000,1.000,1.020
0.16618975,0.1669324,0.16741975,0.16703011,0.16682701,0.165601,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9380.051758440302,0.003758350853156,1.000,1.000,1.000,1.000,1.000,1.023
0.16620448,0.16696669,0.16745913,0.16703485,0.16681243,0.16552238,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9361.306482438244,-0.0020004187543049,1.000,1.000,1.000,1.000,1.000,0.988
0.16622865,0.16698527,0.1674632,0.16712666,0.16682352,0.16537268,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9472.9434919135,0.0118548194963309,1.000,1.000,1.000,1.000,1.000,1.072
0.16625842,0.16696244,0.1674332,0.16726537,0.16686544,0.16521515,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9374.64872742583,-0.0104305796224105,1.000,1.000,1.000,1.000,1.000,0.937
0.16619293,0.16703895,0.167284,0.1673753,0.16693017,0.1651787,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9277.883552206937,-0.010375646787636,1.000,1.000,1.000,1.000,1.000,0.938
0.16609132,0.16703387,0.1671354,0.16758655,0.1670528,0.16510004,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9266.691787873484,-0.0012070123458709,1.000,1.000,1.000,1.000,1.000,0.993
0.16596584,0.16704914,0.1669459,0.16788316,0.16721429,0.16494164,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9304.234947115128,0.0040432242205917,1.000,1.000,1.000,1.000,1.000,1.025
0.16584973,0.16711488,0.16661453,0.16827092,0.16739972,0.1647502,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9349.578553228272,0.0048616005966706,1.000,1.000,1.000,1.000,1.000,1.030
0.1656854,0.16725117,0.16632752,0.16861795,0.16757861,0.16453935,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9388.133524272644,0.0041152329906712,1.000,1.000,1.000,1.000,1.000,1.025
0.1656377,0.16735622,0.16612136,0.16903105,0.16762823,0.16422552,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9490.426059717973,0.0108370065096616,1.000,1.000,1.000,1.000,1.000,1.066
0.16565515,0.16746122,0.16586655,0.16941307,0.16764055,0.1639634,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9416.733588237812,-0.0077952316493939,1.000,1.000,1.000,1.000,1.000,0.953
0.16574335,0.16750392,0.16564484,0.16980249,0.16763102,0.16367443,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9400.355627981016,-0.0017407542903524,1.000,1.000,1.000,1.000,1.000,0.989
0.16573858,0.16762841,0.16547412,0.1701149,0.16769812,0.16334593,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9325.452776817012,-0.0080000018184998,1.000,1.000,1.000,1.000,1.000,0.951
0.16560425,0.1679817,0.16528358,0.1704138,0.16765045,0.16306621,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9385.531971915834,0.0064218321352172,1.000,1.000,1.000,1.000,1.000,1.040
0.16534574,0.16839592,0.16506334,0.17087926,0.16749564,0.16282003,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9407.319323857851,0.0023186861174391,1.000,1.000,1.000,1.000,1.000,1.014
0.16508128,0.16878547,0.16481435,0.17135711,0.16740303,0.16255873,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9554.583421718127,0.015532941047052,1.000,1.000,1.000,1.000,1.000,1.096
0.16485484,0.16901563,0.16457352,0.1717675,0.16742255,0.16236599,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9546.768306546692,-0.000818278802326,1.000,1.000,1.000,1.000,1.000,0.995
0.1648358,0.16901256,0.1644803,0.17213811,0.16732292,0.16221032,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9596.292484318488,0.005174124326243,1.000,1.000,1.000,1.000,1.000,1.032
0.16474643,0.16889249,0.16451791,0.17256303,0.16726921,0.16201088,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9615.7127381884,0.0020216797007405,1.000,1.000,1.000,1.000,1.000,1.013
0.16452463,0.16878639,0.16449378,0.17306909,0.16717868,0.16194744,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9626.532201809558,0.0011245532727708,1.000,1.000,1.000,1.000,1.000,1.007
0.1643714,0.16825992,0.1648569,0.17357047,0.1669027,0.16203862,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9711.745039372714,0.0088129245457605,1.000,1.000,1.000,1.000,1.000,1.055
0.16453755,0.1676551,0.16718395,0.17233413,0.1662008,0.16208841,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9733.977299836166,0.0022865975110071,1.000,1.000,1.000,1.000,1.000,1.014
0.1644313,0.16740656,0.16838692,0.17169902,0.16601165,0.16206452,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9670.906523753629,-0.0065005282952013,1.000,1.000,1.000,1.000,1.000,0.960
0.16248934,0.17157367,0.15887626,0.17938246,0.16766,0.16001828,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9623.9267703097,-0.0048696814910939,1.000,1.000,1.000,1.000,1.000,0.970
0.16236436,0.17157885,0.16012804,0.17911811,0.16765513,0.15915547,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9686.545732371093,0.0064855152085957,1.000,1.000,1.000,1.000,1.000,1.041
0.16236134,0.17108022,0.16070276,0.18022168,0.16747445,0.15815961,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9713.143725334085,0.0027421067421897,1.000,1.000,1.000,1.000,1.000,1.017
0.1625871,0.17002736,0.16103187,0.18078336,0.16793554,0.15763484,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9805.790350709283,0.009493071781185,1.000,1.000,1.000,1.000,1.000,1.061
0.16215292,0.17263518,0.15193485,0.18686597,0.17240183,0.15400921,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9809.785576308595,0.0004073523682834,1.000,1.000,1.000,1.000,1.000,1.003
0.16108565,0.17252982,0.15581839,0.18394083,0.17289773,0.1537276,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9884.58829928525,0.0075963910462347,1.000,1.000,1.000,1.000,1.000,1.050
0.1580474,0.17586592,0.14715034,0.19224417,0.1771233,0.14956887,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9887.219830914244,0.0002661902874237,1.000,1.000,1.000,1.000,1.000,1.002
0.15233703,0.17842892,0.13488816,0.20441009,0.18583152,0.1441043,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9848.120261882335,-0.0039623963919772,1.000,1.000,1.000,1.000,1.000,0.973
0.15086013,0.17350517,0.13535061,0.20731913,0.19026676,0.14269812,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9795.548646434365,-0.0053525378794082,1.000,1.000,1.000,1.000,1.000,0.963
0.14818244,0.16941507,0.12810817,0.21077533,0.20325108,0.14026792,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9687.272546106486,-0.0111151474436531,1.000,1.000,1.000,1.000,1.000,0.922
0.14678182,0.16255645,0.12254747,0.21277668,0.21777149,0.13756612,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9759.905582419256,0.0074698111535167,1.000,1.000,1.000,1.000,1.000,1.055
0.1422908,0.15211035,0.10793726,0.2178808,0.24998668,0.12979409,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9749.585088932296,-0.0010579973227908,1.000,1.000,1.000,1.000,1.000,0.993
0.14907724,0.15239717,0.15032041,0.19204958,0.21485429,0.14130133,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9747.274178249583,-0.0002370546621758,1.000,1.000,1.000,1.000,1.000,1.000
0.14821084,0.1500726,0.15786932,0.1867383,0.21627742,0.14083147,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9716.221987790472,-0.0031908159294911,1.000,1.000,1.000,1.000,1.000,0.978
0.12806247,0.11336944,0.09206929,0.1933376,0.3618673,0.11129386,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9706.528134299915,-0.0009981958512084,1.000,1.000,1.000,1.000,1.000,0.997
0.07344186,0.04679193,0.02913041,0.13444662,0.6611148,0.05507445,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9683.46426930449,-0.0023789463546581,1.000,1.000,1.000,1.000,1.000,0.982
0.04281796,0.02172606,0.01312794,0.07889657,0.81260365,0.03082791,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9674.41263844906,-0.0009351884566949,1.000,1.000,1.000,1.000,1.000,0.992
0.06971451,0.04144978,0.02880897,0.10965226,0.6955471,0.05482741,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9666.984327622722,-0.000768125612085,1.000,1.000,1.000,1.000,1.000,0.995
0.11341677,0.09366856,0.07259894,0.15964842,0.45789674,0.10277057,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9619.840299869642,-0.0048887385619823,1.000,1.000,1.000,1.000,1.000,0.963
0.12639886,0.1185335,0.10063967,0.16925368,0.3661238,0.11905053,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9613.47175429957,-0.0006622411974481,1.000,1.000,1.000,1.000,1.000,0.998
0.0336382,0.01815616,0.01505124,0.0498941,0.85505885,0.02820141,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9583.924922184571,-0.0030782148166864,1.000,1.000,1.000,1.000,1.000,0.969
0.02386201,0.01197819,0.01058638,0.02925757,0.905879,0.01843692,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9587.809277675904,0.0004052169202836,1.000,1.000,1.000,1.000,1.000,1.034
0.02038146,0.01256706,0.01112913,0.02299543,0.9163431,0.01658381,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9587.324206480287,-5.059377512229035e-05,1.000,1.000,1.000,1.000,1.000,1.000
0.04059448,0.03562812,0.03015385,0.03991057,0.8181988,0.03551416,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9578.52902196838,-0.0009177973998298,1.000,1.000,1.000,1.000,1.000,0.987
0.08002906,0.11609955,0.0808783,0.07457165,0.57152504,0.07689642,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9575.915469037243,-0.0002728925862175,1.000,1.000,1.000,1.000,1.000,1.011
0.10311443,0.3922416,0.14889659,0.09274188,0.15157434,0.11143118,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9577.0822613131,0.0001218391286549,1.000,1.000,1.000,1.000,1.000,1.019
0.06722756,0.6463458,0.11857571,0.05283105,0.03800273,0.07701712,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9548.580055471626,-0.0029805218213465,1.000,1.000,1.000,1.000,1.000,0.977
0.0290604,0.8432226,0.06598574,0.02044962,0.00557947,0.03570217,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9537.53075201589,-0.0011578372148799,1.000,1.000,1.000,1.000,1.000,0.992
0.0072104433,0.95941776,0.019889766,0.0038632117,0.00041351121,0.0092052901,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9527.165237483578,-0.0010874042323477,1.000,1.000,1.000,1.000,1.000,0.939
0.0015577828,0.98910075,0.0066871229,0.00059616339,2.2574795e-05,0.0020354893,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9526.701342944289,-4.8692955566094805e-05,1.000,1.000,1.000,1.000,1.000,1.041
0.00039761214,0.99614525,0.0028468559,0.00010159483,1.2699365e-06,0.00050740287,1.0,1.0,1.0,1.0,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,1.61997768,1.64564732,1.61941964,1.64564732,9526.485407810093,-2.2666563554749036e-05,1.000,1.000,1.000,1.000,1.000,1.019
