Action_Cash,Action_AAPL,Action_V,Action_SNE,Action_ADBE,Action_BABA,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1
0.16729036,0.16788587,0.1660001,0.16647509,0.16584232,0.1665063,1.0,1.0,1.0,1.0,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508
0.16726577,0.16789412,0.16599041,0.1664773,0.16585094,0.1665215,1.0,1.0,1.0,1.0,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478
0.16722994,0.16788486,0.16599272,0.16648391,0.16586627,0.16654232,1.0,1.0,1.0,1.0,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329
0.16720095,0.16788849,0.16599637,0.16647832,0.16587229,0.16656357,1.0,1.0,1.0,1.0,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079
0.16719188,0.16791452,0.16599283,0.16646792,0.16586216,0.16657066,1.0,1.0,1.0,1.0,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128
0.16719955,0.16795877,0.16598453,0.16645727,0.16582133,0.16657855,1.0,1.0,1.0,1.0,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093
0.16721985,0.16801383,0.1659762,0.16644706,0.16576351,0.1665795,1.0,1.0,1.0,1.0,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343
0.16724217,0.16804641,0.16596507,0.16644895,0.16571073,0.1665867,1.0,1.0,1.0,1.0,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947
0.16726527,0.16810271,0.16595203,0.16644847,0.16565126,0.16658019,1.0,1.0,1.0,1.0,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861
0.16728988,0.16813846,0.1659493,0.16643748,0.16559875,0.16658618,1.0,1.0,1.0,1.0,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213
0.16731898,0.1681586,0.16595128,0.16642718,0.16554964,0.16659428,1.0,1.0,1.0,1.0,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058
0.16734672,0.16819263,0.1659452,0.16642095,0.16549653,0.16659796,1.0,1.0,1.0,1.0,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037
0.16737323,0.16823468,0.16593948,0.16640864,0.16544467,0.16659929,1.0,1.0,1.0,1.0,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026
0.16737385,0.16828035,0.16593917,0.16639629,0.16541994,0.16659038,1.0,1.0,1.0,1.0,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251
0.16737255,0.16834165,0.16592713,0.16638595,0.16539004,0.16658266,1.0,1.0,1.0,1.0,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536
0.16738994,0.16844097,0.16590182,0.16636404,0.16533546,0.16656771,1.0,1.0,1.0,1.0,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599
0.1674084,0.16853817,0.16587767,0.1663442,0.16528247,0.16654904,1.0,1.0,1.0,1.0,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492
0.1674092,0.16864987,0.16585054,0.16632345,0.16522758,0.16653939,1.0,1.0,1.0,1.0,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773
0.1674213,0.16875127,0.16581963,0.16631603,0.16515797,0.16653386,1.0,1.0,1.0,1.0,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369
0.1674125,0.16883974,0.16577235,0.16632052,0.1651309,0.16652392,1.0,1.0,1.0,1.0,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886
0.16739708,0.16893303,0.16573258,0.1663271,0.16509968,0.16651046,1.0,1.0,1.0,1.0,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926
0.16737624,0.16904716,0.16569583,0.16631493,0.16506724,0.16649856,1.0,1.0,1.0,1.0,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517
0.16736324,0.16913821,0.16566662,0.1662868,0.16503927,0.16650593,1.0,1.0,1.0,1.0,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677
0.16736984,0.16923358,0.16563582,0.16625072,0.16500352,0.1665065,1.0,1.0,1.0,1.0,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575
0.16737597,0.1693399,0.1655984,0.16621535,0.16495839,0.16651207,1.0,1.0,1.0,1.0,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984
0.16740051,0.16941747,0.16556635,0.16618314,0.16493121,0.16650128,1.0,1.0,1.0,1.0,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466
0.16740362,0.1695345,0.16552718,0.16616276,0.16489956,0.16647235,1.0,1.0,1.0,1.0,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708
0.1674162,0.16963327,0.16548999,0.16616394,0.16486515,0.16643143,1.0,1.0,1.0,1.0,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401
0.16742118,0.1697102,0.16547187,0.16616267,0.16484669,0.16638733,1.0,1.0,1.0,1.0,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499
0.16742457,0.16977862,0.16545066,0.1661703,0.16483563,0.16634026,1.0,1.0,1.0,1.0,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522
0.1674206,0.169853,0.16544034,0.16616778,0.164828,0.16629025,1.0,1.0,1.0,1.0,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629
0.1674038,0.1699423,0.16544816,0.16616976,0.16481899,0.1662169,1.0,1.0,1.0,1.0,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016
0.16739388,0.17007399,0.16543166,0.16615881,0.16481772,0.16612402,1.0,1.0,1.0,1.0,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858
0.16741113,0.17017733,0.16539524,0.16615133,0.16482082,0.16604418,1.0,1.0,1.0,1.0,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501
0.16745079,0.17025118,0.16535771,0.1661508,0.16482043,0.165969,1.0,1.0,1.0,1.0,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176
0.16748375,0.17032906,0.16533957,0.16615936,0.1648022,0.1658861,1.0,1.0,1.0,1.0,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371
0.1675105,0.17041096,0.16531852,0.16616727,0.16480179,0.16579098,1.0,1.0,1.0,1.0,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949
0.16755539,0.17047238,0.16530223,0.16616495,0.16479386,0.16571116,1.0,1.0,1.0,1.0,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884
0.16761133,0.17054522,0.16527787,0.1661537,0.16476357,0.16564825,1.0,1.0,1.0,1.0,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123
0.16764303,0.17058282,0.16526075,0.16615745,0.1647587,0.16559727,1.0,1.0,1.0,1.0,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316
0.16766289,0.17061673,0.1652724,0.16614908,0.16474806,0.16555078,1.0,1.0,1.0,1.0,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297
0.16766843,0.17066622,0.16529317,0.1661473,0.16474052,0.16548434,1.0,1.0,1.0,1.0,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237
0.1676628,0.17075694,0.16529845,0.16617692,0.16471031,0.16539454,1.0,1.0,1.0,1.0,1.03814385,1.04037123,1.02542923,1.04037123,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821
0.16766594,0.17083733,0.16528988,0.16619429,0.16468266,0.16532992,1.0,1.0,1.0,1.0,1.03053364,1.03944316,1.02580046,1.03944316,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575
0.16770002,0.17096686,0.16525806,0.16621749,0.16460712,0.16525047,1.0,1.0,1.0,1.0,1.03693735,1.03712297,1.02190255,1.03712297,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292
0.16772564,0.17109773,0.16522567,0.16623907,0.16454907,0.16516283,1.0,1.0,1.0,1.0,1.05587007,1.05958237,1.02849188,1.05958237,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411
0.16774315,0.17117508,0.16520749,0.16626103,0.16453438,0.16507882,1.0,1.0,1.0,1.0,1.05577726,1.07266821,1.05522042,1.07266821,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773
0.16772029,0.17128262,0.1651875,0.16632535,0.16449931,0.16498494,1.0,1.0,1.0,1.0,1.07192575,1.07192575,1.05893271,1.07192575,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258
0.16771196,0.1714046,0.16516894,0.16638802,0.1644498,0.16487671,1.0,1.0,1.0,1.0,1.10515081,1.10654292,1.07962877,1.10654292,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281
0.16770497,0.17154402,0.16512598,0.16645314,0.16441907,0.1647528,1.0,1.0,1.0,1.0,1.06988399,1.09633411,1.06654292,1.09633411,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281,1.10904872,1.1250116,1.10858469,1.1250116
0.1677444,0.1717365,0.16505009,0.16651772,0.16437171,0.16457957,1.0,1.0,1.0,1.0,1.06310905,1.08157773,1.05791183,1.08157773,1.10691415,1.10719258,1.07712297,1.10719258,1.11860789,1.12009281,1.09763341,1.12009281,1.10904872,1.1250116,1.10858469,1.1250116,1.12464037,1.1263109,1.11006961,1.1263109
