Action_Cash,Action_BMW.DE,Action_MBG.DE,Action_FORD,Action_GM,Action_012330.KS,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_BMW.DE_close_L1,State_BMW.DE_high_L1,State_BMW.DE_low_L1,State_BMW.DE_open_L1,State_MBG.DE_close_L1,State_MBG.DE_high_L1,State_MBG.DE_low_L1,State_MBG.DE_open_L1,State_FORD_close_L1,State_FORD_high_L1,State_FORD_low_L1,State_FORD_open_L1,State_GM_close_L1,State_GM_high_L1,State_GM_low_L1,State_GM_open_L1,State_012330.KS_close_L1,State_012330.KS_high_L1,State_012330.KS_low_L1,State_012330.KS_open_L1,Wealth,Return,Price_Cash,Price_BMW.DE,Price_MBG.DE,Price_FORD,Price_GM,Price_012330.KS
0.16666059,0.16668569,0.1666698,0.16678818,0.16646688,0.16672887,1.0,1.0,1.0,1.0,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,9861.0202479959,0.0068769408475787,1.000,1.042,1.000,1.000,1.000,1.000
0.16666876,0.166678,0.16667037,0.1667855,0.16646528,0.16673206,1.0,1.0,1.0,1.0,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,9827.351062925032,-0.0034202136236264,1.000,0.980,1.000,1.000,1.000,1.000
0.16667746,0.16667089,0.16667317,0.166784,0.1664609,0.16673362,1.0,1.0,1.0,1.0,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,9860.42802148711,0.0033601544940054,1.000,1.020,1.000,1.000,1.000,1.000
0.16668491,0.16665809,0.1666825,0.16678087,0.16646132,0.16673224,1.0,1.0,1.0,1.0,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,9825.862876731537,-0.0035115990568041,1.000,0.979,1.000,1.000,1.000,1.000
0.16669393,0.16664612,0.16668977,0.16677761,0.16646023,0.16673236,1.0,1.0,1.0,1.0,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,9795.184739428394,-0.0031270666992149,1.000,0.981,1.000,1.000,1.000,1.000
0.16670202,0.16663653,0.16669758,0.16677883,0.1664565,0.16672853,1.0,1.0,1.0,1.0,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,9828.512915544996,0.0033967307025419,1.000,1.020,1.000,1.000,1.000,1.000
0.16670457,0.16663171,0.16670875,0.16677958,0.16645023,0.16672513,1.0,1.0,1.0,1.0,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,9858.064837724409,0.0030022429237702,1.000,1.018,1.000,1.000,1.000,1.000
0.16670725,0.16662301,0.16672044,0.16677968,0.16644543,0.16672418,1.0,1.0,1.0,1.0,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,9811.683837770006,-0.0047159815492172,1.000,0.972,1.000,1.000,1.000,1.000
0.16670847,0.16661432,0.16673046,0.16678059,0.16644222,0.16672395,1.0,1.0,1.0,1.0,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,9813.213233345296,0.0001558627872385,1.000,1.001,1.000,1.000,1.000,1.000
0.16671006,0.16660398,0.16674171,0.16678067,0.1664403,0.16672325,1.0,1.0,1.0,1.0,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,9835.931868801985,0.0023124309441724,1.000,1.014,1.000,1.000,1.000,1.000
0.16671523,0.16659543,0.16675325,0.16678084,0.16643201,0.16672322,1.0,1.0,1.0,1.0,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,9867.326572403825,0.0031867551516265,1.000,1.019,1.000,1.000,1.000,1.000
0.16671813,0.16658296,0.16676797,0.1667816,0.16642874,0.16672058,1.0,1.0,1.0,1.0,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,9900.370463061065,0.0033432241880266,1.000,1.020,1.000,1.000,1.000,1.000
0.16671526,0.16657427,0.16678433,0.16677798,0.16642772,0.16672038,1.0,1.0,1.0,1.0,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,9938.210764223695,0.0038148239150316,1.000,1.023,1.000,1.000,1.000,1.000
0.16671346,0.16656707,0.16679956,0.1667781,0.16642377,0.16671805,1.0,1.0,1.0,1.0,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,9966.195504931447,0.0028119159917295,1.000,1.017,1.000,1.000,1.000,1.000
0.1667148,0.16656385,0.16681002,0.16678207,0.1664114,0.16671789,1.0,1.0,1.0,1.0,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,9977.276148574696,0.0011112052079937,1.000,1.007,1.000,1.000,1.000,1.000
0.16671899,0.16655532,0.16682653,0.16678824,0.16639698,0.16671392,1.0,1.0,1.0,1.0,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,10008.459561550848,0.0031205694635067,1.000,1.019,1.000,1.000,1.000,1.000
0.16672868,0.16654287,0.16683912,0.16680144,0.16637887,0.16670913,1.0,1.0,1.0,1.0,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,10036.18707027683,0.0027665767245164,1.000,1.017,1.000,1.000,1.000,1.000
0.16673605,0.16653329,0.16685279,0.16681474,0.16635983,0.16670327,1.0,1.0,1.0,1.0,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,9963.281321621977,-0.0072908009525811,1.000,0.956,1.000,1.000,1.000,1.000
0.16674072,0.1665235,0.16686572,0.16682594,0.16634375,0.16670036,1.0,1.0,1.0,1.0,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,9991.907254988544,0.0028690235516819,1.000,1.017,1.000,1.000,1.000,1.000
0.16674045,0.16651836,0.16687645,0.16683853,0.16632792,0.16669835,1.0,1.0,1.0,1.0,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,9992.422533176525,5.156822305844865e-05,1.000,1.000,1.000,1.000,1.000,1.000
0.16673936,0.16651091,0.16688818,0.16684787,0.16631664,0.16669708,1.0,1.0,1.0,1.0,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,9985.909100212912,-0.0006520497621034,1.000,0.996,1.000,1.000,1.000,1.000
0.16673644,0.16650443,0.16690513,0.16684924,0.16630754,0.16669719,1.0,1.0,1.0,1.0,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,10009.265622263374,0.0023362169121087,1.000,1.014,1.000,1.000,1.000,1.000
0.16673245,0.16650532,0.16691679,0.16684833,0.16630359,0.16669355,1.0,1.0,1.0,1.0,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,10008.34310087635,-9.217098809720031e-05,1.000,0.999,1.000,1.000,1.000,1.000
0.16673,0.16650802,0.16692403,0.16685297,0.16629729,0.16668776,1.0,1.0,1.0,1.0,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,9983.8428080222,-0.0024509881241531,1.000,0.985,1.000,1.000,1.000,1.000
0.16672896,0.16650893,0.16693284,0.16685309,0.16629343,0.16668281,1.0,1.0,1.0,1.0,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,10004.158560930464,0.002032795528586,1.000,1.012,1.000,1.000,1.000,1.000
0.16673404,0.16650328,0.16694467,0.16685934,0.16628341,0.16667524,1.0,1.0,1.0,1.0,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,10026.392963267008,0.0022200498515243,1.000,1.014,1.000,1.000,1.000,1.000
0.16673957,0.16648906,0.16695568,0.16686617,0.16628139,0.16666813,1.0,1.0,1.0,1.0,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,10021.104497028136,-0.0005275936681891,1.000,0.997,1.000,1.000,1.000,1.000
0.16673988,0.16647807,0.16696708,0.16687322,0.1662812,0.16666053,1.0,1.0,1.0,1.0,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,10034.518219502366,0.001337652254825,1.000,1.008,1.000,1.000,1.000,1.000
0.16674247,0.1664671,0.16697703,0.1668738,0.16628014,0.16665946,1.0,1.0,1.0,1.0,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,10013.806005308055,-0.0020662297088725,1.000,0.988,1.000,1.000,1.000,1.000
0.16674724,0.1664545,0.16698743,0.16687241,0.16628124,0.16665715,1.0,1.0,1.0,1.0,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,10015.535852339772,0.0001727312907544,1.000,1.001,1.000,1.000,1.000,1.000
0.16675565,0.16644561,0.16700333,0.1668634,0.16627912,0.16665295,1.0,1.0,1.0,1.0,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,10026.71351074102,0.0011154096885671,1.000,1.007,1.000,1.000,1.000,1.000
0.16676003,0.16643927,0.16701594,0.16686349,0.16627225,0.1666491,1.0,1.0,1.0,1.0,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755,10028.109878405392,0.0001392550449865,1.000,1.001,1.000,1.000,1.000,1.000
