Action_Cash,Action_BMW.DE,Action_MBG.DE,Action_FORD,Action_GM,Action_AZO,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_BMW.DE_close_L1,State_BMW.DE_high_L1,State_BMW.DE_low_L1,State_BMW.DE_open_L1,State_MBG.DE_close_L1,State_MBG.DE_high_L1,State_MBG.DE_low_L1,State_MBG.DE_open_L1,State_FORD_close_L1,State_FORD_high_L1,State_FORD_low_L1,State_FORD_open_L1,State_GM_close_L1,State_GM_high_L1,State_GM_low_L1,State_GM_open_L1,State_AZO_close_L1,State_AZO_high_L1,State_AZO_low_L1,State_AZO_open_L1
0.1661136,0.1654971,0.16820703,0.16683364,0.16447544,0.16887319,1.0,1.0,1.0,1.0,1.19389485,1.21392005,1.18290749,1.21392005,1.30961565,1.36260276,1.26442588,1.36260276,1.47531153,1.47796977,1.42533702,1.47796977,1.36313468,1.41027383,1.35551445,1.41027383,1.46503266,1.47743776,1.36561529,1.47743776
0.16605242,0.16545022,0.16821611,0.16688053,0.1644022,0.16899846,1.0,1.0,1.0,1.0,1.30961565,1.36260276,1.26442588,1.36260276,1.47531153,1.47796977,1.42533702,1.47796977,1.36313468,1.41027383,1.35551445,1.41027383,1.46503266,1.47743776,1.36561529,1.47743776,1.41647609,1.44040003,1.39308377,1.44040003
0.16600107,0.16539794,0.168232,0.16691682,0.16432416,0.169128,1.0,1.0,1.0,1.0,1.47531153,1.47796977,1.42533702,1.47796977,1.36313468,1.41027383,1.35551445,1.41027383,1.46503266,1.47743776,1.36561529,1.47743776,1.41647609,1.44040003,1.39308377,1.44040003,1.39804586,1.41364069,1.37359029,1.41364069
0.16596834,0.16535808,0.16823208,0.16692407,0.16425684,0.16926058,1.0,1.0,1.0,1.0,1.36313468,1.41027383,1.35551445,1.41027383,1.46503266,1.47743776,1.36561529,1.47743776,1.41647609,1.44040003,1.39308377,1.44040003,1.39804586,1.41364069,1.37359029,1.41364069,1.39910902,1.40265339,1.3718181,1.40265339
0.1659196,0.16533454,0.16823113,0.16692592,0.16418386,0.16940501,1.0,1.0,1.0,1.0,1.46503266,1.47743776,1.36561529,1.47743776,1.41647609,1.44040003,1.39308377,1.44040003,1.39804586,1.41364069,1.37359029,1.41364069,1.39910902,1.40265339,1.3718181,1.40265339,1.42108357,1.42108357,1.39538738,1.42108357
0.16589195,0.16529758,0.16821466,0.16694447,0.1640893,0.1695621,1.0,1.0,1.0,1.0,1.41647609,1.44040003,1.39308377,1.44040003,1.39804586,1.41364069,1.37359029,1.41364069,1.39910902,1.40265339,1.3718181,1.40265339,1.42108357,1.42108357,1.39538738,1.42108357,1.44660229,1.48860219,1.42781759,1.48860219
0.16588186,0.1652781,0.16818623,0.16692497,0.1640362,0.16969267,1.0,1.0,1.0,1.0,1.39804586,1.41364069,1.37359029,1.41364069,1.39910902,1.40265339,1.3718181,1.40265339,1.42108357,1.42108357,1.39538738,1.42108357,1.44660229,1.48860219,1.42781759,1.48860219,1.42693185,1.45493179,1.42161549,1.45493179
0.16585697,0.16529606,0.16815293,0.16689962,0.16402891,0.16976549,1.0,1.0,1.0,1.0,1.39910902,1.40265339,1.3718181,1.40265339,1.42108357,1.42108357,1.39538738,1.42108357,1.44660229,1.48860219,1.42781759,1.48860219,1.42693185,1.45493179,1.42161549,1.45493179,1.41824832,1.43171666,1.4072611,1.43171666
0.1658116,0.16529107,0.16814293,0.16686645,0.164003,0.1698849,1.0,1.0,1.0,1.0,1.42108357,1.42108357,1.39538738,1.42108357,1.44660229,1.48860219,1.42781759,1.48860219,1.42693185,1.45493179,1.42161549,1.45493179,1.41824832,1.43171666,1.4072611,1.43171666,1.41541292,1.43277987,1.40389395,1.43277987
0.1657635,0.16528144,0.16811188,0.1668234,0.1639786,0.17004116,1.0,1.0,1.0,1.0,1.44660229,1.48860219,1.42781759,1.48860219,1.42693185,1.45493179,1.42161549,1.45493179,1.41824832,1.43171666,1.4072611,1.43171666,1.41541292,1.43277987,1.40389395,1.43277987,1.38121052,1.40353946,1.38121052,1.40353946
0.16570492,0.16524756,0.1680462,0.16682248,0.1639079,0.17027089,1.0,1.0,1.0,1.0,1.42693185,1.45493179,1.42161549,1.45493179,1.41824832,1.43171666,1.4072611,1.43171666,1.41541292,1.43277987,1.40389395,1.43277987,1.38121052,1.40353946,1.38121052,1.40353946,1.40690644,1.40974193,1.37748889,1.40974193
0.16564646,0.16521479,0.16797753,0.16682397,0.16379738,0.17053996,1.0,1.0,1.0,1.0,1.41824832,1.43171666,1.4072611,1.43171666,1.41541292,1.43277987,1.40389395,1.43277987,1.38121052,1.40353946,1.38121052,1.40353946,1.40690644,1.40974193,1.37748889,1.40974193,1.38759009,1.40176718,1.37926099,1.40176718
0.16556315,0.16518065,0.1679728,0.16680576,0.16368145,0.17079619,1.0,1.0,1.0,1.0,1.41541292,1.43277987,1.40389395,1.43277987,1.38121052,1.40353946,1.38121052,1.40353946,1.40690644,1.40974193,1.37748889,1.40974193,1.38759009,1.40176718,1.37926099,1.40176718,1.38953967,1.40407126,1.38315993,1.40407126
0.16546257,0.16513515,0.16800106,0.16679434,0.16352734,0.17107958,1.0,1.0,1.0,1.0,1.38121052,1.40353946,1.38121052,1.40353946,1.40690644,1.40974193,1.37748889,1.40974193,1.38759009,1.40176718,1.37926099,1.40176718,1.38953967,1.40407126,1.38315993,1.40407126,1.42108357,1.43348853,1.41169122,1.43348853
