Action_Cash,Action_AAPL,Action_V,Action_SNE,Action_ADBE,Action_BABA,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1,Wealth,Return,Price_Cash,Price_AAPL,Price_V,Price_SNE,Price_ADBE,Price_BABA
0.16606843,0.16855428,0.16503294,0.16609651,0.16546287,0.16878498,1.0,1.0,1.0,1.0,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,10290.470501629225,-0.0016927419610796,1.000,0.990,1.000,1.000,1.000,1.000
0.16599458,0.16875003,0.16485167,0.16593914,0.16544878,0.16901575,1.0,1.0,1.0,1.0,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,10216.991717976744,-0.0071660839659445,1.000,0.958,1.000,1.000,1.000,1.000
0.1659245,0.16890971,0.16469482,0.16578497,0.16544864,0.16923732,1.0,1.0,1.0,1.0,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,10216.014036855013,-9.569626066867453e-05,1.000,1.000,1.000,1.000,1.000,1.000
0.16585879,0.16892384,0.16461603,0.16564527,0.16549188,0.16946414,1.0,1.0,1.0,1.0,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,10206.901923873367,-0.0008923420733662,1.000,0.995,1.000,1.000,1.000,1.000
0.16573752,0.16911477,0.16442886,0.16548336,0.16549836,0.1697371,1.0,1.0,1.0,1.0,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,10182.892790583492,-0.0023550158030058,1.000,0.986,1.000,1.000,1.000,1.000
0.16565543,0.16931339,0.16428936,0.16529675,0.16555668,0.16988838,1.0,1.0,1.0,1.0,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,10191.41215652018,0.0008362853560232,1.000,1.005,1.000,1.000,1.000,1.000
0.16559187,0.16944964,0.16424984,0.16512118,0.16557296,0.17001447,1.0,1.0,1.0,1.0,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,10185.932593751517,-0.0005378093140093,1.000,0.997,1.000,1.000,1.000,1.000
0.16552496,0.16950953,0.16424261,0.1649916,0.16561264,0.17011864,1.0,1.0,1.0,1.0,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,10177.219155567274,-0.0008558045260695,1.000,0.995,1.000,1.000,1.000,1.000
0.16542478,0.1695653,0.16424602,0.16488521,0.1656667,0.17021199,1.0,1.0,1.0,1.0,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,10162.115062835255,-0.0014852104150781,1.000,0.991,1.000,1.000,1.000,1.000
0.16536887,0.169467,0.16429864,0.1648259,0.16561931,0.1704203,1.0,1.0,1.0,1.0,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,10121.481792888371,-0.0040065205979361,1.000,0.976,1.000,1.000,1.000,1.000
0.16532235,0.16950057,0.16429238,0.16474667,0.1655335,0.17060457,1.0,1.0,1.0,1.0,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,10066.356919927932,-0.005461209667064,1.000,0.968,1.000,1.000,1.000,1.000
0.1653109,0.16950302,0.1643254,0.1646529,0.16541995,0.17078787,1.0,1.0,1.0,1.0,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,10077.555492454276,0.0011118568677973,1.000,1.007,1.000,1.000,1.000,1.000
0.16527838,0.16961987,0.16429567,0.16451676,0.16529396,0.17099532,1.0,1.0,1.0,1.0,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,10073.532419666552,-0.0003992908828266,1.000,0.998,1.000,1.000,1.000,1.000
0.16520248,0.1697784,0.16422945,0.16435982,0.16521418,0.17121567,1.0,1.0,1.0,1.0,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,10079.308362979176,0.0005732138245987,1.000,1.003,1.000,1.000,1.000,1.000
0.16511159,0.16997337,0.1641214,0.16414464,0.16518945,0.17145951,1.0,1.0,1.0,1.0,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,10141.57567532218,0.0061587326292428,1.000,1.036,1.000,1.000,1.000,1.000
0.16502905,0.17024113,0.16399536,0.16392477,0.16515766,0.17165211,1.0,1.0,1.0,1.0,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,10051.600886600318,-0.0089114641160853,1.000,0.948,1.000,1.000,1.000,1.000
0.16490692,0.17058544,0.16380289,0.16366743,0.16519326,0.17184404,1.0,1.0,1.0,1.0,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,10077.856888952834,0.0026087157970657,1.000,1.015,1.000,1.000,1.000,1.000
0.16482972,0.17119493,0.16353275,0.16327487,0.16522957,0.17193824,1.0,1.0,1.0,1.0,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,10076.454094548197,-0.0001392053946227,1.000,0.999,1.000,1.000,1.000,1.000
0.16464326,0.17179176,0.16326988,0.16289625,0.16536172,0.17203708,1.0,1.0,1.0,1.0,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,10088.594842062868,0.0012041378148689,1.000,1.007,1.000,1.000,1.000,1.000
0.16450962,0.17226449,0.16309868,0.16264787,0.16546033,0.17201902,1.0,1.0,1.0,1.0,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,10106.549133741082,0.0017780805554085,1.000,1.010,1.000,1.000,1.000,1.000
0.16437156,0.1727671,0.16290522,0.16238558,0.16555016,0.17202039,1.0,1.0,1.0,1.0,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,10096.673013382417,-0.0009776778251926,1.000,0.994,1.000,1.000,1.000,1.000
0.16405976,0.17368136,0.16248894,0.16184133,0.16564871,0.1722799,1.0,1.0,1.0,1.0,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,10074.190979204694,-0.0022291601882507,1.000,0.987,1.000,1.000,1.000,1.000
0.16427359,0.17319639,0.16259727,0.16239958,0.1651639,0.17236927,1.0,1.0,1.0,1.0,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,10038.32626680656,-0.0035664109046024,1.000,0.979,1.000,1.000,1.000,1.000
0.1644933,0.17291674,0.16270374,0.16273458,0.16475335,0.17239833,1.0,1.0,1.0,1.0,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,9932.081030761874,-0.0106403677061443,1.000,0.939,1.000,1.000,1.000,1.000
0.16449124,0.17314854,0.16257724,0.16275313,0.16451167,0.1725182,1.0,1.0,1.0,1.0,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,9888.9323791843,-0.0043538358857049,1.000,0.975,1.000,1.000,1.000,1.000
0.16476806,0.1729543,0.16230924,0.16285643,0.16381525,0.17329665,1.0,1.0,1.0,1.0,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,9899.117891057564,0.0010294609760644,1.000,1.006,1.000,1.000,1.000,1.000
0.16474964,0.17371623,0.16161728,0.16204652,0.1637435,0.17412685,1.0,1.0,1.0,1.0,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,9997.66915990843,0.0099063305592335,1.000,1.057,1.000,1.000,1.000,1.000
0.16452284,0.17459635,0.16111852,0.16119212,0.1641236,0.17444655,1.0,1.0,1.0,1.0,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,10048.859135701492,0.0051071274090723,1.000,1.029,1.000,1.000,1.000,1.000
0.16443156,0.17606828,0.1600062,0.16009194,0.16485332,0.1745487,1.0,1.0,1.0,1.0,1.04547564,1.0612529,1.03600928,1.0612529,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,10054.519345873514,0.0005631103574733,1.000,1.003,1.000,1.000,1.000,1.000
0.164407,0.1770954,0.15862274,0.1591514,0.165958,0.17476545,1.0,1.0,1.0,1.0,0.98153132,1.03851508,0.98041763,1.03851508,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,10046.0699180528,-0.0008407144892562,1.000,0.995,1.000,1.000,1.000,1.000
0.16492417,0.17943743,0.15665403,0.15759513,0.16702475,0.17436445,1.0,1.0,1.0,1.0,0.95703016,1.00974478,0.85382831,1.00974478,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,9965.311043289365,-0.0080713383398003,1.000,0.955,1.000,1.000,1.000,1.000
0.16551195,0.18115602,0.15537511,0.15726987,0.16744983,0.1732372,1.0,1.0,1.0,1.0,0.96278422,1.03118329,0.96055684,1.03118329,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,10042.542134214467,0.0077201160786088,1.000,1.043,1.000,1.000,1.000,1.000
0.16618718,0.18107472,0.15551797,0.15771286,0.16586117,0.17364615,1.0,1.0,1.0,1.0,1.01800464,1.01986079,0.974942,1.01986079,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,10010.49577261288,-0.0031961629984612,1.000,0.982,1.000,1.000,1.000,1.000
0.16542527,0.1801645,0.15619361,0.1567726,0.16622888,0.17521518,1.0,1.0,1.0,1.0,1.04798144,1.05095128,1.02106729,1.05095128,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,9992.415049002888,-0.0018078097428402,1.000,0.990,1.000,1.000,1.000,1.000
0.16416907,0.18004808,0.15550874,0.15581432,0.1670573,0.17740248,1.0,1.0,1.0,1.0,1.05141531,1.05160093,1.03517401,1.05160093,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,10042.343111367618,0.0049841545701322,1.000,1.028,1.000,1.000,1.000,1.000
0.162499,0.18143637,0.1549995,0.15486269,0.16843268,0.17776968,1.0,1.0,1.0,1.0,1.04649652,1.06292343,1.03944316,1.06292343,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,10007.145441103505,-0.0035110827222208,1.000,0.981,1.000,1.000,1.000,1.000
0.15934487,0.1837999,0.154723,0.15240683,0.17136379,0.17836162,1.0,1.0,1.0,1.0,0.99972158,1.03832947,0.99638051,1.03832947,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,10047.358130355296,0.0040103454072659,1.000,1.022,1.000,1.000,1.000,1.000
0.15597321,0.18830352,0.15407726,0.14954169,0.17494316,0.17716122,1.0,1.0,1.0,1.0,1.04259861,1.04259861,1.01280742,1.04259861,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,10074.614846323107,0.0027091511026567,1.000,1.015,1.000,1.000,1.000,1.000
0.15326948,0.18970157,0.15391116,0.1477366,0.18063463,0.17474654,1.0,1.0,1.0,1.0,1.02431555,1.04668213,1.0212529,1.04668213,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,10092.72911809518,0.0017963968557608,1.000,1.010,1.000,1.000,1.000,1.000
0.15230261,0.19179153,0.1531671,0.1465217,0.18559727,0.17061977,1.0,1.0,1.0,1.0,1.01410673,1.025058,1.00705336,1.025058,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,10108.686668700297,0.0015798451051729,1.000,1.008,1.000,1.000,1.000,1.000
0.15272634,0.19362478,0.1514327,0.14680998,0.18856484,0.16684136,1.0,1.0,1.0,1.0,1.04232019,1.04464037,1.02385151,1.04464037,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,10110.599688468115,0.0001892272298573,1.000,1.001,1.000,1.000,1.000,1.000
0.1520255,0.19853011,0.1474833,0.1449519,0.19039272,0.16661645,1.0,1.0,1.0,1.0,1.02227378,1.05819026,1.0187471,1.05819026,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,10067.343246320894,-0.0042875042863544,1.000,0.979,1.000,1.000,1.000,1.000
0.1515219,0.20792599,0.14174718,0.14240189,0.19179483,0.16460824,1.0,1.0,1.0,1.0,1.04473318,1.05132251,1.0199536,1.05132251,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,10058.169989864327,-0.0009116047858436,1.000,0.996,1.000,1.000,1.000,1.000
0.15116887,0.21921209,0.13485348,0.13902523,0.1924868,0.16325355,1.0,1.0,1.0,1.0,1.0599536,1.0599536,1.03721578,1.0599536,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,10091.78158694363,0.0033361497793818,1.000,1.016,1.000,1.000,1.000,1.000
0.15086573,0.23738396,0.12692817,0.13503228,0.18983094,0.15995884,1.0,1.0,1.0,1.0,1.07016241,1.08482599,1.06598608,1.08482599,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,10053.271290468096,-0.0038233052671291,1.000,0.984,1.000,1.000,1.000,1.000
0.14791209,0.27100778,0.11440112,0.12638226,0.1853265,0.1549703,1.0,1.0,1.0,1.0,1.07916473,1.08148492,1.06190255,1.08148492,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,10073.725336257105,0.0020324992555765,1.000,1.008,1.000,1.000,1.000,1.000
0.14868934,0.28743684,0.10921558,0.12447681,0.17706835,0.1531131,1.0,1.0,1.0,1.0,1.08037123,1.08157773,1.07136891,1.08157773,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,10090.120105683864,0.0016261553964793,1.000,1.006,1.000,1.000,1.000,1.000
0.14199021,0.3468333,0.09255487,0.11115559,0.16436058,0.14310537,1.0,1.0,1.0,1.0,1.05726218,1.08111369,1.05540603,1.08111369,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,10078.479536749312,-0.0011543260745399,1.000,0.997,1.000,1.000,1.000,1.000
0.13310243,0.41625574,0.07626522,0.09666155,0.14735673,0.13035835,1.0,1.0,1.0,1.0,1.05290023,1.06078886,1.03823666,1.06078886,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,9992.183351267237,-0.0085992891960921,1.000,0.980,1.000,1.000,1.000,1.000
0.12214481,0.50649464,0.05812904,0.07962212,0.12071225,0.11289708,1.0,1.0,1.0,1.0,1.06923434,1.07071926,1.05484919,1.07071926,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,9835.80630945742,-0.0157736903045424,1.000,0.970,1.000,1.000,1.000,1.000
0.12994218,0.49617907,0.06197795,0.08613262,0.11250586,0.11326235,1.0,1.0,1.0,1.0,1.05243619,1.05967517,1.04426914,1.05967517,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,9890.366061138166,0.0055317260523726,1.000,1.011,1.000,1.000,1.000,1.000
0.13803399,0.47213235,0.07091001,0.09583598,0.10731762,0.11577006,1.0,1.0,1.0,1.0,1.06097448,1.06468677,1.05150812,1.06468677,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,9858.688381548764,-0.0032080226269724,1.000,0.993,1.000,1.000,1.000,1.000
0.15210328,0.37914538,0.10586319,0.12234197,0.11223838,0.12830791,1.0,1.0,1.0,1.0,1.06728538,1.07192575,1.04287703,1.07192575,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,9881.735984563637,0.0023350676824117,1.000,1.007,1.000,1.000,1.000,1.000
0.1629129,0.29098073,0.14318542,0.14518842,0.11908211,0.13865049,1.0,1.0,1.0,1.0,1.06459397,1.08296984,1.05819026,1.08296984,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,9888.062528524722,0.0006400211082435,1.000,1.004,1.000,1.000,1.000,1.000
0.16590762,0.26616842,0.15867592,0.15189573,0.11753783,0.13981445,1.0,1.0,1.0,1.0,1.04352668,1.06329466,1.04352668,1.06329466,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,9899.425447047632,0.0011484954316536,1.000,1.005,1.000,1.000,1.000,1.000
0.16580074,0.24786347,0.1728633,0.15692475,0.11595243,0.14059538,1.0,1.0,1.0,1.0,1.01215777,1.05345708,1.00102088,1.05345708,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,9886.754648253023,-0.0012807727884467,1.000,0.995,1.000,1.000,1.000,1.000
0.16735564,0.23322545,0.1853648,0.16086829,0.11407664,0.13910924,1.0,1.0,1.0,1.0,1.02366589,1.03517401,1.00909513,1.03517401,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,9859.256976343377,-0.0027851386100007,1.000,0.988,1.000,1.000,1.000,1.000
0.16836798,0.22698598,0.19368783,0.16076203,0.11177738,0.13841873,1.0,1.0,1.0,1.0,1.01698376,1.01735499,0.99591647,1.01735499,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,9912.337628829791,0.0053693979746738,1.000,1.024,1.000,1.000,1.000,1.000
0.17223012,0.23163457,0.19296661,0.15926485,0.10657851,0.13732533,1.0,1.0,1.0,1.0,1.02440835,1.03025522,0.99814385,1.03025522,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,9901.39811607556,-0.0011042353654709,1.000,0.995,1.000,1.000,1.000,1.000
0.17427148,0.22892223,0.195878,0.16070034,0.10294937,0.1372786,1.0,1.0,1.0,1.0,1.02812065,1.03359629,1.01225058,1.03359629,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,9904.989232796594,0.0003626220872217,1.000,1.002,1.000,1.000,1.000,1.000
0.17887966,0.2501923,0.18281725,0.15610944,0.09375506,0.13824633,1.0,1.0,1.0,1.0,1.03303944,1.03703016,1.0187471,1.03703016,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,9868.750885681056,-0.0036653043348002,1.000,0.986,1.000,1.000,1.000,1.000
0.18830632,0.32337222,0.13995539,0.13913718,0.07527103,0.13395791,1.0,1.0,1.0,1.0,1.02812065,1.03730858,1.01540603,1.03730858,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,9912.658526472169,0.0044392906475652,1.000,1.015,1.000,1.000,1.000,1.000
0.14774378,0.6576231,0.02705125,0.05795529,0.02615017,0.08347647,1.0,1.0,1.0,1.0,1.0162413,1.02264501,1.00426914,1.02264501,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,9849.331879459762,-0.0064089560283962,1.000,0.993,1.000,1.000,1.000,1.000
0.07622562,0.8427239,0.00755384,0.01809335,0.0084491,0.04695415,1.0,1.0,1.0,1.0,1.04055684,1.04204176,1.01614849,1.04204176,1.03573086,1.04640371,1.03424594,1.04640371,1.0374942,1.04361949,1.02719258,1.04361949,1.02283063,1.0349884,1.01679814,1.0349884,1.03814385,1.04037123,1.02542923,1.04037123,9893.610905517398,0.0044855623380994,1.000,1.006,1.000,1.000,1.000,1.000
