Action1,Action2,Action3,Action4,Action5,Action6,State1.1,State1.2,State1.3,State2.1,State2.2,State2.3,State3.1,State3.2,State3.3,State4.1,State4.2,State4.3,State5.1,State5.2,State5.3,State6.1,State6.2,State6.3
0.08484805,0.12028313,0.08186132,0.5362348,0.11483242,0.0619403,1.0,1.0,1.0,0.99533759,0.98903471,1.0297876,0.86294318,0.85526955,0.8596406,0.86949095,0.90468056,0.93782029,1.03246522,1.02033535,1.0335355,1.00205076,0.99359139,1.0108946
0.20450887,0.16139148,0.05408793,0.21457644,0.24534093,0.1200943,1.0,1.0,1.0,0.98903471,1.0297876,1.04066655,0.85526955,0.8596406,0.85594949,0.90468056,0.93782029,0.93633982,1.02033535,1.0335355,1.00249732,0.99359139,1.01089464,1.0062804
0.18167822,0.23357865,0.06370333,0.1855781,0.13281871,0.2026429,1.0,1.0,1.0,1.0297876,1.04066655,1.03177344,0.8596406,0.85594949,0.86119475,0.93782029,0.93633982,0.95467487,1.0335355,1.00249732,1.01320014,1.01089464,1.00628044,0.9943604
0.14233421,0.09782749,0.27794895,0.09780076,0.18665384,0.1974348,1.0,1.0,1.0,1.04066655,1.03177344,1.04627871,0.85594949,0.86119475,0.87333657,0.93633982,0.95467487,0.96059674,1.00249732,1.01320014,1.03032465,1.00628044,0.99436042,0.9641117
0.08465482,0.07124595,0.06907315,0.05305173,0.534038,0.1879363,1.0,1.0,1.0,1.03177344,1.04627871,1.05828009,0.86119475,0.87333657,0.87770763,0.95467487,0.96059674,0.95023346,1.01320014,1.03032465,1.03139493,0.99436042,0.96411177,0.9984619
0.59534043,0.03611519,0.10006305,0.03270914,0.06858834,0.1671838,1.0,1.0,1.0,1.04627871,1.05828009,1.05335866,0.87333657,0.87770763,0.88402137,0.96059674,0.95023346,0.97255438,1.03032465,1.03139493,1.01498395,0.96411177,0.99846193,1.0042296
0.07165951,0.09655837,0.04157015,0.52384377,0.20918015,0.057188,1.0,1.0,1.0,1.05828009,1.05335866,1.04403385,0.87770763,0.88402137,0.87955318,0.95023346,0.97255438,0.97232661,1.03139493,1.01498395,1.01141634,0.99846193,1.00422968,1.0158933
0.2740479,0.32849136,0.18477471,0.09120062,0.0220513,0.099434,1.0,1.0,1.0,1.05335866,1.04403385,1.04524262,0.88402137,0.87955318,0.88091306,0.97255438,0.97232661,0.95216946,1.01498395,1.01141634,1.00071352,1.00422968,1.01589336,1.0093565
0.16257888,0.04592399,0.38921115,0.08112277,0.18902592,0.1321373,1.0,1.0,1.0,1.04403385,1.04524262,1.04101192,0.87955318,0.88091306,0.87226809,0.97232661,0.95216946,0.92677372,1.01141634,1.00071352,0.99429183,1.01589336,1.00935658,1.0002563
0.4091009,0.0988416,0.09928945,0.03440599,0.05831853,0.3000434,1.0,1.0,1.0,1.04524262,1.04101192,1.00820238,0.88091306,0.87226809,0.87693055,0.95216946,0.92677372,0.92734313,1.00071352,0.99429183,1.00249732,1.00935658,1.00025634,1.0187131
0.05900824,0.12008521,0.26981354,0.0951681,0.06777067,0.3881541,1.0,1.0,1.0,1.04101192,1.00820238,1.00250389,0.87226809,0.87693055,0.88596406,0.92677372,0.92734313,0.90934973,0.99429183,1.00249732,1.00963254,1.00025634,1.01871315,1.0148679
0.1240475,0.27074626,0.1294657,0.14078242,0.12317555,0.2117826,1.0,1.0,1.0,1.00820238,1.00250389,0.99913659,0.87693055,0.88596406,0.88237008,0.92734313,0.90934973,0.89693657,1.00249732,1.00963254,0.99429183,1.01871315,1.01486798,1.003717
0.08218239,0.27032492,0.3203747,0.09031514,0.18970169,0.0471011,1.0,1.0,1.0,1.00250389,0.99913659,0.96995338,0.88596406,0.88237008,0.8646916,0.90934973,0.89693657,0.86379683,1.00963254,0.99429183,0.97431324,1.01486798,1.003717,1.0011535
0.17417122,0.31124187,0.14330593,0.13914038,0.15340897,0.0787316,1.0,1.0,1.0,0.99913659,0.96995338,0.98575376,0.88237008,0.8646916,0.87197669,0.89693657,0.86379683,0.89169798,0.99429183,0.97431324,0.97895112,1.003717,1.00115355,1.0112791
0.15398358,0.09911475,0.13060613,0.22958966,0.09853622,0.2881696,1.0,1.0,1.0,0.96995338,0.98575376,0.98160939,0.8646916,0.87197669,0.87702768,0.86379683,0.89169798,0.88976199,0.97431324,0.97895112,0.95861577,1.00115355,1.01127916,1.0103819
0.0531986,0.08281396,0.14313564,0.33563942,0.30567697,0.0795353,1.0,1.0,1.0,0.98575376,0.98160939,1.01269211,0.87197669,0.87702768,0.88654687,0.89169798,0.88976199,0.88475117,0.97895112,0.95861577,0.9628969,1.01127916,1.01038195,1.031274
0.11786816,0.50955087,0.0504952,0.05048649,0.12969247,0.1419068,1.0,1.0,1.0,0.98160939,1.01269211,1.0255569,0.87702768,0.88654687,0.89130646,0.88976199,0.88475117,0.88680105,0.95861577,0.9628969,0.95825901,1.01038195,1.03127403,1.0273006
0.07059828,0.09372149,0.12340524,0.23793702,0.44915444,0.0251835,1.0,1.0,1.0,1.01269211,1.0255569,1.03004662,0.88654687,0.89130646,0.89179213,0.88475117,0.88680105,0.91048855,0.9628969,0.95825901,0.95932929,1.03127403,1.02730069,1.0278133
0.06047871,0.08007752,0.11516058,0.47475442,0.13166036,0.1378683,1.0,1.0,1.0,1.0255569,1.03004662,1.01666379,0.89130646,0.89179213,0.89324915,0.88680105,0.91048855,0.92597654,0.95825901,0.95932929,0.95576168,1.02730069,1.02781338,1.026788
0.11253594,0.47788736,0.1157496,0.06670834,0.18208502,0.0450336,1.0,1.0,1.0,1.03004662,1.01666379,1.02642031,0.89179213,0.89324915,0.89363769,0.91048855,0.92597654,0.92085184,0.95932929,0.95576168,0.96182661,1.02781338,1.026788,1.0226864
0.1398733,0.1807036,0.15489925,0.17354636,0.22453472,0.1264427,1.0,1.0,1.0,1.01666379,1.02642031,1.01908133,0.89324915,0.89363769,0.89140359,0.92597654,0.92085184,0.93053183,0.95576168,0.96182661,0.94577239,1.026788,1.02268649,1.0197385
0.19103931,0.16469082,0.36704212,0.14818864,0.06246023,0.0665789,1.0,1.0,1.0,1.02642031,1.01908133,1.01718183,0.89363769,0.89140359,0.89528898,0.92085184,0.93053183,0.92677372,0.96182661,0.94577239,0.94505887,1.02268649,1.01973853,1.0233273
0.07622257,0.32584026,0.23466267,0.1931325,0.07417002,0.0959718,1.0,1.0,1.0,1.01908133,1.01718183,1.02141254,0.89140359,0.89528898,0.88839242,0.93053183,0.92677372,0.95752192,0.94577239,0.94505887,0.92472351,1.01973853,1.02332735,1.012689
0.26675528,0.23791607,0.15016411,0.11975146,0.13431889,0.0910942,1.0,1.0,1.0,1.01718183,1.02141254,1.01312381,0.89528898,0.88839242,0.89898009,0.92677372,0.95752192,0.95661086,0.94505887,0.92472351,0.93471281,1.02332735,1.01268905,1.0242245
0.2441908,0.18258156,0.10218909,0.14857532,0.11405448,0.2084087,1.0,1.0,1.0,1.02141254,1.01312381,1.00397168,0.88839242,0.89898009,0.89383196,0.95752192,0.95661086,0.96799909,0.92472351,0.93471281,0.90617196,1.01268905,1.02422456,1.0130735
0.10089004,0.23953879,0.50287,0.04822341,0.0212169,0.0872608,1.0,1.0,1.0,1.01312381,1.00397168,0.99464687,0.89898009,0.89383196,0.87333657,0.95661086,0.96799909,0.94055347,0.93471281,0.90617196,0.90082055,1.02422456,1.01307357,1.0034606
0.31318977,0.02297014,0.04428676,0.18243164,0.3117704,0.1253513,1.0,1.0,1.0,1.00397168,0.99464687,1.02771542,0.89383196,0.87333657,0.89927149,0.96799909,0.94055347,0.96629086,0.90617196,0.90082055,0.9058152,1.01307357,1.00346065,1.030505
0.06788057,0.20235743,0.12143842,0.07070977,0.05130217,0.4863116,1.0,1.0,1.0,0.99464687,1.02771542,1.02123985,0.87333657,0.89927149,0.8703254,0.94055347,0.96629086,0.96526592,0.90082055,0.9058152,0.90260435,1.00346065,1.030505,1.0196103
0.06822725,0.09851355,0.516136,0.14435941,0.12512286,0.0476409,1.0,1.0,1.0,1.02771542,1.02123985,1.02080815,0.89927149,0.8703254,0.89091792,0.96629086,0.96526592,0.96093839,0.9058152,0.90260435,0.88476632,1.030505,1.01961036,1.013458
0.03671332,0.08123714,0.12314329,0.03147452,0.5376692,0.1897625,1.0,1.0,1.0,1.02123985,1.02080815,0.99827318,0.8703254,0.89091792,0.86993686,0.96526592,0.96093839,0.95000569,0.90260435,0.88476632,0.86906885,1.01961036,1.01345809,0.9982055
0.14747621,0.05768134,0.34307122,0.2744657,0.12780976,0.0494957,1.0,1.0,1.0,1.02080815,0.99827318,1.00302193,0.89091792,0.86993686,0.86410879,0.96093839,0.95000569,0.96036898,0.88476632,0.86906885,0.87870139,1.01345809,0.99820559,1.0012817
0.10755865,0.12266977,0.40940064,0.24379475,0.08264013,0.0339359,1.0,1.0,1.0,0.99827318,1.00302193,0.97720601,0.86993686,0.86410879,0.88800389,0.95000569,0.96036898,0.90809703,0.86906885,0.87870139,0.86835533,0.99820559,1.00128172,0.9755191
0.03612365,0.24209456,0.5232036,0.06749433,0.02232308,0.1087607,1.0,1.0,1.0,1.00302193,0.97720601,0.97116215,0.86410879,0.88800389,0.90587664,0.96036898,0.90809703,0.91754925,0.87870139,0.86835533,0.87941491,1.00128172,0.9755191,0.9852601
0.12997402,0.13182133,0.3718861,0.06700319,0.12225309,0.1770622,1.0,1.0,1.0,0.97720601,0.97116215,0.95398031,0.88800389,0.90587664,0.91325886,0.90809703,0.91754925,0.93941465,0.86835533,0.87941491,0.8740635,0.9755191,0.98526019,1.0076903
0.18369444,0.29352775,0.2723927,0.08617628,0.08587096,0.0783379,1.0,1.0,1.0,0.97116215,0.95398031,0.96131929,0.90587664,0.91325886,0.92821758,0.91754925,0.93941465,0.96378545,0.87941491,0.8740635,0.90046379,0.98526019,1.00769034,1.0235837
0.08395182,0.17819177,0.09091547,0.45164928,0.07780434,0.1174872,1.0,1.0,1.0,0.95398031,0.96131929,0.94094284,0.91325886,0.92821758,0.91500729,0.93941465,0.96378545,0.95160005,0.8740635,0.90046379,0.89653942,1.00769034,1.0235837,1.0085875
0.07319937,0.25599658,0.16342942,0.24614248,0.16880743,0.0924247,1.0,1.0,1.0,0.96131929,0.94094284,0.91547228,0.92821758,0.91500729,0.88693541,0.96378545,0.95160005,0.94123676,0.90046379,0.89653942,0.87192294,1.0235837,1.00858754,0.9782107
0.12152796,0.32825348,0.13977584,0.1494439,0.05882593,0.2021728,1.0,1.0,1.0,0.94094284,0.91547228,0.9266966,0.91500729,0.88693541,0.88994658,0.95160005,0.94123676,0.94374217,0.89653942,0.87192294,0.86871209,1.00858754,0.97821072,0.9891053
0.13042212,0.17147698,0.05890989,0.37015557,0.23773606,0.0312993,1.0,1.0,1.0,0.91547228,0.9266966,0.92583319,0.88693541,0.88994658,0.91131617,0.94123676,0.94374217,0.96617697,0.87192294,0.86871209,0.86692829,0.97821072,0.98910536,0.9917969
0.04846165,0.1328283,0.5028443,0.10717795,0.12778318,0.0809045,1.0,1.0,1.0,0.9266966,0.92583319,0.93774823,0.88994658,0.91131617,0.91986401,0.94374217,0.96617697,0.96572144,0.86871209,0.86692829,0.87834463,0.98910536,0.99179698,1.0069213
0.36092693,0.03177713,0.2772594,0.21209541,0.09452306,0.023418,1.0,1.0,1.0,0.92583319,0.93774823,0.93274046,0.91131617,0.91986401,0.91597863,0.96617697,0.96572144,0.95330828,0.86692829,0.87834463,0.88119872,0.99179698,1.0069213,1.0030761
0.39322513,0.1163162,0.1405986,0.13030134,0.0647297,0.154829,1.0,1.0,1.0,0.93774823,0.93274046,0.92229321,0.91986401,0.91597863,0.91500729,0.96572144,0.95330828,0.93542877,0.87834463,0.88119872,0.88012843,1.0069213,1.00307613,1.0065367
0.4255052,0.02632811,0.1258667,0.06508486,0.23194738,0.1252678,1.0,1.0,1.0,0.93274046,0.92229321,0.93887066,0.91597863,0.91500729,0.92598349,0.95330828,0.93542877,0.94818358,0.88119872,0.88012843,0.8858366,1.00307613,1.00653679,1.0152525
0.24254064,0.313887,0.05317026,0.03892406,0.12314525,0.2283327,1.0,1.0,1.0,0.92229321,0.93887066,0.92661026,0.91500729,0.92598349,0.92549781,0.93542877,0.94818358,0.93019018,0.88012843,0.8858366,0.88191224,1.00653679,1.0152525,1.0042296
0.165336,0.08326493,0.05200046,0.46014622,0.12891619,0.1103362,1.0,1.0,1.0,0.93887066,0.92661026,0.90882404,0.92598349,0.92549781,0.91248179,0.94818358,0.93019018,0.92552101,0.8858366,0.88191224,0.87798787,1.0152525,1.00422968,0.9939759
0.25776756,0.03562827,0.22107725,0.29698724,0.16713162,0.021408,1.0,1.0,1.0,0.92661026,0.90882404,0.90960111,0.92549781,0.91248179,0.89334628,0.93019018,0.92552101,0.87336294,0.88191224,0.87798787,0.882269,1.00422968,0.9939759,0.970264
0.05020803,0.13469054,0.05215167,0.31349167,0.11396754,0.3354905,1.0,1.0,1.0,0.90882404,0.90960111,0.88680711,0.91248179,0.89334628,0.89694026,0.92552101,0.87336294,0.8954561,0.87798787,0.882269,0.90866928,0.9939759,0.97026403,0.9775698
0.37331438,0.22941919,0.17340323,0.07254511,0.05378192,0.0975361,1.0,1.0,1.0,0.90960111,0.88680711,0.8694526,0.89334628,0.89694026,0.8841185,0.87336294,0.8954561,0.88065141,0.882269,0.90866928,0.84302533,0.97026403,0.97756985,0.9647526
0.05094035,0.32756186,0.11999775,0.14401402,0.3259239,0.0315621,1.0,1.0,1.0,0.88680711,0.8694526,0.83275773,0.89694026,0.8841185,0.86556581,0.8954561,0.88065141,0.82815169,0.90866928,0.84302533,0.83018195,0.97756985,0.96475263,0.9457831
0.12959929,0.02816052,0.38261366,0.3462326,0.04042247,0.0729714,1.0,1.0,1.0,0.8694526,0.83275773,0.83716111,0.8841185,0.86556581,0.85332686,0.88065141,0.82815169,0.8062863,0.84302533,0.83018195,0.82054941,0.96475263,0.94578313,0.9341194
0.32157043,0.20343944,0.0775211,0.12886225,0.19304243,0.0755643,1.0,1.0,1.0,0.83275773,0.83716111,0.85071663,0.86556581,0.85332686,0.86818844,0.82815169,0.8062863,0.79626466,0.83018195,0.82054941,0.83339279,0.94578313,0.93411946,0.9474493
0.15817696,0.06994636,0.30638593,0.27382693,0.11888342,0.0727804,1.0,1.0,1.0,0.83716111,0.85071663,0.86306337,0.85332686,0.86818844,0.87246236,0.8062863,0.79626466,0.82769616,0.82054941,0.83339279,0.815198,0.93411946,0.94744937,0.9582158
0.27570614,0.13561727,0.15860136,0.11134844,0.07666244,0.2420644,1.0,1.0,1.0,0.85071663,0.86306337,0.84087377,0.86818844,0.87246236,0.85769791,0.79626466,0.82769616,0.80047831,0.83339279,0.815198,0.80235462,0.94744937,0.95821584,0.9369392
0.28581434,0.17406154,0.11302268,0.26278248,0.09316693,0.0711519,1.0,1.0,1.0,0.86306337,0.84087377,0.85926438,0.87246236,0.85769791,0.87226809,0.82769616,0.80047831,0.82279923,0.815198,0.80235462,0.79557617,0.95821584,0.93693925,0.9459113
0.07749687,0.3275158,0.08607253,0.29638878,0.18936533,0.0231607,1.0,1.0,1.0,0.84087377,0.85926438,0.83862891,0.85769791,0.87226809,0.86614862,0.80047831,0.82279923,0.79250655,0.80235462,0.79557617,0.76489476,0.93693925,0.9459113,0.9206613
0.02926613,0.08281242,0.05939364,0.06429414,0.4404864,0.3237472,1.0,1.0,1.0,0.85926438,0.83862891,0.83457089,0.87226809,0.86614862,0.86624575,0.82279923,0.79250655,0.79865619,0.79557617,0.76489476,0.79236532,0.9459113,0.92066137,0.9150217
0.12120011,0.04972123,0.32887337,0.32451668,0.07299398,0.1026946,1.0,1.0,1.0,0.83862891,0.83457089,0.83569332,0.86614862,0.86624575,0.85420107,0.79250655,0.79865619,0.78248491,0.76489476,0.79236532,0.75062433,0.92066137,0.91502179,0.9059215
0.14766501,0.02473905,0.14973578,0.24793556,0.32280278,0.1071217,1.0,1.0,1.0,0.83457089,0.83569332,0.83146261,0.86624575,0.85420107,0.85478388,0.79865619,0.78248491,0.80537524,0.79236532,0.75062433,0.75490546,0.91502179,0.90592156,0.9172007
0.17055017,0.17425412,0.04990314,0.15857938,0.05790085,0.3888123,1.0,1.0,1.0,0.83569332,0.83146261,0.87566914,0.85420107,0.85478388,0.8706168,0.78248491,0.80537524,0.80138936,0.75062433,0.75490546,0.77559757,0.90592156,0.91720072,0.9318123
0.10759151,0.13672876,0.16508365,0.28362986,0.24353422,0.0634319,1.0,1.0,1.0,0.83146261,0.87566914,0.85857365,0.85478388,0.8706168,0.84283633,0.80537524,0.80138936,0.79398702,0.75490546,0.77559757,0.75383518,0.91720072,0.93181236,0.9195078
0.24199645,0.26808953,0.08445016,0.03645287,0.06912356,0.2998875,1.0,1.0,1.0,0.87566914,0.85857365,0.8633224,0.8706168,0.84283633,0.84400194,0.80138936,0.79398702,0.79455643,0.77559757,0.75383518,0.75740278,0.93181236,0.91950782,0.9213022
0.1721253,0.4302558,0.16697638,0.05144253,0.05350232,0.1256976,1.0,1.0,1.0,0.85857365,0.8633224,0.80659644,0.84283633,0.84400194,0.8241865,0.79398702,0.79455643,0.79193714,0.75383518,0.75740278,0.75062433,0.91950782,0.92130223,0.9088695
0.07912438,0.05021468,0.54018,0.03220306,0.05794119,0.2403366,1.0,1.0,1.0,0.8633224,0.80659644,0.81238128,0.84400194,0.8241865,0.82098106,0.79455643,0.79193714,0.76209999,0.75740278,0.75062433,0.72386729,0.92130223,0.90886952,0.8886183
0.10489524,0.24569009,0.19339071,0.10793374,0.20590697,0.1421832,1.0,1.0,1.0,0.80659644,0.81238128,0.84044207,0.8241865,0.82098106,0.86576008,0.79193714,0.76209999,0.76335269,0.75062433,0.72386729,0.85194435,0.90886952,0.8886183,0.9547551
0.33496168,0.02973016,0.22754246,0.11267649,0.22407615,0.071013,1.0,1.0,1.0,0.81238128,0.84044207,0.83258505,0.82098106,0.86576008,0.87042254,0.76209999,0.76335269,0.76335269,0.72386729,0.85194435,0.83160899,0.8886183,0.95475519,0.9533453
0.09781827,0.06737608,0.08591986,0.32677203,0.11382376,0.3082899,1.0,1.0,1.0,0.84044207,0.83258505,0.81574858,0.86576008,0.87042254,0.8542982,0.76335269,0.76335269,0.74125954,0.85194435,0.83160899,0.79878701,0.95475519,0.9533453,0.9407844
0.2449739,0.09884441,0.20818385,0.08740944,0.2441665,0.1164219,1.0,1.0,1.0,0.83258505,0.81574858,0.83189432,0.87042254,0.8542982,0.85468674,0.76335269,0.74125954,0.72246897,0.83160899,0.79878701,0.78594363,0.9533453,0.94078441,0.9533453
0.14023045,0.17006432,0.1854832,0.10911857,0.16787152,0.2272319,1.0,1.0,1.0,0.81574858,0.83189432,0.83405284,0.8542982,0.85468674,0.83885381,0.74125954,0.72246897,0.73864025,0.79878701,0.78594363,0.78772743,0.94078441,0.9533453,0.9443732
0.10876151,0.56609595,0.03846863,0.06617352,0.09934374,0.1211566,1.0,1.0,1.0,0.83189432,0.83405284,0.8117769,0.85468674,0.83885381,0.76930549,0.72246897,0.73864025,0.71335839,0.78594363,0.78772743,0.77524081,0.9533453,0.94437324,0.9169443
0.05314287,0.14246,0.1480616,0.0842802,0.26595104,0.3061043,1.0,1.0,1.0,0.83405284,0.8117769,0.82032464,0.83885381,0.76930549,0.72792618,0.73864025,0.71335839,0.69582052,0.78772743,0.77524081,0.7563325,0.94437324,0.91694437,0.8686234
0.07076526,0.2883694,0.2253933,0.11533858,0.06522299,0.2349104,1.0,1.0,1.0,0.8117769,0.82032464,0.82015196,0.76930549,0.72792618,0.71733851,0.71335839,0.69582052,0.69912311,0.77524081,0.7563325,0.74027827,0.91694437,0.86862343,0.875801
0.05651602,0.11381111,0.43055704,0.02942107,0.30232033,0.0673744,1.0,1.0,1.0,0.82032464,0.82015196,0.81393542,0.72792618,0.71733851,0.73365712,0.69582052,0.69912311,0.70356451,0.7563325,0.74027827,0.74170532,0.86862343,0.87580108,0.8991284
0.02047801,0.20843409,0.34061956,0.2578098,0.07016049,0.102498,1.0,1.0,1.0,0.82015196,0.81393542,0.80901399,0.71733851,0.73365712,0.72792618,0.69912311,0.70356451,0.68978476,0.74027827,0.74170532,0.722797,0.87580108,0.89912843,0.8775954
0.14772846,0.40008885,0.17363283,0.04789559,0.08730515,0.1433491,1.0,1.0,1.0,0.81393542,0.80901399,0.81151787,0.73365712,0.72792618,0.74473045,0.70356451,0.68978476,0.69342899,0.74170532,0.722797,0.7427756,0.89912843,0.87759549,0.902589
0.23871134,0.23076008,0.11347732,0.12097554,0.21808286,0.0779928,1.0,1.0,1.0,0.80901399,0.81151787,0.8343982,0.72792618,0.74473045,0.76619718,0.68978476,0.69342899,0.75492541,0.722797,0.7427756,0.76953264,0.87759549,0.90258908,0.9113047
0.05081616,0.22796717,0.25699005,0.07954233,0.24189968,0.1427846,1.0,1.0,1.0,0.81151787,0.8343982,0.84717665,0.74473045,0.76619718,0.79504614,0.69342899,0.75492541,0.75595035,0.7427756,0.76953264,0.79129504,0.90258908,0.91130479,0.9232248
0.03621851,0.05554793,0.39933097,0.36804086,0.08047596,0.0603857,1.0,1.0,1.0,0.8343982,0.84717665,0.83111725,0.76619718,0.79504614,0.78222438,0.75492541,0.75595035,0.7575447,0.76953264,0.79129504,0.79272208,0.91130479,0.92322481,0.9130992
0.12717131,0.07726638,0.18716781,0.25677577,0.2749428,0.0766759,1.0,1.0,1.0,0.84717665,0.83111725,0.82921775,0.79504614,0.78222438,0.78552695,0.75595035,0.7575447,0.76619975,0.79129504,0.79272208,0.78380307,0.92322481,0.91309921,0.9168162
0.09974205,0.19054805,0.14223021,0.08231199,0.05570497,0.4294627,1.0,1.0,1.0,0.83111725,0.82921775,0.83647039,0.78222438,0.78552695,0.81398737,0.7575447,0.76619975,0.78396538,0.79272208,0.78380307,0.79593293,0.91309921,0.9168162,0.9364265
0.06315167,0.07215404,0.09994604,0.37333217,0.08686202,0.304554,1.0,1.0,1.0,0.82921775,0.83647039,0.81756173,0.78552695,0.81398737,0.80689655,0.76619975,0.78396538,0.7626694,0.78380307,0.79593293,0.76739208,0.9168162,0.93642656,0.9247628
0.2440416,0.07109961,0.05320966,0.23816727,0.07991025,0.3135716,1.0,1.0,1.0,0.83647039,0.81756173,0.8297358,0.81398737,0.80689655,0.81029626,0.78396538,0.7626694,0.76563034,0.79593293,0.76739208,0.764538,0.93642656,0.92476288,0.9209177
0.09482736,0.04371617,0.2340984,0.09191801,0.4194149,0.1160251,1.0,1.0,1.0,0.81756173,0.8297358,0.83543429,0.80689655,0.81029626,0.84196212,0.7626694,0.76563034,0.75913905,0.76739208,0.764538,0.76132715,0.92476288,0.92091771,0.9391181
0.29080713,0.27844518,0.10546711,0.15343031,0.12262668,0.0492236,1.0,1.0,1.0,0.8297358,0.83543429,0.83672941,0.81029626,0.84196212,0.84118504,0.76563034,0.75913905,0.76198611,0.764538,0.76132715,0.76846236,0.92091771,0.93911817,0.9321968
0.24893193,0.095084,0.14295241,0.20337038,0.21035813,0.0993031,1.0,1.0,1.0,0.83543429,0.83672941,0.83707477,0.84196212,0.84118504,0.84225352,0.75913905,0.76198611,0.76198611,0.76132715,0.76846236,0.76846236,0.93911817,0.93219687,0.9321968
0.16791621,0.24216154,0.2140718,0.08471508,0.07439397,0.2167414,1.0,1.0,1.0,0.83672941,0.83707477,0.83482991,0.84118504,0.84225352,0.82710053,0.76198611,0.76198611,0.78362373,0.76846236,0.76846236,0.75347842,0.93219687,0.93219687,0.927839
0.2900763,0.0666188,0.1207763,0.21643823,0.07128644,0.2348038,1.0,1.0,1.0,0.83707477,0.83482991,0.8679848,0.84225352,0.82710053,0.85837785,0.76198611,0.78362373,0.80696959,0.76846236,0.75347842,0.77095969,0.93219687,0.92783902,0.9566777
0.11020444,0.100641,0.48850054,0.04728574,0.11978424,0.133584,1.0,1.0,1.0,0.83482991,0.8679848,0.8698843,0.82710053,0.85837785,0.85857212,0.78362373,0.80696959,0.811411,0.75347842,0.77095969,0.78487335,0.92783902,0.95667777,0.9523199
0.15006419,0.0851776,0.08025759,0.07956212,0.24332216,0.3616164,1.0,1.0,1.0,0.8679848,0.8698843,0.87635987,0.85837785,0.85857212,0.84711025,0.80696959,0.811411,0.80879171,0.77095969,0.78487335,0.78879772,0.95667777,0.95231992,0.9473212
0.12893789,0.05361465,0.13418218,0.3979458,0.26004827,0.0252712,1.0,1.0,1.0,0.8698843,0.87635987,0.88939734,0.85857212,0.84711025,0.83710539,0.811411,0.80879171,0.82245758,0.78487335,0.78879772,0.81805209,0.95231992,0.9473212,0.947193
0.11469188,0.39570007,0.05973295,0.20090917,0.11605056,0.1129153,1.0,1.0,1.0,0.87635987,0.88939734,0.87955448,0.84711025,0.83710539,0.826712,0.80879171,0.82245758,0.83008769,0.78879772,0.81805209,0.82839814,0.9473212,0.94719303,0.9220712
0.1617588,0.12052339,0.0661552,0.28762126,0.20752054,0.1564208,1.0,1.0,1.0,0.88939734,0.87955448,0.87230185,0.83710539,0.826712,0.81932977,0.82245758,0.83008769,0.80936112,0.81805209,0.82839814,0.80128434,0.94719303,0.92207126,0.9051525
0.05377533,0.1024951,0.43123183,0.14975427,0.07525963,0.1874838,1.0,1.0,1.0,0.87955448,0.87230185,0.87307892,0.826712,0.81932977,0.82826615,0.83008769,0.80936112,0.82484911,0.82839814,0.80128434,0.83053871,0.92207126,0.90515252,0.9059215
0.18427731,0.23175879,0.15638858,0.10192004,0.21725975,0.1083955,1.0,1.0,1.0,0.87230185,0.87307892,0.87351062,0.81932977,0.82826615,0.8241865,0.80936112,0.82484911,0.81961052,0.80128434,0.83053871,0.84409561,0.90515252,0.90592156,0.9000256
0.44103643,0.06031876,0.11689182,0.11823359,0.07694265,0.1865767,1.0,1.0,1.0,0.87307892,0.87351062,0.88292178,0.82826615,0.8241865,0.83535697,0.82484911,0.81961052,0.8428425,0.83053871,0.84409561,0.87798787,0.90592156,0.90002563,0.9180979
0.06191783,0.13046004,0.16428973,0.23391482,0.3120902,0.0973274,1.0,1.0,1.0,0.87351062,0.88292178,0.88516664,0.8241865,0.83535697,0.84516756,0.81961052,0.8428425,0.83532627,0.84409561,0.87798787,0.87691759,0.90002563,0.91809792,0.9163035
0.03841821,0.14467968,0.41159418,0.23056234,0.09404968,0.0806959,1.0,1.0,1.0,0.88292178,0.88516664,0.90295286,0.83535697,0.84516756,0.84341914,0.8428425,0.83532627,0.82257146,0.87798787,0.87691759,0.87477702,0.91809792,0.91630351,0.9216867
0.07922956,0.1246894,0.32720417,0.12591101,0.14206216,0.2009037,1.0,1.0,1.0,0.88516664,0.90295286,0.91495424,0.84516756,0.84341914,0.85643516,0.83532627,0.82257146,0.83703451,0.87691759,0.87477702,0.90973956,0.91630351,0.92168675,0.9275826
0.1074139,0.4015857,0.14765951,0.05670115,0.03693135,0.2497083,1.0,1.0,1.0,0.90295286,0.91495424,0.91348644,0.84341914,0.85643516,0.87382224,0.82257146,0.83703451,0.84557567,0.87477702,0.90973956,0.93078844,0.92168675,0.92758267,0.9374519
0.20947905,0.02184163,0.06232538,0.08060878,0.3902963,0.2354489,1.0,1.0,1.0,0.91495424,0.91348644,0.91452253,0.85643516,0.87382224,0.90743079,0.83703451,0.84557567,0.86835212,0.90973956,0.93078844,0.93721013,0.92758267,0.93745194,0.9456549
0.25578445,0.17937371,0.28764504,0.09439028,0.09026011,0.0925463,1.0,1.0,1.0,0.91348644,0.91452253,0.91443619,0.87382224,0.90743079,0.89849441,0.84557567,0.86835212,0.88953422,0.93078844,0.93721013,0.94434534,0.93745194,0.94565496,0.9455267
0.11148854,0.16789539,0.11125277,0.03853294,0.51506144,0.0557688,1.0,1.0,1.0,0.91452253,0.91443619,0.9214298,0.90743079,0.89849441,0.89907722,0.86835212,0.88953422,0.8903314,0.93721013,0.94434534,0.93685337,0.94565496,0.94552679,0.9351448
