State,Action
[[[[1.0 1.0 1.0 1.0 ]] [[0.80901399 0.81782076 0.79943015 0.80979106]] [[0.72792618 0.73365712 0.71471588 0.71918407]] [[0.68978476 0.70185628 0.68158524 0.68614053]] [[0.722797 0.73421334 0.71744559 0.72672137]] [[0.87759549 0.88528582 0.8641374 0.86887977]]]],[[0.03995001 0.17476575 0.14757113 0.3920939 0.06940822 0.17621106]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.81151787 0.81592126 0.80305647 0.81324469]] [[0.74473045 0.75143273 0.73239437 0.7381253 ]] [[0.69342899 0.71495274 0.68648218 0.69775652]] [[0.7427756 0.74313236 0.71994292 0.72529433]] [[0.90258908 0.90322994 0.88592669 0.8900282 ]]]],[[0.10528027 0.24281397 0.1387715 0.10604449 0.06988283 0.33720696]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8343982 0.83621136 0.81687101 0.82041098]] [[0.76619718 0.76930549 0.74919864 0.74919864]] [[0.75492541 0.76175834 0.7293019 0.73362943]] [[0.76953264 0.77202997 0.76097039 0.7681056 ]] [[0.91130479 0.91963599 0.90220456 0.91527813]]]],[[0.14059286 0.21750642 0.35263446 0.11751319 0.05128563 0.12046746]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84717665 0.84795372 0.8301675 0.83465723]] [[0.79504614 0.7971831 0.76289461 0.77124818]] [[0.75595035 0.76745245 0.74797859 0.76494704]] [[0.79129504 0.79486265 0.78415983 0.78630039]] [[0.92322481 0.92437836 0.91386824 0.91937965]]]],[[0.18685167 0.14441736 0.06585574 0.25216427 0.30637494 0.04433597]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83111725 0.8538249 0.82964946 0.8533932 ]] [[0.78222438 0.80446819 0.77843613 0.79941719]] [[0.7575447 0.78009338 0.75424211 0.76301105]] [[0.79272208 0.80485194 0.79058152 0.80485194]] [[0.91309921 0.9260446 0.91027942 0.9214304 ]]]],[[0.10210396 0.36191982 0.08225258 0.20814432 0.02854951 0.21702981]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82921775 0.83543429 0.82714557 0.82887239]] [[0.78552695 0.7862069 0.77231666 0.78018456]] [[0.76619975 0.77155222 0.75264776 0.7607334 ]] [[0.78380307 0.79058152 0.77880842 0.78630039]] [[0.9168162 0.91925147 0.90105101 0.91040759]]]],[[0.0410261 0.1492549 0.22256532 0.05278397 0.17496312 0.35940665]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83647039 0.83664307 0.82818166 0.83154896]] [[0.81398737 0.81748422 0.79698883 0.79737737]] [[0.78396538 0.79182325 0.77417151 0.77781574]] [[0.79593293 0.80057082 0.79236532 0.79307884]] [[0.93642656 0.9380928 0.92412202 0.92668547]]]],[[0.048112  0.12467239 0.15122452 0.11241908 0.39311638 0.17045562]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.81756173 0.83318943 0.81635296 0.83232602]] [[0.80689655 0.82068966 0.80485673 0.81019913]] [[0.7626694 0.7819155 0.75697529 0.78009338]] [[0.76739208 0.78201927 0.76703532 0.77417053]] [[0.92476288 0.93719559 0.92271213 0.93501666]]]],[[0.03051247 0.06137881 0.16222888 0.6394621 0.0295158 0.07690196]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8297358 0.83215334 0.80573303 0.81143153]] [[0.81029626 0.81136474 0.78610976 0.79864012]] [[0.76563034 0.77086892 0.74262612 0.75355882]] [[0.764538 0.76703532 0.74812701 0.75561898]] [[0.92091771 0.92527557 0.90207639 0.91322738]]]],[[0.03466327 0.11242745 0.3775139 0.18243635 0.11067582 0.18228325]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83543429 0.83543429 0.82239682 0.82930409]] [[0.84196212 0.84235066 0.81738708 0.82331229]] [[0.75913905 0.75982234 0.7363626 0.74786471]] [[0.76132715 0.76168391 0.74955405 0.75347842]] [[0.93911817 0.94001538 0.92207126 0.92232761]]]],[[0.07400758 0.4356188 0.08273961 0.12323228 0.11932255 0.16507918]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83672941 0.84631324 0.83388016 0.83923329]] [[0.84118504 0.84973288 0.81690141 0.8461389 ]] [[0.76198611 0.7838515 0.7614167 0.77542421]] [[0.76846236 0.77417053 0.76311095 0.76418123]] [[0.93219687 0.9473212 0.93168418 0.94514227]]]],[[0.24152568 0.04254694 0.42868802 0.07174945 0.16071108 0.0547788 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83707477 0.83707477 0.83707477 0.83707477]] [[0.84225352 0.84225352 0.84225352 0.84225352]] [[0.76198611 0.76198611 0.76198611 0.76198611]] [[0.76846236 0.76846236 0.76846236 0.76846236]] [[0.93219687 0.93219687 0.93219687 0.93219687]]]],[[0.21211892 0.16828276 0.18286651 0.2167676 0.09009862 0.12986562]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83482991 0.8481264 0.83448454 0.8362977 ]] [[0.82710053 0.83720253 0.82651773 0.8354541 ]] [[0.78362373 0.80378089 0.76938845 0.77029951]] [[0.75347842 0.764538 0.75312166 0.75918659]] [[0.92783902 0.94706486 0.92783902 0.93386311]]]],[[0.31637648 0.09651264 0.22655436 0.10757427 0.10889495 0.14408733]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8679848 0.87005698 0.84113279 0.84311863]] [[0.85837785 0.85857212 0.821661 0.83457989]] [[0.80696959 0.81813005 0.79558137 0.79740348]] [[0.77095969 0.77452729 0.75775954 0.75954335]] [[0.95667777 0.95667777 0.9343758 0.93552935]]]],[[0.14224079 0.15876916 0.06666328 0.42003006 0.09303074 0.11926596]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8698843 0.87109308 0.86030047 0.86781212]] [[0.85857212 0.86012627 0.84759592 0.85594949]] [[0.811411 0.8204077 0.80571689 0.8204077 ]] [[0.78487335 0.78665715 0.77738138 0.78059222]] [[0.95231992 0.95616509 0.94411689 0.95488336]]]],[[0.1875099 0.35384429 0.0747667 0.06838997 0.16526064 0.15022844]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.87635987 0.87817303 0.86729408 0.86841651]] [[0.84711025 0.8596406 0.83389995 0.8596406 ]] [[0.80879171 0.82667122 0.8024143 0.81209429]] [[0.78879772 0.79022476 0.78237603 0.78558687]] [[0.9473212 0.95488336 0.94027173 0.95462702]]]],[[0.02272967 0.6491981 0.08553946 0.08308463 0.14980677 0.00964136]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.88939734 0.89578657 0.87523744 0.88387152]] [[0.83710539 0.85420107 0.83127732 0.85410393]] [[0.82245758 0.83088487 0.80537524 0.80810842]] [[0.81805209 0.82554406 0.81020335 0.81127364]] [[0.94719303 0.95167906 0.94347603 0.95129454]]]],[[0.08112437 0.07705817 0.21625684 0.5407195 0.04391079 0.04093029]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.87955448 0.8878432 0.87169746 0.88404421]] [[0.826712 0.83496843 0.81641574 0.83127732]] [[0.83008769 0.84250085 0.81995217 0.82222981]] [[0.82839814 0.83374955 0.81305744 0.81377096]] [[0.92207126 0.94142528 0.9145091 0.94065624]]]],[[0.16093245 0.12209447 0.33695462 0.09946359 0.20457098 0.07598381]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.87230185 0.87860473 0.86686237 0.87014333]] [[0.81932977 0.8348713 0.8078679 0.81835843]] [[0.80936112 0.82735452 0.80810842 0.82450746]] [[0.80128434 0.82054941 0.7998573 0.81912237]] [[0.90515252 0.91668803 0.90374263 0.91643168]]]],[[0.06509682 0.24976861 0.13814147 0.4338207 0.03780546 0.07536707]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.87307892 0.8770506 0.86573994 0.87471939]] [[0.82826615 0.82846042 0.80864497 0.8244779 ]] [[0.82484911 0.82689899 0.80491971 0.815283 ]] [[0.83053871 0.83660364 0.82376026 0.83481984]] [[0.90592156 0.91104845 0.89592412 0.91002307]]]],[[0.02092593 0.5358367 0.10515621 0.09844243 0.03452715 0.20511161]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.87351062 0.88274909 0.86470385 0.8755828 ]] [[0.8241865 0.84040797 0.81194755 0.82622632]] [[0.81961052 0.83190981 0.80412254 0.82564628]] [[0.84409561 0.86728505 0.83374955 0.86443097]] [[0.90002563 0.91514996 0.89182261 0.91181748]]]],[[0.04618407 0.12751971 0.13130997 0.3691442 0.19728556 0.12855653]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.88292178 0.88309446 0.87635987 0.88274909]] [[0.83535697 0.83759106 0.82204954 0.82758621]] [[0.8428425 0.8428425 0.82245758 0.82655734]] [[0.87798787 0.87834463 0.86407421 0.86978238]] [[0.91809792 0.92296847 0.90592156 0.91194565]]]],[[0.2569015 0.22165532 0.21804248 0.05081847 0.04860093 0.20398127]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.88516664 0.88853393 0.87877741 0.87989984]] [[0.84516756 0.85235551 0.83380282 0.83642545]] [[0.83532627 0.84751167 0.83008769 0.8428425 ]] [[0.87691759 0.87870139 0.87156618 0.8740635 ]] [[0.91630351 0.91925147 0.90938221 0.91771341]]]],[[0.04530225 0.19000329 0.0648697 0.4669001 0.03231691 0.20060772]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.90295286 0.90813331 0.89664997 0.89759972]] [[0.84341914 0.84691598 0.83749393 0.83924235]] [[0.82257146 0.82951828 0.81710511 0.82701287]] [[0.87477702 0.87549055 0.86835533 0.87192294]] [[0.92168675 0.92168675 0.90566521 0.91233017]]]],[[0.05730806 0.21257474 0.23457327 0.21597639 0.0276648 0.25190282]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91495424 0.91788983 0.9030392 0.90321188]] [[0.85643516 0.85944633 0.83924235 0.84215639]] [[0.83703451 0.83885662 0.81835782 0.82006605]] [[0.90973956 0.90973956 0.89475562 0.8958259 ]] [[0.92758267 0.9334786 0.91655986 0.91873878]]]],[[0.05339489 0.10487717 0.19443145 0.22928052 0.38243276 0.03558314]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91348644 0.91927128 0.90623381 0.9110689 ]] [[0.87382224 0.87625061 0.84749879 0.86119475]] [[0.84557567 0.84694226 0.83714839 0.83999544]] [[0.93078844 0.93257224 0.9158045 0.92008562]] [[0.93745194 0.94424507 0.92501923 0.92642912]]]],[[0.14123738 0.18869287 0.10156768 0.11006492 0.30693507 0.15150212]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91452253 0.91953031 0.90821965 0.91814885]] [[0.90743079 0.95191841 0.90441962 0.95191841]] [[0.86835212 0.86892154 0.85081426 0.8537752 ]] [[0.93721013 0.9429183 0.93007492 0.93435605]] [[0.94565496 0.94975647 0.93732376 0.94206614]]]],[[0.10326275 0.18271805 0.29619908 0.10612721 0.04544754 0.26624537]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91443619 0.92945951 0.90778795 0.91460888]] [[0.89849441 0.90597377 0.88712967 0.90033997]] [[0.88953422 0.90741373 0.87621 0.87791823]] [[0.94434534 0.94505887 0.93328577 0.93899394]] [[0.94552679 0.94770572 0.93758011 0.94309151]]]],[[0.09858263 0.31170222 0.12982216 0.07494306 0.08141178 0.30353808]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9214298 0.92635123 0.90839233 0.9087377 ]] [[0.89907722 0.90743079 0.89412336 0.8942205 ]] [[0.8903314 0.89454504 0.87586835 0.87689329]] [[0.93685337 0.93792365 0.92615055 0.92900464]] [[0.93514483 0.94398872 0.93476032 0.93873366]]]],[[0.16352856 0.14293154 0.09514132 0.34639186 0.13967027 0.11233643]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91633569 0.92445174 0.91434985 0.91935762]] [[0.89519184 0.90276833 0.89295775 0.89966003]] [[0.87188247 0.89944198 0.8672133 0.89010363]] [[0.91223689 0.92508027 0.91116661 0.92400999]] [[0.9473212 0.95065368 0.93270956 0.93501666]]]],[[0.16135956 0.19626746 0.16807039 0.28421733 0.06523987 0.12484536]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91236401 0.91737178 0.90562942 0.9106372 ]] [[0.89868868 0.90082564 0.8863526 0.88878096]] [[0.86391072 0.8672133 0.83737615 0.85582508]] [[0.90866928 0.9093828 0.89261506 0.89796646]] [[0.95026916 0.95052551 0.94091259 0.94398872]]]],[[0.06873741 0.35809085 0.27497858 0.04426921 0.19175838 0.06216563]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.90821965 0.91685374 0.90709722 0.91521326]] [[0.89752307 0.90169985 0.89266634 0.90024284]] [[0.87097142 0.87564059 0.85297802 0.87062977]] [[0.91152337 0.92186943 0.90652872 0.9175883 ]] [[0.94950013 0.9519354 0.94488593 0.95026916]]]],[[0.17208084 0.10267766 0.37794322 0.1887042 0.07123074 0.08736338]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92971853 0.93066828 0.90554308 0.90562942]] [[0.9054881 0.90762506 0.89130646 0.89159786]] [[0.88919257 0.89101469 0.86060813 0.86094978]] [[0.93328577 0.93328577 0.90973956 0.91437745]] [[0.96616252 0.96885414 0.94744937 0.94873109]]]],[[0.21574575 0.1666868 0.04578504 0.43148872 0.05123632 0.08905738]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94595061 0.95337593 0.93766189 0.93809359]] [[0.91092763 0.91772705 0.90315687 0.90947062]] [[0.89807539 0.90593327 0.89443116 0.89978362]] [[0.92008562 0.92971816 0.9175883 0.91901534]] [[0.98410664 0.98692643 0.97205845 0.97282748]]]],[[0.04862906 0.0899708 0.3379957 0.21585155 0.11388882 0.19366412]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94102918 0.9488862 0.94007943 0.94733207]] [[0.9111219 0.9186984 0.90558524 0.91073337]] [[0.90001139 0.90923585 0.89295069 0.89397563]] [[0.9175883 0.92508027 0.91687478 0.92044238]] [[0.98026147 0.98590105 0.97346834 0.98205588]]]],[[0.0704104 0.06887138 0.19747566 0.19336982 0.06863588 0.40123692]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94966327 0.94974961 0.93420825 0.93921602]] [[0.9243322 0.92734337 0.90111705 0.90655658]] [[0.89659492 0.89989751 0.89055916 0.89101469]] [[0.88904745 0.88976097 0.8722797 0.88369604]] [[0.99448859 1.00294796 0.97154576 0.97731351]]]],[[0.09304579 0.29800004 0.26613286 0.25571513 0.04225649 0.0448497 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.95941979 0.96865826 0.95208082 0.95337593]] [[0.91792132 0.93521127 0.91529869 0.9268577 ]] [[0.9005808 0.90593327 0.89192575 0.89203963]] [[0.91366393 0.92293971 0.91223689 0.91544773]] [[0.99756473 1.003717 0.99371956 0.99935914]]]],[[0.04936662 0.18622966 0.48479554 0.07460448 0.1336801 0.07132357]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94810913 0.9560525 0.94474184 0.94551891]] [[0.91471588 0.92054395 0.9054881 0.90645945]] [[0.88053752 0.89169798 0.87586835 0.89055916]] [[0.91651802 0.9275776 0.91651802 0.92044238]] [[0.98654191 0.99295053 0.98154319 0.98872084]]]],[[0.2859229 0.190597  0.3045388 0.08552345 0.03779152 0.09562632]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.95803834 0.95821102 0.94284234 0.95173545]] [[0.92666343 0.92753764 0.91277319 0.91374454]] [[0.89602551 0.90137798 0.87905706 0.88030976]] [[0.92186943 0.92329647 0.90688548 0.91687478]] [[1.00243527 1.00333248 0.98692643 0.98795181]]]],[[0.15425579 0.09643916 0.51003295 0.12391855 0.03811647 0.07723713]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93714384 0.95337593 0.93351753 0.94931791]] [[0.91092763 0.92170957 0.9051967 0.92005828]] [[0.88384011 0.89511445 0.87894317 0.88372623]] [[0.90260435 0.92008562 0.89796646 0.91723154]] [[0.99436042 0.99948731 0.9893617 0.99602666]]]],[[0.1034577 0.08847794 0.23774447 0.41104126 0.05206575 0.10721288]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93817993 0.94776377 0.93394923 0.94033846]] [[0.91374454 0.91792132 0.90713939 0.91772705]] [[0.88224576 0.89693657 0.87256577 0.89135634]] [[0.93007492 0.94006422 0.92579379 0.94006422]] [[1.00012817 1.00769034 0.99730838 1.00076903]]]],[[0.08773043 0.46318465 0.09603325 0.19749962 0.11509535 0.04045672]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94128821 0.9550164 0.93964773 0.9408565 ]] [[0.90286547 0.92093249 0.90179699 0.91724138]] [[0.88497893 0.89500057 0.88179023 0.88907869]] [[0.96254014 0.98180521 0.96218337 0.97859436]] [[0.99743655 1.00974109 0.99679569 1.00435786]]]],[[0.42327738 0.09974528 0.04987876 0.08497533 0.09484072 0.24728252]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.95354861 0.95406666 0.93817993 0.94405111]] [[0.90743079 0.90985915 0.89577465 0.90509956]] [[0.88668717 0.89101469 0.87541282 0.88828152]] [[0.99785944 1.00071352 0.98537281 0.99857296]] [[1.00640861 1.00679313 0.99525763 0.99615483]]]],[[0.16275169 0.25188583 0.10992385 0.18208398 0.21995315 0.07340157]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.96736315 0.96995338 0.95665688 0.95665688]] [[0.91821272 0.91889267 0.91005342 0.91131617]] [[0.90695821 0.90786926 0.89397563 0.8967088 ]] [[1.00249732 1.00321085 0.99179451 0.99536211]] [[1.02166111 1.0244809 1.01140733 1.0129454 ]]]],[[0.06164977 0.04980622 0.35656807 0.08396013 0.37665498 0.07136082]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.96788119 0.97038508 0.96123295 0.96373683]] [[0.91733851 0.91996115 0.91316173 0.91636717]] [[0.90661656 0.90946361 0.89238128 0.90320009]] [[0.98501605 0.99215127 0.98109169 0.98358901]] [[1.02960779 1.03396565 1.01653422 1.02230197]]]],[[0.24070211 0.220015  0.10532454 0.2530596 0.03209314 0.14880556]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9484545 0.96960801 0.94741841 0.96796754]] [[0.9243322 0.92491501 0.91461875 0.91947547]] [[0.89932809 0.90821091 0.8935201 0.90479444]] [[0.9511238 0.95718873 0.94577239 0.95326436]] [[1.02640349 1.03422199 1.02409639 1.02858241]]]],[[0.02059995 0.05176328 0.0433612 0.8372425 0.00285786 0.04417518]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92799171 0.94068382 0.9233293 0.94016577]] [[0.9378339 0.9381253 0.91879553 0.92034968]] [[0.89978362 0.90103633 0.88497893 0.89420339]] [[0.9447021 0.95219408 0.90795576 0.91045309]] [[1.04396309 1.04524481 1.02319918 1.02794155]]]],[[0.14075926 0.4015206 0.08209791 0.16786413 0.13537607 0.07238206]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92307028 0.93248144 0.9171991 0.93144535]] [[0.9375425 0.94890724 0.9240408 0.94220495]] [[0.90490832 0.91652431 0.89363398 0.90194739]] [[0.95433464 0.96325366 0.95076704 0.96146985]] [[1.03499103 1.04755191 1.03012048 1.04460395]]]],[[0.36031044 0.08031579 0.09490266 0.27661592 0.12959279 0.05826243]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92496978 0.9332585 0.91573131 0.92073908]] [[0.93569694 0.94220495 0.93016027 0.94220495]] [[0.92483772 0.93075959 0.89955586 0.89966974]] [[0.99607563 1.00499465 0.99072422 0.99678915]] [[1.04011792 1.04639836 1.03242758 1.03665727]]]],[[0.25194848 0.04677086 0.0732312 0.4224969 0.03842843 0.16712417]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91495424 0.92324296 0.9110689 0.92324296]] [[0.93608548 0.94356484 0.93016027 0.93453133]] [[0.91994078 0.93132901 0.91333561 0.92335725]] [[0.94256154 0.97395648 0.93899394 0.97252943]] [[1.03550372 1.04678288 1.03396565 1.04460395]]]],[[0.13711222 0.25043297 0.10452682 0.02955202 0.3880129 0.09036306]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91245035 0.91935762 0.90329822 0.90666552]] [[0.92073822 0.93482273 0.91073337 0.93414279]] [[0.90980526 0.97813461 0.90149186 0.91242455]] [[0.95041027 0.97003211 0.93899394 0.96610774]] [[1.01397078 1.01717508 0.99051525 0.99974366]]]],[[0.13892718 0.07664531 0.18271425 0.15398005 0.3998823 0.04785087]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9072699 0.91219133 0.90234847 0.90657917]] [[0.93054881 0.93288004 0.91520155 0.91675571]] [[0.89784763 0.90923585 0.89602551 0.90878032]] [[0.91687478 0.9175883 0.90831252 0.91402069]] [[1.00153807 1.01051013 0.99743655 1.00858754]]]],[[0.07932925 0.3595406 0.10154751 0.20463775 0.13094614 0.1239987 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.90096702 0.9091694 0.89716802 0.89716802]] [[0.93394852 0.93540554 0.92491501 0.93210296]] [[0.89522833 0.90604715 0.88600387 0.89796151]] [[0.9193721 0.92008562 0.91223689 0.9158045 ]] [[1.00653679 1.00871571 1.00115355 1.00551141]]]],[[0.1333829 0.2900367 0.3471104 0.09512853 0.07709145 0.05725005]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84458643 0.85227076 0.82610948 0.82887239]] [[0.92899466 0.93239437 0.91821272 0.92977173]] [[0.88429564 0.89534222 0.87199636 0.89169798]] [[0.91366393 0.92044238 0.9058152 0.9175883 ]] [[1.00948475 1.01256088 1.00192258 1.00499872]]]],[[0.11468782 0.37722588 0.19193745 0.12849952 0.09016401 0.09748536]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.81877051 0.84510447 0.81376274 0.84277327]] [[0.90956775 0.92986887 0.90480816 0.92083536]] [[0.87006036 0.88714269 0.86653001 0.88429564]] [[0.86550125 0.93685337 0.85800928 0.92472351]] [[0.99564214 1.01602153 0.99461676 1.00422968]]]],[[0.04645332 0.05258705 0.38817263 0.11126432 0.30506602 0.09645665]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80935935 0.81782076 0.79873942 0.81151787]] [[0.91520155 0.9186984 0.89674599 0.90228266]] [[0.87621 0.880082 0.86163307 0.87472953]] [[0.85979308 0.87085266 0.85444167 0.87013914]] [[0.99000256 0.99987183 0.98513202 0.99359139]]]],[[0.10589376 0.21804476 0.11181358 0.11443984 0.0630286 0.3867795 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80849594 0.81229494 0.79778967 0.81134519]] [[0.9218067 0.92268091 0.91121904 0.9158815 ]] [[0.87245188 0.87689329 0.86482177 0.87564059]] [[0.88191224 0.89118801 0.87834463 0.89011773]] [[1.00563958 1.00576775 0.98897719 0.99730838]]]],[[0.10580393 0.18058288 0.11638583 0.1723509 0.22344919 0.20142733]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82179244 0.82662753 0.80884131 0.81333103]] [[0.90976202 0.91685284 0.90422535 0.91374454]] [[0.86448013 0.86857989 0.8588999 0.86504954]] [[0.8605066 0.87584731 0.85337139 0.87513379]] [[0.9893617 1.00435786 0.98602922 0.99243784]]]],[[0.02065037 0.0351087 0.06184547 0.57539487 0.26027662 0.04672401]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.81324469 0.82800898 0.81005008 0.82196512]] [[0.90276833 0.90908208 0.89898009 0.90509956]] [[0.86345519 0.86448013 0.85423073 0.86140531]] [[0.85087406 0.86086336 0.84373885 0.85729575]] [[0.98782363 0.99179698 0.97859523 0.98128685]]]],[[0.27964756 0.06336679 0.30237028 0.18785197 0.09843971 0.06832362]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80504231 0.8122086 0.80020722 0.81160421]] [[0.90820787 0.91520155 0.90257407 0.90432249]] [[0.89773374 0.91037467 0.88942034 0.90559162]] [[0.85551195 0.85765252 0.84837674 0.85408491]] [[0.99154063 0.99589849 0.9870546 0.98872084]]]],[[0.16202429 0.30331895 0.15096396 0.20465544 0.05051622 0.12852114]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80055258 0.80685547 0.79304093 0.80616474]] [[0.91597863 0.91694998 0.89917436 0.90461389]] [[0.90194739 0.90786926 0.89112857 0.8922674 ]] [[0.85158758 0.85408491 0.84266857 0.84445237]] [[0.99615483 0.99718021 0.98410664 0.98987439]]]],[[0.06626527 0.0788834 0.17687364 0.09345918 0.09411453 0.49040392]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80115697 0.80961837 0.79943015 0.80297013]] [[0.9189898 0.9246236 0.91180185 0.91306459]] [[0.90433891 0.9108302 0.89841704 0.89898645]] [[0.85372815 0.86443097 0.8505173 0.86193364]] [[1.00256345 1.00435786 0.99436042 0.99577032]]]],[[0.38816983 0.19542536 0.05844055 0.11979175 0.01447403 0.22369848]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80659644 0.80789156 0.79528579 0.80581937]] [[0.9375425 0.93822244 0.92034968 0.92102963]] [[0.90786926 0.9108302 0.90137798 0.90866644]] [[0.88369604 0.8840528 0.87192294 0.87477702]] [[1.01512433 1.01679057 1.00499872 1.00512689]]]],[[0.3611533 0.12482662 0.2653966 0.13966252 0.02575917 0.0832018 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.79873942 0.80789156 0.79830772 0.80711449]] [[0.93346285 0.94473045 0.93288004 0.935017 ]] [[0.90878032 0.91652431 0.90433891 0.90456668]] [[0.87620407 0.89297182 0.87549055 0.89261506]] [[0.9907716 1.01679057 0.99064342 1.01435529]]]],[[0.07339313 0.269446  0.08536942 0.07445691 0.06723884 0.43009573]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.78000345 0.80107063 0.7724918 0.80055258]] [[0.93210296 0.94191355 0.92209811 0.93550267]] [[0.90149186 0.91618267 0.89192575 0.91117185]] [[0.92186943 0.932929 0.91473421 0.93078844]] [[0.99833376 1.00217893 0.98782363 0.99718021]]]],[[0.01772911 0.11755508 0.03925309 0.21399155 0.09501377 0.51645744]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.78155759 0.79148679 0.77706786 0.77706786]] [[0.9322001 0.94424478 0.92637203 0.92880039]] [[0.87871541 0.90149186 0.87655165 0.89773374]] [[0.93185872 0.95148056 0.92543703 0.94719943]] [[0.9847475 1.00333248 0.9847475 0.99602666]]]],[[0.06876533 0.11967913 0.16784872 0.3521791 0.19930317 0.09222453]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.81056812 0.81497151 0.79131411 0.79770333]] [[0.94443905 0.94958718 0.93161729 0.93161729]] [[0.90297233 0.91026079 0.88361234 0.88668717]] [[0.94042098 0.94363182 0.93257224 0.93578309]] [[0.99718021 1.00051269 0.98641374 0.98718277]]]],[[0.12144086 0.06692217 0.26541388 0.1645259 0.19854401 0.18315318]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80720083 0.81764807 0.80305647 0.81635296]] [[0.93181156 0.94560466 0.93006314 0.9403594 ]] [[0.90365562 0.91333561 0.90320009 0.90912197]] [[0.92472351 0.94042098 0.92293971 0.932929 ]] [[0.98423481 0.99871828 0.98077416 0.99423225]]]],[[0.06956467 0.44726908 0.07514253 0.08127239 0.06933947 0.2574118 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8164393 0.82205146 0.81065446 0.81298567]] [[0.93929092 0.94638174 0.92763477 0.93035454]] [[0.90001139 0.91105797 0.89363398 0.89636716]] [[0.95540492 0.96539422 0.95041027 0.95397788]] [[0.99243784 0.99820559 0.97923609 0.98320943]]]],[[0.21895286 0.39737508 0.02303125 0.06364794 0.03736209 0.25963077]]
