Action_Cash,Action_AAPL,Action_ADBE,Action_BABA,Action_SNE,Action_V,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,Wealth,Return,Price_Cash,Price_AAPL,Price_ADBE,Price_BABA,Price_SNE,Price_V
0.25016475,0.14742020000000003,0.16643679,0.1296962,0.07645597,0.22982608,1.0,1.0,1.0,1.0,0.86306337,0.86936626,0.8533931999999999,0.86815749,0.87246236,0.88421564,0.85876639,0.8731423,0.82769616,0.8287211,0.80856394,0.81368865,0.815198,0.82376026,0.80449518,0.8234035,0.95821584,0.96129198,0.94873109,0.95513971,7039.305218562168,0.010175944154582964,1.000,1.022,1.017,1.028,0.992,1.010
0.045719300000000004,0.35431814,0.07494072,0.29252979999999995,0.12080102,0.11169103,1.0,1.0,1.0,1.0,0.84087377,0.8736833,0.8400966999999999,0.86617165,0.85769791,0.88819815,0.85468674,0.87994172,0.80047831,0.83407357,0.79968113,0.8287211,0.80235462,0.82875491,0.79700321,0.82554406,0.93693925,0.96629069,0.93552935,0.96475263,6835.1450094225265,-0.029431789087172824,1.000,0.976,0.993,0.963,0.961,0.973
0.39961746,0.18190862,0.12811734,0.07244129,0.19280064,0.02511469,1.0,1.0,1.0,1.0,0.85926438,0.8675530999999999,0.82662753,0.8457952,0.87226809,0.87712482,0.84817873,0.86372025,0.82279923,0.82815169,0.77747409,0.80047831,0.79557617,0.79878701,0.78130574,0.79379237,0.9459113000000001,0.95513971,0.93129967,0.93758011,6868.7500071142,0.004904454538129516,1.000,0.995,1.000,1.008,1.036,0.994
0.07177888,0.22788183,0.2736764,0.07481952,0.0861572,0.26568615,1.0,1.0,1.0,1.0,0.83862891,0.84363668,0.82334657,0.83059921,0.86614862,0.86789704,0.8433219999999999,0.84351627,0.79250655,0.80856394,0.76916069,0.78237103,0.76489476,0.77381377,0.75668926,0.7698894000000001,0.92066137,0.93501666,0.90566521,0.92207126,6775.671623670001,-0.013643645708061505,1.000,1.001,0.986,0.980,0.947,0.990
0.03799041,0.04646132,0.06612334,0.13143331,0.38499716,0.33299446,1.0,1.0,1.0,1.0,0.83457089,0.85175272,0.82455534,0.84968054,0.86624575,0.88780962,0.85837785,0.87702768,0.79865619,0.82348252,0.79501196,0.81926888,0.79236532,0.81234392,0.78344631,0.81020335,0.91502179,0.93591387,0.90566521,0.93488849,6829.639611606267,0.007933412188876375,1.000,0.995,1.001,1.029,1.006,1.012
0.38706315,0.10973986,0.31640834,0.03065219,0.06405585,0.09208072,1.0,1.0,1.0,1.0,0.83569332,0.84778104,0.80659644,0.82110171,0.85420107,0.8621661,0.82243808,0.85177271,0.78248491,0.7870402,0.74410659,0.77474092,0.75062433,0.75990011,0.7192294,0.74527292,0.90592156,0.91527813,0.88490131,0.89669316,6913.946225343125,0.01226865713504508,1.000,1.053,1.019,0.995,1.027,1.016
0.18170372,0.04109145,0.2851575,0.11283474,0.21481727,0.16439536,1.0,1.0,1.0,1.0,0.83146261,0.84510447,0.81972026,0.83802452,0.85478388,0.87353084,0.84643031,0.86100049,0.80537524,0.81596629,0.7646054,0.78328209,0.75490546,0.7663218,0.74348912,0.74669996,0.91720072,0.92706998,0.89848757,0.90643425,6774.658255726211,-0.020351640287093384,1.000,0.980,0.968,0.991,0.972,0.987
0.26186696,0.08598255,0.10752036,0.16189718,0.10267687,0.28005612,1.0,1.0,1.0,1.0,0.87566914,0.87601451,0.84933518,0.85158004,0.8706168,0.87353084,0.85944633,0.86983973,0.80138936,0.83521239,0.79592302,0.82576016,0.77559757,0.78094898,0.76239743,0.76346771,0.93181236,0.93796462,0.92450654,0.93142784,6778.151361854257,0.0005154807459056611,1.000,1.006,1.001,1.001,1.005,1.002
0.10630742,0.13522454,0.16920653,0.19363178,0.1974982,0.19813149,1.0,1.0,1.0,1.0,0.85857365,0.87661889,0.85658781,0.87653255,0.84283633,0.86702283,0.84147644,0.85857212,0.79398702,0.8062863,0.78601526,0.8062863,0.75383518,0.76560828,0.75240813,0.75847306,0.91950782,0.93450397,0.91745706,0.93258139,6651.1519525270005,-0.018914338670409814,1.000,0.934,0.977,0.997,0.991,0.987
0.11879957,0.07623705,0.56225187,0.04835695,0.13013165,0.06422298,1.0,1.0,1.0,1.0,0.8633224,0.87100673,0.84674495,0.86280435,0.84400194,0.85070423,0.83020884,0.84759592,0.79455643,0.79933948,0.78442091,0.78590138,0.75740278,0.75954335,0.74206208,0.74348912,0.92130223,0.92630095,0.91707255,0.9251474000000001,6574.309632790767,-0.011620491873816956,1.000,1.007,0.996,0.962,0.964,0.978
0.14043403,0.2340022,0.10691781,0.14009939,0.27545044,0.10309608,1.0,1.0,1.0,1.0,0.80659644,0.83431186,0.80590572,0.82921775,0.8241864999999999,0.85313259,0.82088392,0.84769305,0.79193714,0.813347,0.78294044,0.79672019,0.75062433,0.764538,0.7463432,0.75704602,0.90886952,0.92899257,0.90463984,0.92258395,7023.50649865125,0.06609302082490315,1.000,1.035,1.055,1.002,1.177,1.074
0.15163627,0.18819407,0.11945052,0.24930912,0.01448935,0.2769207,1.0,1.0,1.0,1.0,0.81238128,0.81609394,0.79770333,0.80979106,0.82098106,0.83283147,0.80330257,0.83088878,0.76209999,0.83304863,0.75925293,0.82621569,0.72386729,0.7310025,0.70995362,0.722797,0.8886183000000001,0.92091771,0.8886183000000001,0.91540631,6999.975547862044,-0.003355938674230623,1.000,0.991,1.005,1.000,0.976,0.999
0.22862914,0.14896065,0.09337433,0.09813773,0.03910292,0.39179522,1.0,1.0,1.0,1.0,0.84044207,0.84044207,0.81462614,0.81842514,0.86576008,0.86576008,0.82680913,0.83098592,0.76335269,0.78499032,0.74478989,0.77417151,0.85194435,0.87334998,0.80306814,0.8052087,0.95475519,0.95488336,0.88131248,0.90271725,6893.723920585831,-0.015295234926046468,1.000,0.980,0.981,0.971,0.961,0.987
0.05407085,0.05443029,0.5355852,0.10186586,0.02161129,0.23243651,1.0,1.0,1.0,1.0,0.83258505,0.83500259,0.82369194,0.83293041,0.87042254,0.87654201,0.85381253,0.85633803,0.76335269,0.7709828000000001,0.74422048,0.75731693,0.83160899,0.83232251,0.81947913,0.82911167,0.9533453000000002,0.95847219,0.93886183,0.94950013,6891.568232811445,-0.00031275184710900566,1.000,1.020,1.000,0.975,0.984,1.013
0.09565938,0.03844908,0.2491379,0.14840943,0.20412248,0.26422173,1.0,1.0,1.0,1.0,0.81574858,0.82921775,0.81402176,0.82386462,0.8542982,0.8646915999999999,0.85128703,0.86168043,0.74125954,0.77143833,0.7363626,0.76358046,0.79878701,0.80984659,0.7934356,0.79771673,0.94078441,0.95116637,0.93732376,0.94206614,6859.700763679003,-0.0046348487820529905,1.000,1.003,0.981,1.022,1.002,0.991
0.05617077,0.2509621,0.32101884,0.14655387,0.07040594,0.15488847,1.0,1.0,1.0,1.0,0.83189432,0.83612502,0.81229494,0.8202383,0.85468674,0.86692569,0.84186498,0.86362312,0.72246897,0.748548,0.69320123,0.74706753,0.78594363,0.79236532,0.76953264,0.7880842,0.9533453000000002,0.95642143,0.9283517,0.94539862,6549.1300969093945,-0.046331589136411416,1.000,0.973,0.917,0.966,0.984,0.971
0.17440091,0.12207779,0.0959108,0.06541273,0.47105387,0.07114378,1.0,1.0,1.0,1.0,0.83405284,0.84035572,0.82187878,0.82766362,0.83885381,0.85449247,0.83322001,0.85303545,0.73864025,0.74843412,0.71859697,0.73260449,0.78772743,0.79771673,0.78130574,0.78665715,0.94437324,0.9565495999999999,0.93245322,0.94975647,6397.773691676865,-0.02338216202245025,1.000,1.011,0.946,0.975,0.976,0.947
0.02999169,0.0755832,0.3303167,0.14495985,0.02479849,0.39435008,1.0,1.0,1.0,1.0,0.8117769,0.83681575,0.80892765,0.83336211,0.76930549,0.83050024,0.75599806,0.83050024,0.71335839,0.73864025,0.7081198000000001,0.73693201,0.77524081,0.79486265,0.77345701,0.79379237,0.91694437,0.94347603,0.90425532,0.94283517,6370.622484064902,-0.004252883159629083,1.000,1.000,0.985,1.005,0.979,1.008
0.12109638,0.43985173,0.12957564,0.10019948,0.04982325,0.15945342,1.0,1.0,1.0,1.0,0.82032464,0.82628216,0.80331549,0.80409256,0.72792618,0.76085478,0.6922778,0.75182127,0.69582052,0.70663933,0.68841818,0.69354288,0.7563325,0.76560828,0.7445594,0.76382447,0.86862343,0.89771853,0.84978211,0.89656498,6386.017232833108,0.0024136068092162843,1.000,0.992,1.023,1.006,1.002,1.027
0.08483358,0.2905428,0.16676429,0.12564677,0.1634717,0.16874093,1.0,1.0,1.0,1.0,0.82015196,0.82835434,0.81099983,0.8141081,0.71733851,0.74978145,0.70947062,0.72617776,0.69912311,0.70857533,0.67475231,0.68454618,0.74027827,0.74420264,0.72814841,0.72886193,0.87580108,0.89054089,0.84747501,0.85093566,6292.99959373223,-0.014672952836048903,1.000,0.994,0.992,0.980,0.975,0.976
0.03803653,0.11718684,0.09022626,0.08536512,0.58213377,0.08705139999999999,1.0,1.0,1.0,1.0,0.81393542,0.83189432,0.81246762,0.82818166,0.73365712,0.7538611,0.71782419,0.72841185,0.70356451,0.71848309,0.69320123,0.7049310999999999,0.74170532,0.75882983,0.73528362,0.73671067,0.89912843,0.91040759,0.88528582,0.88618303,6415.521495334928,0.019282447892721908,1.000,1.003,1.023,1.005,1.028,1.028
0.21315975,0.21839386,0.16356453,0.21576793,0.12468619,0.06442768,1.0,1.0,1.0,1.0,0.80901399,0.81782076,0.79943015,0.80979106,0.72792618,0.73365712,0.71471588,0.71918407,0.68978476,0.70185628,0.68158524,0.68614053,0.722797,0.73421334,0.71744559,0.72672137,0.87759549,0.88528582,0.8641373999999999,0.86887977,6628.37883650544,0.03263996703841792,1.000,1.028,1.029,1.089,1.036,1.010
0.12242128,0.03435147,0.50205076,0.07181193,0.22162409,0.04774047,1.0,1.0,1.0,1.0,0.81151787,0.81592126,0.80305647,0.81324469,0.74473045,0.75143273,0.73239437,0.7381253000000001,0.69342899,0.71495274,0.68648218,0.69775652,0.7427756,0.74313236,0.71994292,0.72529433,0.90258908,0.90322994,0.88592669,0.8900281999999999,6790.684698016711,0.024191520747140902,1.000,1.015,1.038,1.001,1.028,1.013
0.22032753,0.11495645,0.06711146,0.38626838,0.03002079,0.18131536,1.0,1.0,1.0,1.0,0.8343982,0.83621136,0.81687101,0.82041098,0.76619718,0.76930549,0.74919864,0.74919864,0.75492541,0.76175834,0.7293019000000001,0.73362943,0.76953264,0.77202997,0.76097039,0.7681055999999999,0.91130479,0.91963599,0.90220456,0.91527813,6741.571247159664,-0.007258755185073955,1.000,0.981,0.984,1.002,1.002,0.989
0.11596809,0.18074235,0.18291399,0.14176117,0.08609007,0.29252428,1.0,1.0,1.0,1.0,0.84717665,0.84795372,0.8301675,0.83465723,0.79504614,0.7971831,0.76289461,0.77124818,0.75595035,0.76745245,0.74797859,0.76494704,0.79129504,0.79486265,0.78415983,0.78630039,0.92322481,0.92437836,0.91386824,0.91937965,6746.409673522369,0.0007174426771057439,1.000,0.998,1.004,1.011,0.989,1.004
0.12436199999999999,0.22525404,0.08415743,0.09563209,0.13496439,0.33563003,1.0,1.0,1.0,1.0,0.83111725,0.8538249,0.82964946,0.8533931999999999,0.78222438,0.80446819,0.77843613,0.79941719,0.7575447,0.78009338,0.75424211,0.76301105,0.79272208,0.80485194,0.79058152,0.80485194,0.91309921,0.9260446,0.91027942,0.9214304,6853.000688810699,0.01567614995954077,1.000,1.009,1.036,1.023,1.015,1.021
0.13373949,0.03524803,0.1063038,0.31538117,0.05421935,0.35510817,1.0,1.0,1.0,1.0,0.82921775,0.83543429,0.82714557,0.82887239,0.78552695,0.7862069,0.77231666,0.78018456,0.76619975,0.77155222,0.75264776,0.7607334,0.78380307,0.79058152,0.77880842,0.78630039,0.9168162000000001,0.91925147,0.90105101,0.91040759,6729.689439016941,-0.0181576162867933,1.000,0.977,0.991,0.973,0.964,0.988
0.0327903,0.29212209999999994,0.23670256,0.10642397,0.26606822,0.06589285,1.0,1.0,1.0,1.0,0.83647039,0.83664307,0.82818166,0.83154896,0.81398737,0.81748422,0.79698883,0.79737737,0.78396538,0.79182325,0.77417151,0.77781574,0.79593293,0.80057082,0.79236532,0.79307884,0.93642656,0.9380928,0.92412202,0.92668547,6741.356040348436,0.001732100788492505,1.000,1.015,1.004,1.004,0.996,0.996
0.25772038,0.0577082,0.20646101,0.08330574,0.07687511,0.31792948,1.0,1.0,1.0,1.0,0.81756173,0.83318943,0.81635296,0.83232602,0.80689655,0.82068966,0.80485673,0.81019913,0.7626694,0.7819155,0.75697529,0.78009338,0.76739208,0.78201927,0.76703532,0.77417053,0.92476288,0.93719559,0.92271213,0.93501666,6821.617104355915,0.011835458206725524,1.000,1.007,1.039,0.992,0.996,1.020
0.18957695,0.13945876,0.27942583,0.14115094,0.09871144,0.15167612,1.0,1.0,1.0,1.0,0.8297358,0.83215334,0.80573303,0.81143153,0.81029626,0.81136474,0.78610976,0.79864012,0.76563034,0.77086892,0.74262612,0.75355882,0.764538,0.76703532,0.74812701,0.75561898,0.92091771,0.92527557,0.90207639,0.91322738,6816.772790053144,-0.0007103939019204565,1.000,1.002,0.999,1.004,1.009,0.993
0.08734220000000001,0.16871141,0.13611174,0.2171217,0.31572652,0.07498644,1.0,1.0,1.0,1.0,0.83543429,0.83543429,0.82239682,0.82930409,0.84196212,0.84235066,0.81738708,0.82331229,0.75913905,0.75982234,0.7363626,0.74786471,0.76132715,0.76168391,0.74955405,0.75347842,0.93911817,0.94001538,0.92207126,0.92232761,6809.186175094184,-0.0011135532937261569,1.000,1.000,1.001,1.000,1.000,1.000
0.17133677,0.06114404,0.35104382,0.13837552,0.04189811,0.23620173,1.0,1.0,1.0,1.0,0.83672941,0.84631324,0.83388016,0.83923329,0.84118504,0.84973288,0.81690141,0.8461389000000001,0.76198611,0.7838515,0.7614167,0.77542421,0.76846236,0.77417053,0.76311095,0.76418123,0.93219687,0.9473212,0.93168418,0.94514227,6764.506065463402,-0.006583362906860489,1.000,0.997,0.982,1.028,0.981,0.995
0.07548489,0.14863192,0.30826634,0.11495807,0.22466479,0.12799396,1.0,1.0,1.0,1.0,0.83707477,0.83707477,0.83707477,0.83707477,0.84225352,0.84225352,0.84225352,0.84225352,0.76198611,0.76198611,0.76198611,0.76198611,0.76846236,0.76846236,0.76846236,0.76846236,0.93219687,0.93219687,0.93219687,0.93219687,6961.062783529497,0.028642915750143657,1.000,1.040,1.038,1.030,1.023,1.031
0.17074232,0.23873995,0.17045167,0.09282901,0.11541221,0.21182483,1.0,1.0,1.0,1.0,0.83482991,0.8481264000000001,0.83448454,0.8362976999999999,0.82710053,0.83720253,0.82651773,0.8354541,0.78362373,0.80378089,0.76938845,0.77029951,0.75347842,0.764538,0.75312166,0.75918659,0.92783902,0.94706486,0.92783902,0.93386311,6968.785065873319,0.0011087390499010014,1.000,1.002,1.000,1.006,1.018,0.995
0.06466018,0.35944676,0.04942985,0.29628053,0.05829895,0.17188373,1.0,1.0,1.0,1.0,0.8679848,0.87005698,0.84113279,0.84311863,0.85837785,0.85857212,0.8216610000000001,0.83457989,0.80696959,0.81813005,0.79558137,0.79740348,0.77095969,0.77452729,0.75775954,0.75954335,0.95667777,0.95667777,0.9343758,0.93552935,6962.472622073999,-0.0009062274738895848,1.000,1.007,0.987,0.997,1.005,0.995
0.10656805,0.23558436,0.33436757,0.06383648,0.13479364,0.12484982,1.0,1.0,1.0,1.0,0.8698843,0.87109308,0.86030047,0.86781212,0.85857212,0.86012627,0.84759592,0.85594949,0.811411,0.8204077,0.80571689,0.8204077,0.78487335,0.78665715,0.77738138,0.78059222,0.95231992,0.95616509,0.94411689,0.95488336,6988.271612306802,0.0036985868580526452,1.000,1.015,0.988,1.017,1.037,1.000
0.01651837,0.26380888,0.16772729,0.10675514,0.17121044,0.27397987,1.0,1.0,1.0,1.0,0.87635987,0.87817303,0.86729408,0.86841651,0.84711025,0.8596405999999999,0.83389995,0.8596405999999999,0.80879171,0.82667122,0.8024143,0.81209429,0.78879772,0.79022476,0.78237603,0.78558687,0.9473212,0.95488336,0.94027173,0.95462702,6917.171119459152,-0.010226371623119814,1.000,0.989,0.988,1.009,1.013,0.973
0.07300781,0.10086996,0.27490490000000006,0.20140277,0.08295611,0.26685843,1.0,1.0,1.0,1.0,0.88939734,0.89578657,0.87523744,0.88387152,0.83710539,0.85420107,0.83127732,0.85410393,0.82245758,0.83088487,0.80537524,0.80810842,0.81805209,0.82554406,0.81020335,0.81127364,0.94719303,0.95167906,0.94347603,0.95129454,6798.975138325495,-0.0172350024116853,1.000,0.992,0.991,0.975,0.967,0.982
0.45580316,0.10400964,0.16091926,0.04193865,0.12649412,0.11083513,1.0,1.0,1.0,1.0,0.87955448,0.8878431999999998,0.87169746,0.88404421,0.8267120000000001,0.83496843,0.81641574,0.83127732,0.83008769,0.84250085,0.81995217,0.82222981,0.82839814,0.83374955,0.81305744,0.81377096,0.92207126,0.94142528,0.9145091000000001,0.94065624,6840.787301395858,0.006130941682635358,1.000,1.001,1.011,1.019,1.037,1.001
0.10384573,0.27995884,0.17741120000000002,0.19909433,0.13208446,0.1076055,1.0,1.0,1.0,1.0,0.87230185,0.87860473,0.86686237,0.87014333,0.81932977,0.8348713,0.8078679,0.81835843,0.80936112,0.82735452,0.80810842,0.82450746,0.80128434,0.82054941,0.7998573,0.81912237,0.90515252,0.91668803,0.90374263,0.91643168,6830.895988675923,-0.001446978288758657,1.000,1.000,0.995,0.994,1.016,0.993
0.13621704,0.11523963,0.5668309,0.02743421,0.04264338,0.1116349,1.0,1.0,1.0,1.0,0.87307892,0.8770505999999999,0.86573994,0.87471939,0.82826615,0.82846042,0.80864497,0.8244779000000001,0.82484911,0.82689899,0.80491971,0.815283,0.83053871,0.83660364,0.82376026,0.83481984,0.90592156,0.91104845,0.89592412,0.91002307,6910.182145804487,0.01154014790715896,1.000,1.011,1.014,1.028,1.040,1.020
0.05301484,0.15141504,0.40550524,0.0302546,0.26128143,0.0985288,1.0,1.0,1.0,1.0,0.87351062,0.88274909,0.86470385,0.8755828000000001,0.8241864999999999,0.84040797,0.81194755,0.82622632,0.81961052,0.83190981,0.80412254,0.82564628,0.84409561,0.86728505,0.83374955,0.86443097,0.90002563,0.91514996,0.89182261,0.91181748,6933.005953168552,0.003297481459022669,1.000,1.003,1.012,0.991,0.999,0.998
0.14983517,0.08869399,0.10771661,0.24033469,0.10996658,0.30345300000000003,1.0,1.0,1.0,1.0,0.88292178,0.88309446,0.87635987,0.88274909,0.83535697,0.83759106,0.82204954,0.82758621,0.8428424999999999,0.8428424999999999,0.82245758,0.82655734,0.87798787,0.87834463,0.86407421,0.86978238,0.91809792,0.92296847,0.90592156,0.91194565,6912.86221576674,-0.002909713044810557,1.000,1.020,0.998,0.985,0.998,1.006
0.10034943,0.11803185,0.10397408,0.1958586,0.22756706,0.25421894,1.0,1.0,1.0,1.0,0.88516664,0.88853393,0.87877741,0.87989984,0.84516756,0.85235551,0.83380282,0.83642545,0.83532627,0.84751167,0.83008769,0.8428424999999999,0.87691759,0.87870139,0.87156618,0.8740635,0.91630351,0.91925147,0.90938221,0.91771341,7028.493415410318,0.016588609361322715,1.000,1.013,1.015,1.018,1.040,1.006
0.2134073,0.0429217,0.08838316,0.29785973,0.10136848,0.2560596,1.0,1.0,1.0,1.0,0.90295286,0.90813331,0.89664997,0.89759972,0.84341914,0.84691598,0.83749393,0.83924235,0.82257146,0.82951828,0.81710511,0.82701287,0.87477702,0.87549055,0.86835533,0.87192294,0.92168675,0.92168675,0.90566521,0.91233017,7091.980641803678,0.008992283678267576,1.000,0.998,1.020,1.010,1.023,1.011
0.05760560000000001,0.11595855,0.12849332,0.11013389,0.05997646,0.5278322,1.0,1.0,1.0,1.0,0.91495424,0.91788983,0.9030391999999999,0.90321188,0.85643516,0.85944633,0.83924235,0.84215639,0.83703451,0.83885662,0.81835782,0.82006605,0.90973956,0.90973956,0.89475562,0.8958259,0.92758267,0.9334786,0.91655986,0.91873878,7173.807692422224,0.011471913938754129,1.000,1.001,1.038,1.027,1.007,1.009
0.04359756,0.34788159999999996,0.15153943,0.12194131,0.04729563,0.28774455,1.0,1.0,1.0,1.0,0.91348644,0.91927128,0.90623381,0.9110689000000001,0.87382224,0.87625061,0.84749879,0.86119475,0.84557567,0.84694226,0.83714839,0.83999544,0.93078844,0.93257224,0.9158045,0.92008562,0.93745194,0.94424507,0.92501923,0.92642912,7177.245771322565,0.0004791395941491452,1.000,1.000,0.990,1.024,1.008,1.000
0.07057991,0.10957848,0.19614929,0.07571083,0.133878,0.41410348,1.0,1.0,1.0,1.0,0.91452253,0.91953031,0.90821965,0.91814885,0.90743079,0.95191841,0.90441962,0.95191841,0.86835212,0.86892154,0.85081426,0.8537752000000001,0.93721013,0.9429183000000001,0.93007492,0.93435605,0.94565496,0.94975647,0.93732376,0.94206614,7134.676962432316,-0.0059487373172205605,1.000,1.008,1.001,1.001,0.992,0.989
0.27879843,0.15442672,0.28645740000000003,0.08203696,0.12248914,0.07579134,1.0,1.0,1.0,1.0,0.91443619,0.92945951,0.90778795,0.91460888,0.89849441,0.90597377,0.88712967,0.90033997,0.88953422,0.90741373,0.87621,0.87791823,0.94434534,0.94505887,0.93328577,0.93899394,0.94552679,0.94770572,0.93758011,0.94309151,7082.929086569751,-0.007279439899384193,1.000,0.994,0.996,0.979,0.974,1.013
0.06256928,0.08480208,0.23737821,0.15140198,0.25161305,0.21223547,1.0,1.0,1.0,1.0,0.9214298000000001,0.92635123,0.90839233,0.9087377000000001,0.89907722,0.90743079,0.89412336,0.8942205,0.8903314,0.89454504,0.87586835,0.87689329,0.93685337,0.93792365,0.92615055,0.92900464,0.93514483,0.94398872,0.93476032,0.93873366,7066.7480522298465,-0.002287125173907914,1.000,0.996,1.004,0.991,0.996,1.003
0.1043662,0.09021860000000001,0.25594813,0.20796868,0.17997058,0.16152784,1.0,1.0,1.0,1.0,0.91633569,0.92445174,0.91434985,0.91935762,0.89519184,0.90276833,0.89295775,0.89966003,0.87188247,0.89944198,0.8672133,0.89010363,0.91223689,0.92508027,0.91116661,0.92400999,0.9473212,0.95065368,0.93270956,0.93501666,7073.0049002177075,0.0008850010912187328,1.000,0.995,0.999,1.008,1.003,0.999
0.10537326,0.07911278,0.11830242,0.40095073,0.03051919,0.26574165,1.0,1.0,1.0,1.0,0.91236401,0.91737178,0.90562942,0.9106371999999999,0.89868868,0.90082564,0.8863525999999999,0.88878096,0.86391072,0.8672133,0.83737615,0.85582508,0.90866928,0.9093828000000002,0.89261506,0.89796646,0.95026916,0.95052551,0.94091259,0.94398872,7180.619790938448,0.015100290332602441,1.000,1.024,1.009,1.021,1.024,1.018
0.12038693,0.2711035,0.07222082,0.13710679,0.2058718,0.1933101,1.0,1.0,1.0,1.0,0.90821965,0.91685374,0.90709722,0.91521326,0.89752307,0.90169985,0.89266634,0.90024284,0.87097142,0.87564059,0.85297802,0.87062977,0.91152337,0.92186943,0.90652872,0.9175883,0.94950013,0.9519354,0.94488593,0.95026916,7219.170758470582,0.00535439171881372,1.000,1.017,1.006,1.010,0.986,1.019
0.18326396,0.08229358,0.19938469,0.2544526,0.11710594,0.16349928,1.0,1.0,1.0,1.0,0.92971853,0.93066828,0.90554308,0.90562942,0.9054880999999999,0.90762506,0.89130646,0.89159786,0.88919257,0.89101469,0.86060813,0.86094978,0.93328577,0.93328577,0.90973956,0.91437745,0.96616252,0.96885414,0.94744937,0.94873109,7203.54026926072,-0.0021674836719845947,1.000,0.995,1.000,1.002,0.997,0.996
0.08328137,0.1888342,0.07087517,0.41121283,0.13718061,0.10861579,1.0,1.0,1.0,1.0,0.94595061,0.95337593,0.93766189,0.93809359,0.91092763,0.91772705,0.90315687,0.90947062,0.89807539,0.90593327,0.89443116,0.89978362,0.92008562,0.92971816,0.9175883,0.91901534,0.98410664,0.98692643,0.97205845,0.97282748,7184.3937242414895,-0.0026614740281450874,1.000,1.009,1.014,0.996,0.969,1.015
0.06309184,0.27912962,0.15540513,0.08308061,0.36925244,0.05004033,1.0,1.0,1.0,1.0,0.94102918,0.9488861999999999,0.94007943,0.94733207,0.9111219000000002,0.9186984,0.90558524,0.91073337,0.90001139,0.90923585,0.89295069,0.89397563,0.9175883,0.92508027,0.91687478,0.92044238,0.98026147,0.98590105,0.97346834,0.98205588,7260.215382028615,0.01049836013171745,1.000,1.010,0.993,1.004,1.028,1.003
0.04395879,0.32243654,0.0851177,0.23934299,0.15965174,0.14949223,1.0,1.0,1.0,1.0,0.94966327,0.94974961,0.93420825,0.93921602,0.9243322,0.92734337,0.90111705,0.90655658,0.89659492,0.89989751,0.89055916,0.89101469,0.88904745,0.88976097,0.8722796999999999,0.88369604,0.99448859,1.00294796,0.97154576,0.97731351,7172.932382333671,-0.01209494493551705,1.000,0.988,0.997,0.978,1.003,0.989
0.06104109,0.16459538,0.20985834,0.06719323,0.3514381,0.14587386,1.0,1.0,1.0,1.0,0.95941979,0.96865826,0.95208082,0.95337593,0.91792132,0.93521127,0.91529869,0.9268576999999999,0.9005808000000001,0.90593327,0.89192575,0.89203963,0.91366393,0.92293971,0.91223689,0.91544773,0.99756473,1.003717,0.99371956,0.99935914,7233.264139821549,0.00837585550203963,1.000,1.010,1.013,1.018,1.006,1.016
0.15966816,0.06305507,0.10109425,0.10191818,0.127112,0.44715226,1.0,1.0,1.0,1.0,0.94810913,0.9560525,0.94474184,0.94551891,0.91471588,0.92054395,0.9054880999999999,0.90645945,0.88053752,0.89169798,0.87586835,0.89055916,0.91651802,0.9275776,0.91651802,0.92044238,0.98654191,0.99295053,0.98154319,0.98872084,7141.763232727292,-0.01273070868287175,1.000,0.978,0.983,0.986,0.979,0.992
0.1565821,0.090299,0.31505638,0.23890893,0.08288856,0.11626513,1.0,1.0,1.0,1.0,0.95803834,0.95821102,0.94284234,0.95173545,0.92666343,0.92753764,0.91277319,0.91374454,0.89602551,0.90137798,0.87905706,0.88030976,0.92186943,0.92329647,0.90688548,0.91687478,1.00243527,1.00333248,0.98692643,0.98795181,7155.681035989309,0.0019468944794052328,1.000,1.001,1.003,0.998,1.030,1.006
0.07493806,0.13893974,0.21449968,0.06796187,0.12681933,0.37684128,1.0,1.0,1.0,1.0,0.93714384,0.95337593,0.93351753,0.94931791,0.91092763,0.92170957,0.9051966999999999,0.92005828,0.88384011,0.89511445,0.87894317,0.88372623,0.90260435,0.92008562,0.89796646,0.91723154,0.99436042,0.99948731,0.9893617,0.99602666,7155.470348951009,-2.944375789884822e-05,1.000,1.003,0.988,1.003,1.035,0.997
0.21739766,0.25996095,0.16287978,0.17943147,0.05362194,0.12670814,1.0,1.0,1.0,1.0,0.93817993,0.94776377,0.93394923,0.94033846,0.91374454,0.91792132,0.90713939,0.91772705,0.88224576,0.89693657,0.87256577,0.89135634,0.93007492,0.94006422,0.92579379,0.94006422,1.00012817,1.00769034,0.99730838,1.00076903,7199.452911462692,0.006127890668072381,1.000,1.013,1.005,1.002,1.037,1.009
