Action1,Action2,Action3,Action4,Action5,Action6,State1.1.1,State1.2.1,State1.3.1,State2.1.1,State2.2.1,State2.3.1,State3.1.1,State3.2.1,State3.3.1,State4.1.1,State4.2.1,State4.3.1,State5.1.1,State5.2.1,State5.3.1,State6.1.1,State6.2.1,State6.3.1,Wealth,Return,Price1,Price2,Price3,Price4,Price5,Price6
0.07200065,0.27471409999999996,0.14181961,0.13101584,0.34770837,0.03274148,1.0,1.0,1.0,0.99421516,1.00120877,1.01156968,0.81894123,0.83652258,0.84283633,0.85536955,0.85138367,0.85628061,0.96218337,0.96753478,0.95718873,0.94757754,0.95129454,0.95372981,8699.513329211371,-0.011031004763929616,1.000,0.987,0.989,0.990,0.991,0.999
0.18977304,0.04940774,0.21280374,0.13935964,0.263973,0.14468293,1.0,1.0,1.0,1.00120877,1.01156968,1.00587118,0.83652258,0.84283633,0.83972802,0.85138367,0.85628061,0.84136203,0.96753478,0.95718873,0.95861577,0.95129454,0.95372981,0.95449885,8469.563479601828,-0.02678811482599593,1.000,0.979,0.967,0.962,0.958,0.994
0.3224971,0.13729575,0.14198866,0.17600489,0.12722196,0.09499168,1.0,1.0,1.0,1.01156968,1.00587118,0.99300639,0.84283633,0.83972802,0.83030597,0.85628061,0.84136203,0.83270698,0.95718873,0.95861577,0.95005351,0.95372981,0.95449885,0.95360164,8216.529508449408,-0.03033105110115855,1.000,0.939,0.954,0.970,0.960,0.963
0.03376659,0.17845923,0.18257138,0.23206876,0.19238825,0.18074575,1.0,1.0,1.0,1.00587118,0.99300639,0.97262994,0.83972802,0.83030597,0.80320544,0.84136203,0.83270698,0.80081995,0.95861577,0.95005351,0.91045309,0.95449885,0.95360164,0.94783389,7880.057024216201,-0.04181277857835913,1.000,0.975,0.942,0.965,0.949,0.960
0.26802370000000003,0.04151809,0.05664064,0.44248009999999993,0.09355632,0.09778123,1.0,1.0,1.0,0.99300639,0.97262994,0.91314108,0.83030597,0.80320544,0.76610005,0.83270698,0.80081995,0.77644915,0.95005351,0.91045309,0.87442026,0.95360164,0.94783389,0.91245834,8018.746690545029,0.017446996247888976,1.000,1.006,1.004,1.042,1.023,0.980
0.6076862,0.12012705,0.0893613,0.01419641,0.08305196,0.08557702,1.0,1.0,1.0,0.97262994,0.91314108,0.89034709,0.80320544,0.76610005,0.72141816,0.80081995,0.77644915,0.74934518,0.91045309,0.87442026,0.82946843,0.94783389,0.91245834,0.87618559,8162.706816965813,0.0177936950681071,1.000,1.057,1.037,1.001,1.053,1.056
0.30436108,0.03664634,0.31898317,0.09984711,0.17961276,0.06054958,1.0,1.0,1.0,0.91314108,0.89034709,0.89570022,0.76610005,0.72141816,0.7243321999999999,0.77644915,0.74934518,0.78089056,0.87442026,0.82946843,0.8487334999999999,0.91245834,0.87618559,0.85836965,8299.950763570532,0.01667375094976131,1.000,1.029,1.020,1.032,1.033,1.024
0.20943452,0.10386948,0.1257658,0.18692679999999998,0.09389158,0.28011188,1.0,1.0,1.0,0.89034709,0.89570022,0.94707304,0.72141816,0.7243321999999999,0.75114133,0.74934518,0.78089056,0.7819155,0.82946843,0.8487334999999999,0.89332858,0.87618559,0.85836965,0.90604973,8281.188684234241,-0.002263063693877504,1.000,1.003,1.006,0.989,1.000,1.001
0.08741078,0.12058165,0.21034771,0.07391858,0.37522507,0.13251625,1.0,1.0,1.0,0.89570022,0.94707304,0.97496115,0.7243321999999999,0.75114133,0.76648859,0.78089056,0.7819155,0.80674183,0.8487334999999999,0.89332858,0.92258295,0.85836965,0.90604973,0.92796719,8182.10509657347,-0.012037054715115058,1.000,0.995,0.990,0.944,0.997,0.984
0.068561,0.29033715,0.12499072,0.23453186,0.11538689,0.16619234,1.0,1.0,1.0,0.94707304,0.97496115,0.97815576,0.75114133,0.76648859,0.77124818,0.7819155,0.80674183,0.7979729,0.89332858,0.92258295,0.92293971,0.90604973,0.92796719,0.92873622,7912.754432495921,-0.033473521557042765,1.000,0.955,0.967,0.980,0.965,0.967
0.0565067,0.21117914,0.1216013,0.23139115,0.10001738,0.27930436,1.0,1.0,1.0,0.97496115,0.97815576,0.97357969,0.76648859,0.77124818,0.76318601,0.80674183,0.7979729,0.75298941,0.92258295,0.92293971,0.91972886,0.92796719,0.92873622,0.91386824,8055.731485635748,0.01790788116310488,1.000,1.043,1.017,1.011,1.024,1.010
0.01440854,0.07206317,0.28328827,0.37478787,0.09532429,0.16012785,1.0,1.0,1.0,0.97815576,0.97357969,0.93006389,0.77124818,0.76318601,0.7381253000000001,0.7979729,0.75298941,0.7382986,0.92293971,0.91972886,0.88762041,0.92873622,0.91386824,0.88387593,8118.580250111764,0.00777146895879457,1.000,0.982,1.014,1.014,0.994,1.011
0.2286032,0.33728376,0.14639437,0.05993739,0.07464088,0.15314038,1.0,1.0,1.0,0.97357969,0.93006389,0.96995338,0.76318601,0.7381253000000001,0.75036425,0.75298941,0.7382986,0.74638424,0.91972886,0.88762041,0.90866928,0.91386824,0.88387593,0.8923353,7995.803420208138,-0.015238461271308219,1.000,0.990,0.982,0.961,0.970,0.982
0.15362962,0.299201,0.08470835,0.14518076,0.22927794,0.08800233,1.0,1.0,1.0,0.93006389,0.96995338,0.95294422,0.7381253000000001,0.75036425,0.76075765,0.7382986,0.74638424,0.75697529,0.88762041,0.90866928,0.90331787,0.88387593,0.8923353,0.90233274,8064.419669280263,0.008544920726742176,1.000,1.028,1.038,0.953,1.014,1.020
0.33368418,0.23269068,0.08225045,0.25605404,0.02767314,0.06764752,1.0,1.0,1.0,0.96995338,0.95294422,0.94344673,0.75036425,0.76075765,0.74686741,0.74638424,0.75697529,0.72782143,0.90866928,0.90331787,0.87620407,0.8923353,0.90233274,0.88643937,8110.212235579798,0.005662285103848659,1.000,0.981,0.984,1.051,1.006,0.987
0.17552452,0.16451992,0.24630184,0.03201891,0.3099568,0.07167805,1.0,1.0,1.0,0.95294422,0.94344673,0.96969435,0.76075765,0.74686741,0.77493929,0.75697529,0.72782143,0.69365676,0.90331787,0.87620407,0.88833393,0.90233274,0.88643937,0.90399897,8220.774489186106,0.013540387325119335,1.000,1.022,1.002,0.997,1.035,1.009
0.06921469,0.19060498,0.07394294,0.27952716,0.27272642,0.11398383,1.0,1.0,1.0,0.94344673,0.96969435,0.95104472,0.74686741,0.77493929,0.76270034,0.72782143,0.69365676,0.7293019000000001,0.87620407,0.88833393,0.8940421000000001,0.88643937,0.90399897,0.89207895,8292.437504795656,0.008679530732735252,1.000,1.015,1.006,1.013,1.009,1.008
0.12515295,0.1210395,0.46393463,0.09811953,0.04277994,0.14897336,1.0,1.0,1.0,0.96969435,0.95104472,0.97193922,0.77493929,0.76270034,0.76444876,0.69365676,0.7293019000000001,0.72691037,0.88833393,0.8940421000000001,0.92508027,0.90399897,0.89207895,0.90015381,8206.611930046694,-0.010403793167044371,1.000,1.010,0.991,0.969,0.992,0.989
0.15997139,0.03956408,0.05943515,0.20627348,0.24095218,0.29380372,1.0,1.0,1.0,0.95104472,0.97193922,0.98609912,0.76270034,0.76444876,0.76920835,0.7293019000000001,0.72691037,0.73602095,0.8940421000000001,0.92508027,0.93328577,0.89207895,0.90015381,0.90694694,8265.642828315424,0.007167343128171876,1.000,1.008,1.014,1.036,0.995,1.007
0.23958589,0.09080698,0.15629141,0.24169914,0.19472131,0.07689524,1.0,1.0,1.0,0.97193922,0.98609912,0.99559662,0.76444876,0.76920835,0.76211753,0.72691037,0.73602095,0.71290286,0.92508027,0.93328577,0.92615055,0.90015381,0.90694694,0.89733402,8369.873395440054,0.012531252975009488,1.000,1.001,1.013,1.037,1.012,1.007
0.26585028,0.12770517,0.19439343,0.1846229,0.17128877,0.05613939,1.0,1.0,1.0,0.98609912,0.99559662,1.00397168,0.76920835,0.76211753,0.77251093,0.73602095,0.71290286,0.73852636,0.93328577,0.92615055,0.92186943,0.90694694,0.89733402,0.90374263,8325.839582051163,-0.005274876915905618,1.000,0.979,0.997,0.982,1.011,1.000
0.19839971,0.31350684,0.13203496,0.11665834,0.14210463,0.09729547,1.0,1.0,1.0,0.99559662,1.00397168,1.00509411,0.76211753,0.77251093,0.78222438,0.71290286,0.73852636,0.76563034,0.92615055,0.92186943,0.93257224,0.89733402,0.90374263,0.9098949000000001,8257.591441656601,-0.008230929486660573,1.000,0.996,1.012,0.996,0.962,0.984
0.29745029999999995,0.11198834,0.16612644,0.15548581,0.15300535,0.11594375,1.0,1.0,1.0,1.00397168,1.00509411,0.98359523,0.77251093,0.78222438,0.78008742,0.73852636,0.76563034,0.75162282,0.92186943,0.93257224,0.94256154,0.90374263,0.9098949000000001,0.90951038,8280.579882510456,0.002780048072920351,1.000,1.016,1.025,0.972,1.002,1.014
0.20129617,0.15118615,0.2723305,0.02911267,0.20822638,0.13784815,1.0,1.0,1.0,1.00509411,0.98359523,0.97953721,0.78222438,0.78008742,0.78921807,0.76563034,0.75162282,0.74877577,0.93257224,0.94256154,0.90652872,0.9098949000000001,0.90951038,0.89451423,8244.037803976507,-0.004422751411625457,1.000,0.984,1.016,0.969,0.983,0.993
0.21787511,0.07716662,0.37615678,0.06794924,0.19103019,0.06982213,1.0,1.0,1.0,0.98359523,0.97953721,0.99473321,0.78008742,0.78921807,0.80932492,0.75162282,0.74877577,0.72770755,0.94256154,0.90652872,0.90831252,0.90951038,0.89451423,0.90720328,8259.755881161136,0.0019047841044142946,1.000,1.008,1.010,0.969,0.998,1.010
0.17120826,0.07786285,0.07406732,0.08396092,0.5250148,0.0678859,1.0,1.0,1.0,0.97953721,0.99473321,0.97910551,0.78921807,0.80932492,0.82234094,0.74877577,0.72770755,0.7049310999999999,0.90652872,0.90831252,0.89261506,0.89451423,0.90720328,0.90041015,8239.100477611182,-0.002503860133340855,1.000,1.006,0.981,0.999,1.002,0.990
0.07931689,0.09873622,0.17202225,0.16593908,0.32111517,0.16287038,1.0,1.0,1.0,0.99473321,0.97910551,0.98704887,0.80932492,0.82234094,0.83050024,0.72770755,0.7049310999999999,0.68329347,0.90831252,0.89261506,0.89118801,0.90720328,0.90041015,0.90938221,8240.497922352086,0.0001695969416653294,1.000,0.997,0.991,0.989,1.013,1.006
0.07272897,0.0772407,0.47772136,0.12593965,0.15672076,0.08964843,1.0,1.0,1.0,0.97910551,0.98704887,0.99292005,0.82234094,0.83050024,0.81505585,0.7049310999999999,0.68329347,0.68238242,0.89261506,0.89118801,0.89261506,0.90041015,0.90938221,0.90028198,7957.234195151435,-0.034979293009237335,1.000,0.980,0.969,0.969,0.949,0.951
0.10406435,0.26327506,0.10428713,0.29952458,0.11520546,0.11364347,1.0,1.0,1.0,0.98704887,0.99292005,0.99041616,0.83050024,0.81505585,0.80747936,0.68329347,0.68238242,0.67463842,0.89118801,0.89261506,0.90403139,0.90938221,0.90028198,0.90604973,7890.015923913336,-0.008483323460677487,1.000,0.970,0.991,1.007,0.982,1.020
0.23545249,0.17337969,0.11896459,0.18639503,0.20607054,0.07973765,1.0,1.0,1.0,0.99292005,0.99041616,0.97081678,0.81505585,0.80747936,0.78212725,0.68238242,0.67463842,0.65357021,0.89261506,0.90403139,0.85800928,0.90028198,0.90604973,0.86131761,8027.772090668829,0.017308888131562082,1.000,1.011,1.030,1.020,1.038,1.016
0.0331834,0.18873021,0.40547535,0.18370412,0.09845303,0.0904538,1.0,1.0,1.0,0.99041616,0.97081678,0.94163357,0.80747936,0.78212725,0.77542496,0.67463842,0.65357021,0.65846714,0.90403139,0.85800928,0.84231181,0.90604973,0.86131761,0.87836452,8077.984322343523,0.006235335127651343,1.000,0.993,1.019,0.998,1.009,1.005
0.10784585,0.07932618,0.43691359999999996,0.15279986,0.1309893,0.09212512,1.0,1.0,1.0,0.97081678,0.94163357,0.95233984,0.78212725,0.77542496,0.79864012,0.65357021,0.65846714,0.6715635999999999,0.85800928,0.84231181,0.8740635,0.86131761,0.87836452,0.89284799,8231.118099376808,0.018779485652779752,1.000,1.007,1.003,1.074,1.042,1.010
0.02404243,0.47017106,0.24665801,0.05338482,0.08020369999999999,0.12553996,1.0,1.0,1.0,0.94163357,0.95233984,0.94612329,0.77542496,0.79864012,0.8135017,0.65846714,0.6715635999999999,0.67042478,0.84231181,0.8740635,0.88191224,0.87836452,0.89284799,0.89707767,8320.936433986653,0.010852938653749429,1.000,1.004,1.022,1.012,1.028,1.022
0.13894485,0.29415894,0.13290438,0.06045604,0.31661695,0.05691881,1.0,1.0,1.0,0.95233984,0.94612329,0.95303056,0.79864012,0.8135017,0.81583293,0.6715635999999999,0.67042478,0.71973579,0.8740635,0.88191224,0.91901534,0.89284799,0.89707767,0.90579339,8294.448944040616,-0.0031883115294939,1.000,1.005,0.992,1.000,0.994,0.998
0.5467536,0.10277841,0.02678856,0.10592852,0.15882723,0.05892365,1.0,1.0,1.0,0.94612329,0.95303056,0.9564841999999999,0.8135017,0.81583293,0.83380282,0.67042478,0.71973579,0.7280492,0.88191224,0.91901534,0.94505887,0.89707767,0.90579339,0.92578826,8329.884007131623,0.004263042235749294,1.000,0.995,0.947,1.037,1.016,1.016
0.03511282,0.01499031,0.17266184,0.33186245,0.09293106,0.35244152,1.0,1.0,1.0,0.95303056,0.9564841999999999,0.96106027,0.81583293,0.83380282,0.82710053,0.71973579,0.7280492,0.72793531,0.91901534,0.94505887,0.9393507,0.90579339,0.92578826,0.92386568,8416.760246473574,0.010375454016639531,1.000,0.988,1.020,1.021,0.987,1.009
0.12519276,0.08428354,0.43199659999999995,0.06299888,0.10637686,0.18915138,1.0,1.0,1.0,0.9564841999999999,0.96106027,0.9564841999999999,0.83380282,0.82710053,0.7833899999999999,0.7280492,0.72793531,0.75481152,0.94505887,0.9393507,0.9546914000000001,0.92578826,0.92386568,0.93847731,8502.23687530099,0.0101043052910444,1.000,1.024,1.019,1.015,1.007,1.001
0.16206111,0.4110513,0.21216529999999997,0.04438099,0.06162727,0.10871401,1.0,1.0,1.0,0.96106027,0.9564841999999999,0.94543257,0.82710053,0.7833899999999999,0.79902865,0.72793531,0.75481152,0.7709828000000001,0.9393507,0.9546914000000001,0.94256154,0.92386568,0.93847731,0.94719303,8497.202739915709,-0.0005922707626120125,1.000,0.995,1.001,1.023,1.004,1.014
0.248871,0.29019055,0.19256657,0.06497077,0.11791094,0.08549018,1.0,1.0,1.0,0.9564841999999999,0.94543257,0.96805388,0.7833899999999999,0.79902865,0.81418164,0.75481152,0.7709828000000001,0.78248491,0.9546914000000001,0.94256154,0.94898323,0.93847731,0.94719303,0.94821841,8475.016607797954,-0.002614407026011396,1.000,1.002,0.997,0.991,0.989,1.000
0.08862726,0.24817532,0.29329040000000006,0.02781441,0.29885292,0.04323976,1.0,1.0,1.0,0.94543257,0.96805388,0.96356415,0.79902865,0.81418164,0.81515299,0.7709828000000001,0.78248491,0.80059219,0.94256154,0.94898323,0.9529076,0.94719303,0.94821841,0.9611638000000001,8395.07579894479,-0.009477293339685855,1.000,0.986,1.002,0.984,0.985,0.989
0.09609936,0.10420602,0.16060044,0.10665426,0.18664170000000002,0.34579822,1.0,1.0,1.0,0.96805388,0.96356415,0.96520463,0.81418164,0.81515299,0.81253035,0.78248491,0.80059219,0.79353149,0.94898323,0.9529076,0.94220478,0.94821841,0.9611638000000001,0.96129198,8585.617972723336,0.022443155056597476,1.000,1.015,1.035,1.047,1.038,1.015
0.34741890000000003,0.03069944,0.16130033,0.04800537,0.38715637,0.02541959,1.0,1.0,1.0,0.96356415,0.96520463,0.95156277,0.81515299,0.81253035,0.81398737,0.80059219,0.79353149,0.78054891,0.9529076,0.94220478,0.92793436,0.9611638000000001,0.96129198,0.9510382,8626.604268117886,0.004762473118118969,1.000,0.993,1.022,1.003,1.007,1.009
0.13050248,0.10653799,0.24326047,0.24887045,0.21298173,0.05784685,1.0,1.0,1.0,0.96520463,0.95156277,0.96580901,0.81253035,0.81398737,0.84283633,0.79353149,0.78054891,0.81744676,0.94220478,0.92793436,0.9628969000000001,0.96129198,0.9510382,0.96564983,8656.83436476788,0.0034981612304789216,1.000,1.006,0.997,1.009,1.009,1.013
0.15708847,0.15572943,0.03938046,0.25880268,0.10111324,0.28788573,1.0,1.0,1.0,0.95156277,0.96580901,0.95872906,0.81398737,0.84283633,0.86129189,0.78054891,0.81744676,0.81983829,0.92793436,0.9628969000000001,0.96967535,0.9510382,0.96564983,0.9741091999999999,8606.460650851972,-0.005835949260036184,1.000,1.018,0.982,0.988,0.993,0.991
0.12322361,0.13285309,0.0705491,0.07221007,0.4909425,0.11022168,1.0,1.0,1.0,0.96580901,0.95872906,0.96468658,0.84283633,0.86129189,0.85866926,0.81744676,0.81983829,0.82735452,0.9628969000000001,0.96967535,0.97859436,0.96564983,0.9741091999999999,0.98679826,8688.76009692845,0.009517087808803093,1.000,1.000,0.992,0.968,1.032,0.989
0.12800923,0.42660537,0.15307888,0.09006044,0.15983056,0.04241554,1.0,1.0,1.0,0.95872906,0.96468658,0.98230012,0.86129189,0.85866926,0.84351627,0.81983829,0.82735452,0.81756064,0.96967535,0.97859436,0.97145915,0.9741091999999999,0.98679826,0.97769803,8817.615786868424,0.014721267025741228,1.000,1.015,1.027,1.022,1.023,1.013
0.24336503,0.21830326,0.24015830000000002,0.05399769,0.16121231,0.08296338,1.0,1.0,1.0,0.96468658,0.98230012,0.98221378,0.85866926,0.84351627,0.83661972,0.82735452,0.81756064,0.79125384,0.97859436,0.97145915,1.00249732,0.98679826,0.97769803,0.9671879000000001,8894.988721237614,0.008736538601179733,1.000,1.031,0.993,1.065,1.002,1.009
0.06627042,0.27972457,0.2965914,0.15604977,0.06885262,0.13251121,1.0,1.0,1.0,0.98230012,0.98221378,0.99723709,0.84351627,0.83661972,0.85925206,0.81756064,0.79125384,0.80845006,0.97145915,1.00249732,1.0253299999999999,0.97769803,0.9671879000000001,0.97949244,8870.23025871884,-0.0027872978740997377,1.000,0.968,1.011,1.010,1.005,1.014
0.08868687,0.09274586,0.15181462,0.10830076,0.14268787,0.41576403,1.0,1.0,1.0,0.98221378,0.99723709,1.02814712,0.83661972,0.85925206,0.85342399,0.79125384,0.80845006,0.86117754,1.00249732,1.0253299999999999,1.02747057,0.9671879000000001,0.97949244,0.98782363,8829.566352882859,-0.004594852502760926,1.000,0.994,0.991,1.040,0.988,0.992
0.3539703,0.20391170000000003,0.13521469,0.11482806,0.0414154,0.15065978,1.0,1.0,1.0,0.99723709,1.02814712,0.99533759,0.85925206,0.85342399,0.86294318,0.80845006,0.86117754,0.86949095,1.0253299999999999,1.02747057,1.03246522,0.97949244,0.98782363,1.00205076,8963.80975611629,0.015089429860651432,1.000,1.041,1.005,1.037,1.013,1.017
0.16607939,0.14612378,0.08177964,0.22808807,0.34596416,0.031965,1.0,1.0,1.0,1.02814712,0.99533759,0.98903471,0.85342399,0.86294318,0.85526955,0.86117754,0.86949095,0.90468056,1.02747057,1.03246522,1.02033535,0.98782363,1.00205076,0.99359139,8862.440100193913,-0.011373199569706905,1.000,1.011,0.996,0.998,0.970,0.995
0.26659825,0.17736696,0.3046389,0.06894955,0.08270910000000001,0.09973723,1.0,1.0,1.0,0.99533759,0.98903471,1.0297876,0.86294318,0.85526955,0.8596405999999999,0.86949095,0.90468056,0.93782029,1.03246522,1.02033535,1.0335355,1.00205076,0.99359139,1.01089464,8858.315089672751,-0.0004655569755885842,1.000,0.991,1.006,1.020,1.011,0.988
0.10316944,0.29139662,0.15505514,0.20138784,0.19583175,0.05315927,1.0,1.0,1.0,0.98903471,1.0297876,1.04066655,0.85526955,0.8596405999999999,0.85594949,0.90468056,0.93782029,0.93633982,1.02033535,1.0335355,1.00249732,0.99359139,1.01089464,1.00628044,8927.725947916144,0.007805133303442484,1.000,1.014,1.014,1.006,1.017,0.970
0.13958877,0.07465777,0.33272457,0.051358,0.29456696,0.10710387,1.0,1.0,1.0,1.0297876,1.04066655,1.03177344,0.8596405999999999,0.85594949,0.86119475,0.93782029,0.93633982,0.95467487,1.0335355,1.00249732,1.01320014,1.01089464,1.00628044,0.99436042,8966.551094957562,0.004339399448522722,1.000,1.011,1.005,0.989,1.001,1.036
0.07031427,0.26801518,0.07322231,0.33327883,0.20167921,0.05349015,1.0,1.0,1.0,1.04066655,1.03177344,1.04627871,0.85594949,0.86119475,0.87333657,0.93633982,0.95467487,0.96059674,1.00249732,1.01320014,1.03032465,1.00628044,0.99436042,0.96411177,8984.61944967477,0.0020130565607364755,1.000,0.995,1.007,1.023,0.984,1.006
0.0774242,0.22673379999999999,0.2885753,0.15404720000000002,0.10020810000000001,0.15301138,1.0,1.0,1.0,1.03177344,1.04627871,1.05828009,0.86119475,0.87333657,0.87770763,0.95467487,0.96059674,0.95023346,1.01320014,1.03032465,1.03139493,0.99436042,0.96411177,0.99846193,8951.719195466245,-0.003668562660198314,1.000,0.991,0.995,1.000,0.996,1.012
0.08536316,0.14125668,0.3053451,0.06782893,0.27487484,0.12533139,1.0,1.0,1.0,1.04627871,1.05828009,1.05335866,0.87333657,0.87770763,0.88402137,0.96059674,0.95023346,0.97255438,1.03032465,1.03139493,1.01498395,0.96411177,0.99846193,1.00422968,8902.81337937227,-0.005478265891297954,1.000,1.001,1.002,0.979,0.989,0.994
0.2638335,0.15218094,0.17395756,0.07525474,0.05998022,0.27479306,1.0,1.0,1.0,1.05828009,1.05335866,1.04403385,0.87770763,0.88402137,0.87955318,0.95023346,0.97255438,0.97232661,1.03139493,1.01498395,1.01141634,0.99846193,1.00422968,1.01589336,8827.312467238502,-0.008516732386026358,1.000,0.996,0.990,0.973,0.994,0.991
0.09506061,0.12362186,0.13627303,0.14651558,0.31648695,0.18204189999999998,1.0,1.0,1.0,1.05335866,1.04403385,1.04524262,0.88402137,0.87955318,0.88091306,0.97255438,0.97232661,0.95216946,1.01498395,1.01141634,1.00071352,1.00422968,1.01589336,1.00935658,8842.034826125342,0.0016664296704783019,1.000,0.968,1.005,1.001,1.008,1.018
0.03086334,0.21476149999999997,0.11939519,0.14711486,0.08444993,0.40341517,1.0,1.0,1.0,1.04403385,1.04524262,1.04101192,0.87955318,0.88091306,0.87226809,0.97232661,0.95216946,0.92677372,1.01141634,1.00071352,0.99429183,1.01589336,1.00935658,1.00025634,8796.365361948468,-0.005178424998437481,1.000,0.994,1.010,0.981,1.007,0.996
0.14951704,0.16947412,0.5029927,0.06503567,0.08392213,0.02905843,1.0,1.0,1.0,1.04524262,1.04101192,1.00820238,0.88091306,0.87226809,0.87693055,0.95216946,0.92677372,0.92734313,1.00071352,0.99429183,1.00249732,1.00935658,1.00025634,1.01871315,8732.035802097516,-0.007340070331607521,1.000,0.997,0.996,0.986,0.985,0.989
0.18276428,0.20429413,0.08685259,0.16618372,0.22213104,0.13777423,1.0,1.0,1.0,1.04101192,1.00820238,1.00250389,0.87226809,0.87693055,0.88596406,0.92677372,0.92734313,0.90934973,0.99429183,1.00249732,1.00963254,1.00025634,1.01871315,1.01486798,8551.6143115815,-0.020878465283360192,1.000,0.971,0.980,0.963,0.980,0.997
0.4306505,0.1710934,0.24548352,0.04814855,0.03594118,0.06868279,1.0,1.0,1.0,1.00820238,1.00250389,0.99913659,0.87693055,0.88596406,0.88237008,0.92734313,0.90934973,0.89693657,1.00249732,1.00963254,0.99429183,1.01871315,1.01486798,1.003717,8601.494610854552,0.005815906620503896,1.000,1.016,1.008,1.032,1.005,1.010
0.1189265,0.07492460000000001,0.15480015,0.37204499999999996,0.15217784,0.12712593,1.0,1.0,1.0,1.00250389,0.99913659,0.96995338,0.88596406,0.88237008,0.8646915999999999,0.90934973,0.89693657,0.86379683,1.00963254,0.99429183,0.97431324,1.01486798,1.003717,1.00115355,8556.692331259697,-0.0052222745406805895,1.000,0.996,1.006,0.998,0.979,0.999
0.19874217,0.10751297,0.11961265,0.39365864,0.11229580000000002,0.06817778,1.0,1.0,1.0,0.99913659,0.96995338,0.98575376,0.88237008,0.8646915999999999,0.87197669,0.89693657,0.86379683,0.89169798,0.99429183,0.97431324,0.97895112,1.003717,1.00115355,1.01127916,8590.291351484284,0.003918947360981065,1.000,1.032,1.011,0.994,1.004,1.021
0.19850568,0.16702205,0.09053276,0.15430905,0.15314685,0.23648363,1.0,1.0,1.0,0.96995338,0.98575376,0.98160939,0.8646915999999999,0.87197669,0.87702768,0.86379683,0.89169798,0.88976199,0.97431324,0.97895112,0.95861577,1.00115355,1.01127916,1.01038195,8590.088636856903,-2.359838694224122e-05,1.000,1.013,1.005,1.002,0.995,0.996
0.05338965,0.09584347,0.09968622,0.03620396,0.65789664,0.05698015,1.0,1.0,1.0,0.98575376,0.98160939,1.01269211,0.87197669,0.87702768,0.88654687,0.89169798,0.88976199,0.88475117,0.97895112,0.95861577,0.9628969000000001,1.01127916,1.01038195,1.03127403,8590.077471295588,-1.2998199486715582e-06,1.000,1.004,1.001,1.027,1.001,1.000
0.11238523,0.32630005,0.16841567,0.13010582,0.20394462,0.05884856,1.0,1.0,1.0,0.98160939,1.01269211,1.0255569,0.87702768,0.88654687,0.89130646,0.88976199,0.88475117,0.88680105,0.95861577,0.9628969000000001,0.95825901,1.01038195,1.03127403,1.02730069,8549.80350246802,-0.004699454215538136,1.000,0.987,1.002,1.017,0.996,0.999
0.06556015,0.05847069,0.25078705,0.18830094,0.14814936,0.28873187,1.0,1.0,1.0,1.01269211,1.0255569,1.03004662,0.88654687,0.89130646,0.89179213,0.88475117,0.88680105,0.91048855,0.9628969000000001,0.95825901,0.95932929,1.03127403,1.02730069,1.02781338,8529.956880610882,-0.0023239940543131428,1.000,1.010,1.000,0.994,1.006,0.996
0.20526595,0.1295509,0.20857084,0.22136001,0.1368789,0.09837345,1.0,1.0,1.0,1.0255569,1.03004662,1.01666379,0.89130646,0.89179213,0.89324915,0.88680105,0.91048855,0.92597654,0.95825901,0.95932929,0.95576168,1.02730069,1.02781338,1.0267879999999998,8508.12436345813,-0.002562791993944521,1.000,0.993,0.998,1.011,0.983,0.997
0.15450305,0.05589816,0.16031422,0.21763052,0.34228337,0.06937071,1.0,1.0,1.0,1.03004662,1.01666379,1.02642031,0.89179213,0.89324915,0.89363769,0.91048855,0.92597654,0.92085184,0.95932929,0.95576168,0.96182661,1.02781338,1.0267879999999998,1.02268649,8497.90908923158,-0.0012013707351102847,1.000,0.998,1.004,0.996,0.999,1.004
0.25020954,0.20750754,0.24441756,0.01294764,0.10850447,0.17641331,1.0,1.0,1.0,1.01666379,1.02642031,1.01908133,0.89324915,0.89363769,0.89140359,0.92597654,0.92085184,0.93053183,0.95576168,0.96182661,0.94577239,1.0267879999999998,1.02268649,1.01973853,8440.871633341156,-0.00673456636570573,1.000,1.004,0.992,1.033,0.978,0.990
0.19796014,0.21486162,0.13586199999999998,0.05250484,0.06593802,0.33287334,1.0,1.0,1.0,1.02642031,1.01908133,1.01718183,0.89363769,0.89140359,0.89528898,0.92085184,0.93053183,0.92677372,0.96182661,0.94577239,0.94505887,1.02268649,1.01973853,1.02332735,8469.942055952497,0.0034380901807499514,1.000,0.992,1.012,0.999,1.011,1.011
0.02865042,0.09414905,0.14006329999999997,0.51097995,0.11484894,0.11130838,1.0,1.0,1.0,1.01908133,1.01718183,1.02141254,0.89140359,0.89528898,0.88839242,0.93053183,0.92677372,0.95752192,0.94577239,0.94505887,0.92472351,1.01973853,1.02332735,1.01268905,8449.448788053049,-0.002422460490467875,1.000,0.991,0.994,1.012,0.969,0.989
0.1965848,0.08557674,0.5265906,0.07562137,0.03994762,0.07567885,1.0,1.0,1.0,1.01718183,1.02141254,1.01312381,0.89528898,0.88839242,0.89898009,0.92677372,0.95752192,0.95661086,0.94505887,0.92472351,0.93471281,1.02332735,1.01268905,1.02422456,8294.651065759484,-0.01849034991134575,1.000,0.991,0.977,0.972,0.994,0.991
