State,Action
[[[[1.0 1.0 1.0 1.0 ]] [[1.22103264 1.22258677 1.20670005 1.20739078]] [[1.22593492 1.23302574 1.20942205 1.21029626]] [[1.20817675 1.20851839 1.18414759 1.19166382]] [[1.14092044 1.14199072 1.13414199 1.13628255]] [[1.13458088 1.14111766 1.12599334 1.12599334]]]],[[0.03437323 0.23910016 0.03452118 0.55648685 0.05715752 0.07836105]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.21671559 1.22241409 1.21403903 1.21965118]] [[1.2323458 1.23603691 1.22399223 1.22583779]] [[1.23277531 1.23938048 1.21216262 1.21797062]] [[1.13378523 1.13877988 1.1295041 1.13877988]] [[1.13893873 1.14573186 1.13329915 1.13394002]]]],[[0.46750265 0.14178878 0.05789673 0.12337152 0.05731219 0.15212812]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.21429805 1.22379554 1.21179416 1.22172336]] [[1.24040797 1.25303545 1.23409422 1.24196212]] [[1.23038378 1.24279695 1.22115932 1.23448354]] [[1.14912594 1.15626115 1.14841242 1.15162326]] [[1.14316842 1.14855165 1.14034863 1.14150218]]]],[[0.35061708 0.14520165 0.09579623 0.10052867 0.25827724 0.04957915]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.21637023 1.21930582 1.19685719 1.20350544]] [[1.24575036 1.2514813 1.22739194 1.23827101]] [[1.23083931 1.23209202 1.2129598 1.21455415]] [[1.15911523 1.15911523 1.14698537 1.15055298]] [[1.14009228 1.14060497 1.12881312 1.13188926]]]],[[0.2144929 0.18833084 0.02279918 0.13623822 0.06109248 0.37704638]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24158176 1.24365395 1.21412537 1.21662925]] [[1.25002428 1.25575522 1.24147644 1.24147644]] [[1.22765061 1.24074707 1.22377861 1.23254755]] [[1.15804495 1.15947199 1.15269354 1.15875847]] [[1.14227121 1.14611638 1.13419636 1.14227121]]]],[[0.16120638 0.4864648 0.27036256 0.04022538 0.0245616 0.01717932]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24434467 1.24753929 1.23631497 1.24054567]] [[1.25866926 1.25915493 1.24526469 1.24720738]] [[1.24712447 1.24974376 1.2263979 1.22958661]] [[1.18266143 1.18587228 1.17873707 1.18266143]] [[1.14304025 1.14573186 1.13509357 1.14060497]]]],[[0.26295403 0.17905517 0.07976116 0.07191467 0.13533454 0.27098042]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.2427042 1.24762563 1.23899154 1.24494906]] [[1.25896066 1.26546867 1.25594949 1.25837785]] [[1.23960825 1.2578294 1.23744448 1.24962988]] [[1.19443453 1.19942918 1.19372101 1.19586158]] [[1.14086132 1.1418867 1.13560625 1.14175852]]]],[[0.57630396 0.10182615 0.18963666 0.05574328 0.03331295 0.04317704]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24037299 1.24563979 1.23476084 1.24089104]] [[1.26401166 1.26945119 1.25692084 1.25857212]] [[1.22799226 1.24268307 1.22742284 1.23562237]] [[1.20335355 1.20513735 1.1983589 1.20264003]] [[1.13906691 1.14521917 1.13906691 1.1404768 ]]]],[[0.24597599 0.316509  0.0802338 0.03126654 0.22234511 0.10366964]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24071836 1.24434467 1.2351062 1.2408047 ]] [[1.25876639 1.270034 1.25186984 1.25876639]] [[1.23095319 1.24666894 1.22446191 1.23960825]] [[1.17802355 1.17802355 1.16981805 1.17623974]] [[1.14534735 1.14662907 1.13304281 1.14252756]]]],[[0.18235263 0.26434648 0.21471016 0.08653022 0.1350172 0.11704326]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24995683 1.25099292 1.23614229 1.23683302]] [[1.26313745 1.26634288 1.25322972 1.25760078]] [[1.22446191 1.23288919 1.21717344 1.22844778]] [[1.18194791 1.18408848 1.17695326 1.18230467]] [[1.13791336 1.14496283 1.13637529 1.14086132]]]],[[0.08737592 0.25590637 0.04069209 0.20092313 0.28172573 0.1333767 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24348126 1.25591435 1.24166811 1.24520808]] [[1.26168043 1.2756678 1.25672657 1.26838271]] [[1.22355085 1.2392666 1.22218426 1.23402802]] [[1.16874777 1.17731002 1.16803425 1.17445594]] [[1.14111766 1.15611382 1.14009228 1.14239938]]]],[[0.14356212 0.24967782 0.30156082 0.15566301 0.05065062 0.09888557]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24037299 1.24779831 1.23855983 1.24581247]] [[1.26420593 1.26488587 1.25458961 1.26138902]] [[1.23038378 1.23471131 1.22024826 1.22525908]] [[1.14912594 1.1530503 1.14769889 1.15233678]] [[1.1418867 1.14406562 1.13791336 1.14073315]]]],[[0.120056  0.23324187 0.29274383 0.12524012 0.09241148 0.13630672]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.23761008 1.24486272 1.2370057 1.24097738]] [[1.26488587 1.26925692 1.25808645 1.26420593]] [[1.2412026 1.24211365 1.21580686 1.22856167]] [[1.14448805 1.14662861 1.14092044 1.14484481]] [[1.13740067 1.14380928 1.13458088 1.14034863]]]],[[0.10928066 0.11788235 0.20240928 0.12798283 0.05854163 0.38390326]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.23614229 1.24227249 1.23381109 1.23985495]] [[1.26430306 1.26644002 1.25760078 1.26585721]] [[1.27206469 1.27411457 1.23949436 1.24131648]] [[1.13913664 1.14341777 1.13521227 1.14199072]] [[1.13893873 1.14393745 1.13458088 1.1358626 ]]]],[[0.40110967 0.14007476 0.21470167 0.18841065 0.03394525 0.02175804]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.2228458 1.23769643 1.20929028 1.23415645]] [[1.26226323 1.26430306 1.24536183 1.2618747 ]] [[1.25771552 1.27308963 1.24655506 1.26864822]] [[1.13628255 1.13877988 1.13093115 1.13877988]] [[1.13881056 1.13881056 1.12958216 1.13560625]]]],[[0.27504477 0.10879759 0.18240832 0.14707227 0.05086582 0.23581119]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.22431359 1.22733552 1.21749266 1.22258677]] [[1.25672657 1.26236037 1.25031569 1.26236037]] [[1.25987928 1.27206469 1.25623505 1.25839882]] [[1.12308241 1.12843382 1.11880128 1.12629326]] [[1.13663163 1.14342476 1.13509357 1.13688798]]]],[[0.1967946 0.32905218 0.24490523 0.05876497 0.06042544 0.11005754]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.21783802 1.22932136 1.21783802 1.22526334]] [[1.25352113 1.26682856 1.25352113 1.25915493]] [[1.25509623 1.26921763 1.25065482 1.26090423]] [[1.11737424 1.12201213 1.11737424 1.11808776]] [[1.13906691 1.15073058 1.13342733 1.13394002]]]],[[0.06465088 0.14885733 0.5413435 0.11323275 0.11920194 0.01271367]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.22457261 1.22500432 1.21628389 1.22155068]] [[1.26265177 1.26624575 1.25410393 1.25973774]] [[1.27274798 1.27400068 1.25612117 1.26306799]] [[1.13592579 1.13592579 1.13093115 1.13378523]] [[1.1511151 1.15226865 1.13752884 1.1418867 ]]]],[[0.17699853 0.02895649 0.23044653 0.1404801 0.07602187 0.34709647]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.21913314 1.22638577 1.21835607 1.2209463 ]] [[1.26090335 1.264983 1.25769791 1.26022341]] [[1.26671222 1.2777588 1.26261246 1.26637057]] [[1.13021762 1.13021762 1.12415269 1.13021762]] [[1.15008972 1.15252499 1.14380928 1.14893617]]]],[[0.1542289 0.08375885 0.14266402 0.12523448 0.19196594 0.3021478 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.21464341 1.22604041 1.21265757 1.22500432]] [[1.26488587 1.27226809 1.26100049 1.26177756]] [[1.26135975 1.2777588 1.25919599 1.27536727]] [[1.14056368 1.14912594 1.13913664 1.14555833]] [[1.15034607 1.16149705 1.14842348 1.15470392]]]],[[0.12778826 0.06670965 0.51851285 0.15697446 0.02836  0.10165482]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.22983941 1.23398377 1.21878777 1.21930582]] [[1.27654201 1.28207868 1.26546867 1.26954832]] [[1.28641385 1.29370231 1.26955928 1.27012869]] [[1.17124509 1.17267214 1.16446664 1.16767749]] [[1.16829018 1.17277621 1.15226865 1.15534478]]]],[[0.49851155 0.15216139 0.11810324 0.09970301 0.05819541 0.07332537]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.22837161 1.23191159 1.22474529 1.22983941]] [[1.27751336 1.28188441 1.27275376 1.28062166]] [[1.28812208 1.28880538 1.27889762 1.28459173]] [[1.20156975 1.21405637 1.18765608 1.21405637]] [[1.16829018 1.18943861 1.16662394 1.18905409]]]],[[0.07618754 0.23055562 0.20882392 0.05483924 0.03427902 0.39531463]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24020031 1.24287688 1.23622863 1.23899154]] [[1.29082079 1.29363769 1.2838271 1.29130646]] [[1.30805147 1.31146794 1.29848537 1.29871313]] [[1.2065644 1.21227257 1.20121299 1.21155904]] [[1.17726224 1.18559344 1.16649577 1.18110741]]]],[[0.05840838 0.09185113 0.2784286 0.09437706 0.0285844 0.44835046]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24788465 1.25107926 1.24218615 1.24253151]] [[1.29664886 1.29888295 1.29072365 1.29616319]] [[1.31511217 1.31898417 1.30736818 1.31579547]] [[1.20049946 1.20727792 1.19871566 1.20121299]] [[1.18059472 1.18367085 1.17380159 1.17905665]]]],[[0.1673799 0.31430492 0.18117757 0.06271689 0.0405853 0.23383544]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24054567 1.24848903 1.23795545 1.2473666 ]] [[1.28984944 1.29966003 1.28625546 1.29674599]] [[1.30930418 1.31818699 1.3053183 1.31385947]] [[1.19800214 1.20156975 1.19336425 1.19693186]] [[1.17687772 1.18533709 1.17598052 1.17944117]]]],[[0.03530797 0.09833422 0.05575483 0.17144598 0.05412472 0.5850323 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24149542 1.24469004 1.23735106 1.24261786]] [[1.29558038 1.30403108 1.28955804 1.29315202]] [[1.31454276 1.32057852 1.30770983 1.30964583]] [[1.20299679 1.20478059 1.19372101 1.20049946]] [[1.17405793 1.17918482 1.16995642 1.17854396]]]],[[0.29925594 0.15096128 0.17262965 0.07047266 0.03062508 0.27605537]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24028665 1.24589881 1.2370057 1.24408565]] [[1.29907722 1.30082564 1.28868383 1.29577465]] [[1.31533994 1.32092017 1.30964583 1.31989523]] [[1.23153764 1.23403496 1.21905102 1.22547271]] [[1.16918739 1.17341707 1.16611125 1.17136632]]]],[[0.32283336 0.21377316 0.13370685 0.12787168 0.07296863 0.12884639]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.26558453 1.27093766 1.25159731 1.25280608]] [[1.31238465 1.31461875 1.29878582 1.30451676]] [[1.32877804 1.33515545 1.31533994 1.31682041]] [[1.23724581 1.24295398 1.23403496 1.23581877]] [[1.16970008 1.17495514 1.16816201 1.17008459]]]],[[0.2022484 0.19836454 0.16935983 0.07926995 0.1517868 0.19897044]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.27361423 1.278622 1.26782939 1.27387325]] [[1.31131617 1.31811559 1.30888781 1.31656144]] [[1.34483544 1.35166837 1.33242228 1.33321945]] [[1.23938637 1.23938637 1.22689975 1.22832679]] [[1.18610613 1.18879774 1.17316073 1.17431428]]]],[[0.16230485 0.44436687 0.1444136 0.05606807 0.10675841 0.08608825]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.26972889 1.27344155 1.24563979 1.25703678]] [[1.30985915 1.313356 1.30529383 1.31121904]] [[1.32752534 1.3438105 1.31101241 1.34324109]] [[1.23474848 1.23938637 1.22975384 1.23653229]] [[1.1848244 1.1862343 1.17880031 1.18431171]]]],[[0.08410181 0.28383884 0.3093987 0.18394437 0.12486973 0.01384653]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.26515282 1.27041962 1.25893628 1.26506648]] [[1.30752793 1.31471588 1.30558524 1.31257892]] [[1.3194397 1.32570322 1.31135406 1.32035076]] [[1.23403496 1.23474848 1.22904031 1.23082412]] [[1.1871315 1.19007947 1.18238913 1.18815688]]]],[[0.38331908 0.20737916 0.08129308 0.09878136 0.08072127 0.14850605]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.28613366 1.28630634 1.26713866 1.26713866]] [[1.30976202 1.31316173 1.30344828 1.31316173]] [[1.32148958 1.32274228 1.30736818 1.32160346]] [[1.24081341 1.24331074 1.23082412 1.23082412]] [[1.18033837 1.19174571 1.17610869 1.19072033]]]],[[0.6117751 0.04245788 0.16607997 0.03193758 0.03003314 0.11771632]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32110171 1.32705923 1.28673804 1.28673804]] [[1.31248179 1.31500729 1.30373968 1.31481302]] [[1.33082792 1.33823027 1.3233117 1.33128345]] [[1.25437032 1.25793792 1.25080271 1.25258651]] [[1.17815945 1.18123558 1.17303256 1.17982569]]]],[[0.267222  0.25741214 0.20655355 0.01422598 0.12120356 0.13338278]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32956312 1.33724745 1.32490071 1.32852702]] [[1.31714424 1.31733851 1.31034483 1.31452161]] [[1.36658695 1.36658695 1.34460768 1.3508712 ]] [[1.26328933 1.2672137 1.26043525 1.26043525]] [[1.17918482 1.18097924 1.1770059 1.1779031 ]]]],[[0.1839525 0.3102135 0.03117809 0.0855922 0.14212681 0.24693696]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32326023 1.32913141 1.31333103 1.32645484]] [[1.32248664 1.32831472 1.31627003 1.31966974]] [[1.36635918 1.37034506 1.35633755 1.36670083]] [[1.27006778 1.27470567 1.26864074 1.27434891]] [[1.18238913 1.18443989 1.17508331 1.17533966]]]],[[0.30261514 0.15275463 0.09313716 0.20096453 0.10470502 0.14582354]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32921775 1.33025384 1.31505785 1.31626662]] [[1.32384653 1.3240408 1.31520155 1.32083536]] [[1.36840907 1.37228106 1.34665756 1.36806742]] [[1.26971102 1.27220835 1.26328933 1.26864074]] [[1.18046655 1.18315816 1.17431428 1.18072289]]]],[[0.10566573 0.45751485 0.14656234 0.08179421 0.14992708 0.05853576]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.34778104 1.35054395 1.33543429 1.33569332]] [[1.32918893 1.33443419 1.31986401 1.32540068]] [[1.37045895 1.37193941 1.36100672 1.37080059]] [[1.26828398 1.27078131 1.2654299 1.26792722]] [[1.1885414 1.18918226 1.17892848 1.1816201 ]]]],[[0.05768777 0.0965423 0.41336092 0.25456586 0.02466965 0.1531735 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.3443274 1.35252979 1.33871525 1.34700397]] [[1.33657115 1.33763963 1.32909179 1.33200583]] [[1.38253046 1.3835554 1.3669286 1.37831682]] [[1.26150553 1.26257581 1.25615412 1.26150553]] [[1.19495001 1.19738529 1.18841323 1.1885414 ]]]],[[0.8975477 0.02462325 0.00752346 0.00972594 0.02528241 0.03529727]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.34234156 1.34743568 1.335866 1.34639959]] [[1.34074794 1.34424478 1.33657115 1.34103934]] [[1.41236761 1.41601184 1.38640246 1.38913563]] [[1.2654299 1.27042455 1.26186229 1.26971102]] [[1.19392463 1.20123045 1.19161753 1.19648808]]]],[[0.04738854 0.3352938 0.34568244 0.15000452 0.09864378 0.02298704]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.29727163 1.33457089 1.29260922 1.32619582]] [[1.30480816 1.33385138 1.30393395 1.33268577]] [[1.37478647 1.41088714 1.37228106 1.40359868]] [[1.26150553 1.28112736 1.26079201 1.27541919]] [[1.17610869 1.18892592 1.17546783 1.18533709]]]],[[0.02644394 0.05522591 0.27240974 0.24290776 0.15213756 0.2508751 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.31704369 1.32395096 1.30486963 1.3060784 ]] [[1.30684798 1.30985915 1.27071394 1.28965517]] [[1.38104999 1.39653798 1.2982576 1.3245644 ]] [[1.26007849 1.26293257 1.25294328 1.25829468]] [[1.17546783 1.18533709 1.1709818 1.1709818 ]]]],[[0.22018898 0.13972066 0.15746503 0.11404259 0.30477926 0.06380357]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32153341 1.32947677 1.31782076 1.32429632]] [[1.32520641 1.32695483 1.30490529 1.31306459]] [[1.40325703 1.43947159 1.4015488 1.41168432]] [[1.27220835 1.27684624 1.26364609 1.26578666]] [[1.18533709 1.18956678 1.17546783 1.17892848]]]],[[0.15005921 0.24561593 0.11419831 0.2265835 0.14323975 0.12030327]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32956312 1.33465723 1.3202383 1.32964946]] [[1.3488101 1.35201554 1.32666343 1.33443419]] [[1.42068102 1.43024712 1.40712903 1.42330031]] [[1.26757046 1.2689975 1.26221905 1.26507314]] [[1.19597539 1.19969239 1.18469623 1.18597795]]]],[[0.20622987 0.21533906 0.16018532 0.07335855 0.306985  0.03790234]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32792264 1.33742013 1.32369194 1.33742013]] [[1.35522098 1.35939777 1.34725595 1.35172414]] [[1.39995445 1.43115818 1.39904339 1.41976996]] [[1.26828398 1.27577595 1.26685694 1.27256511]] [[1.20302487 1.20571648 1.19802615 1.1991797 ]]]],[[0.16963519 0.26390314 0.20194152 0.23914029 0.0279655 0.09741434]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32395096 1.33111725 1.31816612 1.328268 ]] [[1.37076251 1.37202525 1.35803788 1.36163186]] [[1.39858786 1.40849562 1.38879399 1.4015488 ]] [[1.28505173 1.28612201 1.27256511 1.27434891]] [[1.21520123 1.21750833 1.20507562 1.20507562]]]],[[0.15352829 0.4017318 0.03568333 0.14259237 0.04988226 0.21658207]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32852702 1.33267139 1.32127439 1.32731825]] [[1.38756678 1.39368626 1.37736765 1.3808645 ]] [[1.4079262 1.41726455 1.39289375 1.40917891]] [[1.29040314 1.29183018 1.277203 1.28362469]] [[1.21814919 1.22250705 1.21622661 1.21879005]]]],[[0.22209957 0.15308705 0.09177867 0.04159297 0.16728587 0.32415596]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32628216 1.33172164 1.32369194 1.32964946]] [[1.37824186 1.38999514 1.37610491 1.38834386]] [[1.41202597 1.41954219 1.40189045 1.41134267]] [[1.30859793 1.31359258 1.29325722 1.29325722]] [[1.21340682 1.21917457 1.209818 1.2176365 ]]]],[[0.39186332 0.26716757 0.0968288 0.0546368 0.14017935 0.04932421]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32680021 1.33336211 1.32386462 1.32464169]] [[1.38329286 1.38474988 1.37445362 1.37736765]] [[1.41111491 1.42216149 1.40678738 1.41305091]] [[1.30146272 1.30931145 1.29825187 1.30360328]] [[1.21404768 1.21609844 1.20917713 1.21327865]]]],[[0.07086282 0.27543977 0.1570546 0.30707178 0.0649109 0.12466004]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.31894319 1.33111725 1.31566223 1.32939043]] [[1.37795046 1.39086935 1.37357941 1.38941234]] [[1.39460198 1.41418973 1.3893634 1.40804009]] [[1.30645737 1.30824117 1.30039244 1.30645737]] [[1.22058447 1.22442963 1.2107152 1.21866188]]]],[[0.08410858 0.14234516 0.650986  0.05015904 0.06808052 0.00432074]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.3225695 1.32386462 1.31428078 1.32248316]] [[1.373288 1.38406994 1.36891695 1.3758135 ]] [[1.4117982 1.41213985 1.39232434 1.39870174]] [[1.302533 1.30324652 1.29575455 1.29825187]] [[1.22276339 1.22340426 1.21263779 1.22276339]]]],[[0.21243176 0.32533875 0.22249475 0.09487518 0.07009424 0.07476531]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.34216888 1.34216888 1.32006562 1.32602314]] [[1.39368626 1.39456047 1.37795046 1.38047596]] [[1.41362032 1.41817561 1.4034848 1.40895114]] [[1.34677132 1.34677132 1.32679272 1.33178737]] [[1.23237631 1.232889 1.22289157 1.22289157]]]],[[0.4088578 0.1371791 0.15341641 0.17836188 0.05393982 0.06824505]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.32904507 1.3335348 1.32498705 1.33258505]] [[1.39475474 1.40203983 1.39397766 1.40009713]] [[1.42774172 1.42990548 1.41065938 1.41236761]] [[1.34391723 1.3514092 1.34356047 1.34677132]] [[1.2375032 1.23801589 1.23186362 1.23455524]]]],[[0.17138909 0.36973816 0.11641381 0.06972835 0.11259253 0.16013807]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.3335348 1.34527715 1.32774996 1.32878605]] [[1.3893152 1.40038854 1.38640117 1.39242351]] [[1.41920055 1.43719394 1.41521467 1.43047489]] [[1.36032822 1.36425259 1.35283625 1.35390653]] [[1.22776211 1.23814407 1.22481415 1.23391438]]]],[[0.10421035 0.18071432 0.12163655 0.11303086 0.13048375 0.34992427]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.34147816 1.34674495 1.33379382 1.33845623]] [[1.39504614 1.39650316 1.3836814 1.39222924]] [[1.43081654 1.43389136 1.41339255 1.42443913]] [[1.34998216 1.35890118 1.34891188 1.35890118]] [[1.23160728 1.23327352 1.2273776 1.23083825]]]],[[0.1284004 0.18032452 0.07380307 0.30694094 0.25452554 0.05600546]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.3381972 1.34294595 1.33310309 1.34044207]] [[1.38542982 1.39844585 1.37678485 1.39834871]] [[1.62099989 1.63648787 1.53980184 1.62293588]] [[1.35176597 1.35319301 1.33535498 1.34070639]] [[1.23160728 1.2319918 1.2213535 1.22878749]]]],[[0.2450072 0.31571862 0.07967907 0.0625018 0.187445  0.10964825]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.28630634 1.33992402 1.26074944 1.33992402]] [[1.3409422 1.39475474 1.3186984 1.39038368]] [[1.58797403 1.68875982 1.56030065 1.64639563]] [[1.31894399 1.34391723 1.31680342 1.33000357]] [[1.21199692 1.23365804 1.20110228 1.23160728]]]],[[0.26258016 0.1675326 0.10037404 0.13301532 0.26425478 0.07224319]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25556899 1.26135382 1.23044379 1.25833189]] [[1.33317144 1.34667314 1.27440505 1.29888295]] [[1.58387427 1.61940553 1.54936795 1.58489921]] [[1.32179807 1.32322512 1.3043168 1.31323582]] [[1.19841066 1.20533197 1.18943861 1.20084594]]]],[[0.0838058 0.26161775 0.42074135 0.06444493 0.07963098 0.08975916]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.26567087 1.27309618 1.25323778 1.2705923 ]] [[1.3510442 1.35852356 1.34133074 1.34813016]] [[1.55563148 1.61986106 1.54765972 1.6157613 ]] [[1.31823047 1.31965751 1.31216554 1.31537638]] [[1.21866188 1.22199436 1.20443476 1.20481928]]]],[[0.3366827 0.20223348 0.14095455 0.10137351 0.03870067 0.18005505]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25332412 1.27352789 1.24192713 1.27352789]] [[1.3428849 1.36813987 1.32501214 1.35298689]] [[1.55642865 1.58581027 1.54037126 1.56929735]] [[1.32215483 1.33214413 1.31751695 1.33214413]] [[1.22173802 1.23045373 1.21699564 1.22173802]]]],[[0.05019203 0.2500999 0.13029759 0.10300329 0.40918523 0.057222 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24581247 1.24745294 1.22785357 1.2374374 ]] [[1.33579407 1.33948519 1.30597377 1.3271491 ]] [[1.53832138 1.54504043 1.51577269 1.54469878]] [[1.33535498 1.33749554 1.32572244 1.33107385]] [[1.20699821 1.21161241 1.19879518 1.21045886]]]],[[0.13032205 0.09197056 0.05514753 0.3323881 0.3396407 0.05053112]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.22837161 1.24762563 1.22776723 1.24140908]] [[1.33890238 1.34385624 1.32384653 1.33414279]] [[1.53592985 1.55449265 1.52089739 1.55198725]] [[1.33178737 1.33499822 1.32572244 1.33499822]] [[1.20699821 1.21045886 1.2014868 1.20879262]]]],[[0.09620667 0.19099744 0.06152707 0.11994438 0.49790204 0.03342244]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.26351235 1.26696598 1.24037299 1.24037299]] [[1.36328315 1.37416221 1.34657601 1.34813016]] [[1.58831568 1.59890673 1.56474206 1.56941123]] [[1.37852301 1.38530146 1.3731716 1.37388512]] [[1.21494489 1.21571392 1.20802358 1.2144322 ]]]],[[0.36211193 0.12068742 0.16314632 0.09478422 0.07887848 0.18039167]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25202901 1.26808841 1.25142462 1.26808841]] [[1.36872268 1.38222438 1.36172899 1.37163672]] [[1.57590252 1.60152602 1.57077782 1.5952625 ]] [[1.3613985 1.3731716 1.36068498 1.37210132]] [[1.20968982 1.21699564 1.20904896 1.21494489]]]],[[0.13640095 0.54383284 0.1548687 0.08016221 0.06667104 0.01806427]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25945433 1.26118114 1.24857538 1.2564324 ]] [[1.40106848 1.43224866 1.38659543 1.40922778]] [[1.6318187 1.63421023 1.57180276 1.58091334]] [[1.36068498 1.3613985 1.35604709 1.35711737]] [[1.21174058 1.21468854 1.20571648 1.21263779]]]],[[0.32767087 0.30321002 0.10528424 0.18129005 0.05945877 0.023086 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25738214 1.26662062 1.25297876 1.25859092]] [[1.39572608 1.41593006 1.39543468 1.40990772]] [[1.62020271 1.64764833 1.60437308 1.6176973 ]] [[1.37031752 1.3749554 1.36924724 1.36924724]] [[1.20417842 1.21135606 1.20315304 1.21109972]]]],[[0.0627102 0.30513787 0.161151  0.13417836 0.0563314 0.2804912 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.2629943 1.2705923 1.25289242 1.2530651 ]] [[1.41243322 1.41418164 1.38960661 1.39630889]] [[1.62863 1.63238811 1.6125726 1.61826671]] [[1.37424188 1.3749554 1.36460935 1.37210132]] [[1.22507049 1.2259677 1.20340938 1.20687003]]]],[[0.05414588 0.34586334 0.25547928 0.05377369 0.15999675 0.13074102]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25902262 1.28026248 1.25522362 1.27067864]] [[1.40806217 1.42680913 1.40223409 1.41874696]] [[1.62544129 1.65539232 1.60881449 1.64024599]] [[1.37995005 1.38886907 1.37780949 1.37780949]] [[1.22045629 1.23391438 1.21891823 1.22789028]]]],[[0.07755018 0.2614933 0.0688752 0.14217667 0.22772758 0.22217712]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.24097738 1.26195821 1.24002763 1.25202901]] [[1.38455561 1.40660515 1.38455561 1.40194269]] [[1.61177542 1.64423186 1.60687849 1.63876552]] [[1.37602569 1.38922583 1.37602569 1.37959329]] [[1.21635478 1.22199436 1.21289413 1.21955909]]]],[[0.17334346 0.38854036 0.27843884 0.04315874 0.02814664 0.08837198]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.25910896 1.26152651 1.23605595 1.24753929]] [[1.39689169 1.39951433 1.37105391 1.38912093]] [[1.63933493 1.64411798 1.61120601 1.62453024]] [[1.38672851 1.38708527 1.37031752 1.38030681]] [[1.23340169 1.23558062 1.21327865 1.21955909]]]],[[0.18340984 0.31699556 0.14376071 0.10490361 0.05833178 0.19259854]]
