,0,1,2,3
200,8945.60309625195,0.006861155035964085,"0.23,0.39,0.12,0.14,0.09,0.03","1.000,1.014,1.014,1.006,1.017,0.970"
201,8985.062880713958,0.004401381210763473,"0.07,0.31,0.12,0.05,0.41,0.05","1.000,1.011,1.005,0.989,1.001,1.036"
202,8969.562461266707,-0.001726621748197603,"0.04,0.43,0.08,0.13,0.18,0.14","1.000,0.995,1.007,1.023,0.984,1.006"
203,8934.9101018899,-0.003870809656235791,"0.11,0.14,0.14,0.44,0.12,0.05","1.000,0.991,0.995,1.000,0.996,1.012"
204,8879.044409166205,-0.006272147583457481,"0.20,0.30,0.08,0.08,0.23,0.11","1.000,1.001,1.002,0.979,0.989,0.994"
205,8784.528136192583,-0.010701931879165483,"0.13,0.14,0.06,0.19,0.39,0.09","1.000,0.996,0.990,0.973,0.994,0.991"
206,8777.317329002068,-0.0008211901886992436,"0.19,0.12,0.27,0.18,0.16,0.08","1.000,0.968,1.005,1.001,1.008,1.018"
207,8712.42088086955,-0.007421122625241551,"0.09,0.09,0.06,0.36,0.22,0.17","1.000,0.994,1.010,0.981,1.007,0.996"
208,8640.18567304927,-0.008325622418731799,"0.24,0.32,0.06,0.13,0.21,0.04","1.000,0.997,0.996,0.986,0.985,0.989"
209,8497.546300335944,-0.016646621247121525,"0.20,0.11,0.10,0.16,0.17,0.26","1.000,0.971,0.980,0.963,0.980,0.997"
210,8582.956778406746,0.010001015728218585,"0.24,0.13,0.08,0.12,0.13,0.29","1.000,1.016,1.008,1.032,1.005,1.010"
211,8558.759625736311,-0.0028231908837725336,"0.14,0.23,0.31,0.07,0.10,0.17","1.000,0.996,1.006,0.998,0.979,0.999"
212,8553.488252103367,-0.0006160936701377652,"0.03,0.09,0.03,0.51,0.30,0.04","1.000,1.032,1.011,0.994,1.004,1.021"
213,8568.139809034159,0.0017114681448313247,"0.08,0.26,0.18,0.22,0.20,0.06","1.000,1.013,1.005,1.002,0.995,0.996"
214,8647.06542299631,0.00916935533254883,"0.12,0.22,0.12,0.34,0.07,0.12","1.000,1.004,1.001,1.027,1.001,1.000"
215,8639.735457184659,-0.0008480419600770451,"0.18,0.02,0.09,0.14,0.22,0.35","1.000,0.987,1.002,1.017,0.996,0.999"
216,8648.229182873538,0.0009826172772953528,"0.18,0.23,0.14,0.08,0.19,0.18","1.000,1.010,1.000,0.994,1.006,0.996"
217,8627.968940729434,-0.0023454525454075837,"0.59,0.05,0.18,0.05,0.03,0.10","1.000,0.993,0.998,1.011,0.983,0.997"
218,8627.461523575637,-5.881245964764303e-05,"0.24,0.03,0.39,0.03,0.28,0.03","1.000,0.998,1.004,0.996,0.999,1.004"
219,8592.492845296056,-0.004061419165025219,"0.16,0.21,0.22,0.09,0.09,0.23","1.000,1.004,0.992,1.033,0.978,0.990"
220,8636.00152383295,0.005050792030768449,"0.21,0.12,0.21,0.09,0.04,0.33","1.000,0.992,1.012,0.999,1.011,1.011"
221,8557.312458746697,-0.009153513347185071,"0.10,0.14,0.42,0.10,0.13,0.12","1.000,0.991,0.994,1.012,0.969,0.989"
222,8429.129207850398,-0.015092705893224024,"0.14,0.22,0.20,0.19,0.18,0.08","1.000,0.991,0.977,0.972,0.994,0.991"
223,8612.340928498403,0.021502696465292313,"0.10,0.28,0.13,0.12,0.18,0.20","1.000,1.033,1.030,1.027,1.006,1.027"
224,8466.162329358584,-0.017118850145092904,"0.23,0.10,0.40,0.07,0.06,0.13","1.000,0.994,0.968,0.999,0.996,0.989"
225,8444.383464196882,-0.002575774604649177,"0.06,0.28,0.20,0.18,0.21,0.07","1.000,1.000,1.024,0.996,0.980,0.994"
226,8309.563504670648,-0.01609446060490125,"0.09,0.13,0.06,0.30,0.21,0.21","1.000,0.978,0.976,0.989,0.982,0.985"
227,8304.06349851049,-0.0006621078419580444,"0.36,0.18,0.23,0.11,0.02,0.10","1.000,1.005,0.993,1.011,1.011,1.003"
228,8265.14843663946,-0.004697282354361468,"0.24,0.24,0.33,0.09,0.07,0.03","1.000,0.974,1.028,0.946,0.988,0.974"
229,8304.88455226981,0.004796151199935335,"0.06,0.27,0.07,0.19,0.22,0.19","1.000,0.994,1.020,1.010,1.013,1.010"
230,8372.056274848423,0.008055684376208292,"0.18,0.05,0.21,0.38,0.15,0.04","1.000,0.982,1.008,1.024,0.994,1.023"
231,8475.174185136057,0.012241679519866731,"0.22,0.15,0.22,0.08,0.12,0.21","1.000,1.008,1.016,1.026,1.030,1.016"
232,8364.548710920975,-0.013138822570966933,"0.10,0.14,0.12,0.26,0.13,0.25","1.000,0.979,0.986,0.987,0.996,0.985"
233,8158.344455387163,-0.024961120279979855,"0.14,0.18,0.08,0.07,0.22,0.32","1.000,0.973,0.969,0.989,0.973,0.970"
234,8174.850606512805,0.0020211791608784903,"0.16,0.06,0.07,0.06,0.37,0.28","1.000,1.012,1.003,1.003,0.996,1.011"
235,8257.33584409418,0.010039556288374031,"0.14,0.12,0.22,0.31,0.15,0.05","1.000,0.999,1.024,1.024,0.998,1.003"
236,8306.842477842363,0.0059775716244440565,"0.18,0.31,0.14,0.24,0.06,0.08","1.000,1.013,1.009,1.000,1.013,1.015"
237,8262.050334474949,-0.005406788853486067,"0.14,0.14,0.08,0.17,0.18,0.29","1.000,0.995,0.996,0.987,1.003,0.996"
238,8249.720740275354,-0.001493431132901834,"0.02,0.12,0.09,0.04,0.13,0.60","1.000,0.989,0.999,0.981,0.999,1.003"
239,8314.03463260722,0.007765656288691336,"0.07,0.19,0.09,0.09,0.38,0.18","1.000,1.018,1.012,1.014,1.006,1.009"
240,8227.20566012632,-0.010498580332341724,"0.21,0.36,0.04,0.12,0.13,0.14","1.000,0.987,0.999,0.981,0.996,0.989"
241,8117.994108201007,-0.013363333419760405,"0.14,0.44,0.18,0.12,0.08,0.05","1.000,0.981,0.986,0.995,0.996,0.990"
242,7976.961735671686,-0.017525488561116045,"0.31,0.13,0.09,0.23,0.17,0.07","1.000,1.001,0.979,0.944,1.005,0.976"
243,8028.514379119956,0.006441897929964976,"0.17,0.11,0.05,0.29,0.01,0.37","1.000,0.975,1.004,1.025,1.030,1.008"
244,7806.2408956951795,-0.02807597340849513,"0.25,0.28,0.08,0.10,0.23,0.06","1.000,0.980,0.986,0.983,0.928,0.987"
245,7594.296765191968,-0.027525988657635708,"0.10,0.20,0.29,0.08,0.10,0.23","1.000,0.958,0.979,0.940,0.985,0.980"
246,7487.298365062189,-0.014189506411372585,"0.07,0.13,0.10,0.22,0.35,0.14","1.000,1.005,0.986,0.974,0.988,0.988"
247,7577.0554492822685,0.011916627489531218,"0.11,0.13,0.20,0.02,0.23,0.30","1.000,1.016,1.017,0.988,1.016,1.014"
248,7666.994445101653,0.011800019028488094,"0.07,0.12,0.16,0.29,0.15,0.20","1.000,1.015,1.005,1.039,0.978,1.011"
249,7472.111205356588,-0.025747096296377135,"0.13,0.70,0.03,0.09,0.02,0.03","1.000,0.974,0.983,0.967,0.984,0.978"
250,7516.259329454604,0.005891000849142357,"0.18,0.09,0.17,0.13,0.21,0.22","1.000,1.022,1.017,1.028,0.992,1.010"
251,7338.529768242901,-0.023930066100015482,"0.09,0.20,0.14,0.05,0.05,0.47","1.000,0.976,0.993,0.963,0.961,0.973"
252,7368.286679235226,0.004046688378286603,"0.07,0.15,0.29,0.14,0.18,0.17","1.000,0.995,1.000,1.008,1.036,0.994"
253,7248.1702118867815,-0.016436154442175607,"0.40,0.01,0.14,0.28,0.13,0.05","1.000,1.001,0.986,0.980,0.947,0.990"
254,7263.964801030944,0.0021767431693008165,"0.13,0.23,0.23,0.06,0.20,0.17","1.000,0.995,1.001,1.029,1.006,1.012"
255,7432.813630377686,0.022978676543756293,"0.09,0.32,0.18,0.20,0.15,0.05","1.000,1.053,1.019,0.995,1.027,1.016"
256,7274.834343334219,-0.021483430035363533,"0.04,0.10,0.12,0.22,0.35,0.17","1.000,0.980,0.968,0.991,0.972,0.987"
257,7289.31004258436,0.001987855054629409,"0.08,0.06,0.17,0.10,0.53,0.06","1.000,1.006,1.001,1.001,1.005,1.002"
258,7181.875481259511,-0.014848339137174362,"0.03,0.04,0.22,0.16,0.41,0.15","1.000,0.934,0.977,0.997,0.991,0.987"
259,7054.458841385822,-0.017900681363222634,"0.22,0.03,0.22,0.19,0.10,0.23","1.000,1.007,0.996,0.962,0.964,0.978"
260,7415.710650502193,0.04994093390297634,"0.37,0.11,0.08,0.09,0.18,0.17","1.000,1.035,1.055,1.002,1.177,1.074"
261,7390.608820503845,-0.003390694641804298,"0.13,0.07,0.13,0.42,0.08,0.16","1.000,0.991,1.005,1.000,0.976,0.999"
262,7226.933698106915,-0.022395277872273227,"0.06,0.54,0.07,0.05,0.09,0.18","1.000,0.980,0.981,0.971,0.961,0.987"
263,7238.120537007161,0.0015467402954326519,"0.07,0.22,0.03,0.21,0.07,0.41","1.000,1.020,1.000,0.975,0.984,1.013"
264,7240.712211950418,0.00035799501463579567,"0.08,0.12,0.16,0.23,0.33,0.08","1.000,1.003,0.981,1.022,1.002,0.991"
265,6994.077580980528,-0.03465584229104872,"0.12,0.08,0.23,0.14,0.37,0.06","1.000,0.973,0.917,0.966,0.984,0.971"
266,6791.979766589765,-0.029321261086351934,"0.21,0.06,0.11,0.34,0.05,0.23","1.000,1.011,0.946,0.975,0.976,0.947"
267,6754.301002005737,-0.005562982548097763,"0.02,0.07,0.03,0.15,0.34,0.39","1.000,1.000,0.985,1.005,0.979,1.008"
268,6747.740928041134,-0.0009717159100491842,"0.02,0.55,0.01,0.13,0.12,0.16","1.000,0.992,1.023,1.006,1.002,1.027"
269,6585.577473034527,-0.024325744968356097,"0.09,0.05,0.02,0.08,0.65,0.11","1.000,0.994,0.992,0.980,0.975,0.976"
270,6629.345720841893,0.006624088117002519,"0.14,0.20,0.08,0.41,0.08,0.09","1.000,1.003,1.023,1.005,1.028,1.028"
271,6892.088039040127,0.038867977986924145,"0.04,0.07,0.04,0.26,0.36,0.23","1.000,1.028,1.029,1.089,1.036,1.010"
272,6971.979700587549,0.011525123415407998,"0.18,0.55,0.08,0.06,0.08,0.05","1.000,1.015,1.038,1.001,1.028,1.013"
273,6898.711918105977,-0.010564500449980767,"0.11,0.09,0.16,0.11,0.15,0.39","1.000,0.981,0.984,1.002,1.002,0.989"
274,6908.428721740744,0.0014075043475493484,"0.21,0.07,0.13,0.25,0.14,0.19","1.000,0.998,1.004,1.011,0.989,1.004"
275,7004.123693996801,0.013756854758139361,"0.03,0.36,0.06,0.13,0.29,0.14","1.000,1.009,1.036,1.023,1.015,1.021"
276,6822.48179834824,-0.026275769036062928,"0.08,0.04,0.10,0.22,0.41,0.14","1.000,0.977,0.991,0.973,0.964,0.988"
277,6826.722732039483,0.0006214184597022289,"0.07,0.12,0.06,0.39,0.14,0.21","1.000,1.015,1.004,1.004,0.996,0.996"
278,6827.114322939468,5.7359832040679604e-05,"0.06,0.13,0.07,0.41,0.25,0.08","1.000,1.007,1.039,0.992,0.996,1.020"
279,6834.153757169379,0.0010305682915617053,"0.10,0.33,0.09,0.18,0.20,0.10","1.000,1.002,0.999,1.004,1.009,0.993"
280,6827.607741007625,-0.0009582976051191567,"0.14,0.16,0.19,0.10,0.33,0.07","1.000,1.000,1.001,1.000,1.000,1.000"
281,6771.115157604763,-0.008308560856419449,"0.22,0.04,0.09,0.15,0.49,0.01","1.000,0.997,0.982,1.028,0.981,0.995"
282,6850.637879252336,0.011675975164739248,"0.61,0.16,0.08,0.07,0.06,0.03","1.000,1.040,1.038,1.030,1.023,1.031"
283,6863.633753823913,0.0018952342215881547,"0.10,0.37,0.18,0.24,0.07,0.04","1.000,1.002,1.000,1.006,1.018,0.995"
284,6849.9548888543995,-0.0019949365352123958,"0.15,0.08,0.14,0.13,0.43,0.07","1.000,1.007,0.987,0.997,1.005,0.995"
285,6957.687039401692,0.015605030506368318,"0.13,0.03,0.12,0.40,0.30,0.01","1.000,1.015,0.988,1.017,1.037,1.000"
286,6885.793489799203,-0.010386722587096251,"0.16,0.09,0.16,0.12,0.15,0.31","1.000,0.989,0.988,1.009,1.013,0.973"
287,6776.63058604726,-0.015980359887951486,"0.16,0.18,0.27,0.06,0.21,0.12","1.000,0.992,0.991,0.975,0.967,0.982"
288,6906.6984985505305,0.01901172286097698,"0.09,0.10,0.05,0.07,0.51,0.18","1.000,1.001,1.011,1.019,1.037,1.001"
289,6891.148062694373,-0.0022540390445780255,"0.38,0.05,0.13,0.20,0.13,0.11","1.000,1.000,0.995,0.994,1.016,0.993"
290,7024.722803310105,0.01919805730628683,"0.05,0.07,0.32,0.02,0.24,0.30","1.000,1.011,1.014,1.028,1.040,1.020"
291,7008.183127530894,-0.002357271333478081,"0.32,0.13,0.06,0.15,0.20,0.15","1.000,1.003,1.012,0.991,0.999,0.998"
292,7031.21958279733,0.003281688888902612,"0.21,0.25,0.15,0.06,0.21,0.13","1.000,1.020,0.998,0.985,0.998,1.006"
293,7108.403843695456,0.010917550661694342,"0.21,0.10,0.30,0.08,0.09,0.22","1.000,1.013,1.015,1.018,1.040,1.006"
294,7152.633708779266,0.00620291570473235,"0.02,0.33,0.01,0.16,0.14,0.33","1.000,0.998,1.020,1.010,1.023,1.011"
295,7224.6781166533465,0.010022041918193874,"0.04,0.09,0.10,0.13,0.48,0.16","1.000,1.001,1.038,1.027,1.007,1.009"
296,7263.441896697193,0.005351125267691286,"0.11,0.28,0.08,0.29,0.13,0.11","1.000,1.000,0.990,1.024,1.008,1.000"
297,7248.812328250118,-0.0020161682914308955,"0.46,0.08,0.03,0.21,0.14,0.07","1.000,1.008,1.001,1.001,0.992,0.989"
298,7182.7748764049775,-0.009151857218490364,"0.21,0.05,0.31,0.04,0.26,0.13","1.000,0.994,0.996,0.979,0.974,1.013"
299,7164.410235706007,-0.0025600353777113175,"0.06,0.07,0.27,0.26,0.06,0.28","1.000,0.996,1.004,0.991,0.996,1.003"
300,7156.842372880969,-0.0010568717327041368,"0.15,0.14,0.10,0.09,0.30,0.22","1.000,0.995,0.999,1.008,1.003,0.999"
301,7286.9351972147215,0.018014171392849374,"0.09,0.46,0.03,0.15,0.14,0.13","1.000,1.024,1.009,1.021,1.024,1.018"
302,7314.766337212899,0.003812045279153161,"0.49,0.14,0.06,0.16,0.07,0.08","1.000,1.017,1.006,1.010,0.986,1.019"
303,7299.135599881216,-0.002139160829119939,"0.20,0.12,0.16,0.20,0.28,0.03","1.000,0.995,1.000,1.002,0.997,0.996"
304,7269.630679090773,-0.004050440588278465,"0.07,0.14,0.17,0.42,0.18,0.03","1.000,1.009,1.014,0.996,0.969,1.015"
305,7298.039092209733,0.0039002049849271663,"0.20,0.36,0.18,0.08,0.10,0.08","1.000,1.010,0.993,1.004,1.028,1.003"
306,7233.370463549819,-0.008900589489903618,"0.27,0.24,0.12,0.14,0.07,0.17","1.000,0.988,0.997,0.978,1.003,0.989"
307,7288.638865025907,0.007611710896340797,"0.13,0.02,0.29,0.13,0.35,0.07","1.000,1.010,1.013,1.018,1.006,1.016"
308,7162.0468210619,-0.017521006987892485,"0.04,0.11,0.13,0.40,0.24,0.08","1.000,0.978,0.983,0.986,0.979,0.992"
309,7192.667565352514,0.004266304422538143,"0.07,0.05,0.07,0.57,0.18,0.06","1.000,1.001,1.003,0.998,1.030,1.006"
310,7244.12589266198,0.007128805352016037,"0.13,0.32,0.10,0.11,0.27,0.07","1.000,1.003,0.988,1.003,1.035,0.997"
311,7312.08759773968,0.009337895319526017,"0.19,0.33,0.04,0.26,0.13,0.06","1.000,1.013,1.005,1.002,1.037,1.009"
312,7389.540261898303,0.01053670810842428,"0.15,0.24,0.09,0.18,0.22,0.12","1.000,1.014,1.012,1.023,1.005,1.015"
313,7378.3141421881455,-0.0015203456867012538,"0.06,0.07,0.17,0.32,0.10,0.28","1.000,1.001,0.999,1.000,0.983,1.008"
314,7319.459528832061,-0.008008686110748701,"0.14,0.15,0.17,0.06,0.10,0.38","1.000,0.980,1.008,0.992,0.966,0.997"
315,7312.446888235149,-0.0009585410040166007,"0.21,0.25,0.39,0.06,0.04,0.05","1.000,0.978,1.015,1.001,0.993,1.017"
316,7287.449869844895,-0.003424276654830715,"0.14,0.32,0.14,0.12,0.08,0.20","1.000,0.995,1.000,1.006,1.010,0.991"
317,7397.596549700088,0.015001484143733394,"0.10,0.20,0.09,0.14,0.27,0.20","1.000,1.002,0.998,1.022,1.044,1.005"
318,7152.94186708028,-0.033631434848272544,"0.06,0.17,0.06,0.03,0.54,0.13","1.000,0.989,1.000,0.995,0.946,0.996"
319,7089.5842678722465,-0.008897019607342868,"0.17,0.35,0.02,0.06,0.12,0.27","1.000,0.997,0.984,0.989,1.008,0.979"
320,6991.521959064237,-0.013928436100686068,"0.13,0.07,0.12,0.08,0.20,0.40","1.000,0.994,1.011,0.987,0.965,0.988"
321,6960.263822702745,-0.00448088712819937,"0.10,0.46,0.11,0.11,0.17,0.05","1.000,0.993,1.004,0.997,1.003,1.005"
322,6845.254123425536,-0.01666179572825254,"0.12,0.15,0.20,0.35,0.05,0.14","1.000,0.937,0.995,0.988,0.994,1.003"
323,6620.56692036788,-0.03337457966037664,"0.05,0.51,0.07,0.14,0.20,0.03","1.000,0.969,0.979,0.984,0.947,0.986"
324,6594.497082534375,-0.003945477925256269,"0.10,0.09,0.19,0.13,0.24,0.24","1.000,0.989,1.006,1.007,0.993,0.994"
325,6655.306562976651,0.009178989971681548,"0.25,0.10,0.14,0.11,0.34,0.06","1.000,0.999,1.007,0.996,1.026,1.016"
326,6637.535434529203,-0.0026737907571854616,"0.10,0.41,0.08,0.18,0.19,0.04","1.000,1.016,0.987,0.991,0.976,0.984"
327,6572.694308967608,-0.009816883968652317,"0.18,0.15,0.11,0.03,0.48,0.04","1.000,0.990,0.992,0.999,0.989,0.998"
328,6603.94087066295,0.004742731333110386,"0.18,0.10,0.36,0.10,0.20,0.07","1.000,0.990,1.006,1.040,1.005,1.004"
329,6623.82182900274,0.003005946471987696,"0.13,0.05,0.31,0.36,0.05,0.11","1.000,0.994,1.009,1.005,0.995,1.005"
330,6619.869024042709,-0.0005969340603413246,"0.08,0.43,0.03,0.26,0.16,0.04","1.000,1.001,1.003,1.003,1.003,1.006"
331,6722.941345180941,0.01545017408262916,"0.29,0.06,0.08,0.10,0.41,0.06","1.000,1.007,1.020,1.004,1.035,1.013"
332,6674.578956156856,-0.0072196343804944675,"0.20,0.13,0.33,0.14,0.12,0.08","1.000,0.990,0.996,1.001,0.992,0.976"
333,6748.879707612875,0.011070397299962864,"0.20,0.09,0.22,0.13,0.29,0.07","1.000,0.977,0.999,0.992,1.052,1.008"
334,6737.427683425034,-0.0016983191333794613,"0.15,0.05,0.15,0.16,0.39,0.10","1.000,1.002,1.000,0.975,1.011,0.986"
335,6819.581240121345,0.012119865494365344,"0.06,0.06,0.17,0.06,0.35,0.30","1.000,1.037,1.013,1.028,1.009,1.013"
336,6770.414074161667,-0.007235820078412695,"0.39,0.10,0.03,0.19,0.28,0.02","1.000,0.996,0.987,1.001,0.983,0.987"
337,6822.922878495476,0.007725706452923688,"0.06,0.07,0.11,0.21,0.16,0.39","1.000,1.011,1.008,0.996,1.033,1.008"
338,6740.70520632546,-0.012123405133488134,"0.17,0.16,0.18,0.08,0.25,0.15","1.000,0.996,0.992,0.991,0.974,0.993"
339,6786.1865285417025,0.006724603774093046,"0.06,0.05,0.15,0.48,0.25,0.02","1.000,1.011,1.010,1.006,1.013,1.010"
340,6792.659732263807,0.0009534247738181472,"0.06,0.13,0.05,0.62,0.08,0.06","1.000,1.013,0.997,1.003,0.994,0.994"
341,6939.9237457288145,0.021448208793801198,"0.07,0.44,0.14,0.13,0.10,0.13","1.000,1.015,1.031,1.027,1.060,1.028"
342,6923.944665783438,-0.0023051411837904006,"0.35,0.31,0.03,0.10,0.14,0.07","1.000,1.018,1.000,0.932,1.002,0.996"
343,7017.644281350593,0.013441943636089644,"0.10,0.06,0.04,0.39,0.18,0.23","1.000,1.008,0.998,1.037,1.005,0.999"
344,7058.890123109051,0.0058602435249417275,"0.51,0.10,0.08,0.19,0.06,0.05","1.000,0.999,1.008,1.033,0.999,1.008"
345,7028.2015450889785,-0.0043569854289987175,"0.11,0.11,0.06,0.17,0.17,0.37","1.000,0.995,0.993,1.013,0.994,0.991"
346,6898.25956276982,-0.018661704853141444,"0.20,0.08,0.15,0.27,0.20,0.10","1.000,0.986,1.006,0.935,1.000,1.004"
347,6889.316511894753,-0.0012972624166595363,"0.32,0.27,0.16,0.11,0.07,0.06","1.000,0.992,1.001,1.008,1.005,1.009"
348,6859.865365887297,-0.0042840645083936655,"0.29,0.11,0.06,0.23,0.08,0.23","1.000,1.002,0.985,0.991,0.998,1.000"
349,6933.2456811732545,0.010640240239525953,"0.07,0.23,0.19,0.08,0.21,0.22","1.000,1.007,1.004,1.019,1.030,1.008"
350,6919.8391726087075,-0.0019355274137730625,"0.12,0.07,0.29,0.07,0.41,0.03","1.000,1.004,0.994,0.997,1.003,1.001"
351,6931.320389113773,0.001657798985476522,"0.08,0.23,0.05,0.23,0.27,0.13","1.000,0.999,1.002,0.997,1.010,1.013"
352,6895.186112108026,-0.005226824182564181,"0.04,0.22,0.05,0.15,0.33,0.22","1.000,1.007,0.994,0.999,0.986,0.995"
353,6813.50883938467,-0.011916267669098687,"0.19,0.39,0.07,0.09,0.10,0.16","1.000,0.992,0.990,0.979,0.974,0.987"
354,6730.505641147825,-0.012256962292241257,"0.15,0.13,0.12,0.25,0.18,0.17","1.000,0.985,0.999,0.994,0.982,0.978"
355,6771.674641157098,0.006098145148266472,"0.19,0.21,0.12,0.20,0.03,0.25","1.000,1.001,1.000,1.031,1.005,1.002"
356,6795.226943905526,0.0034720273101344627,"0.09,0.15,0.15,0.13,0.42,0.06","1.000,0.997,1.000,1.008,1.012,0.995"
357,6771.209484893206,-0.0035407211363160506,"0.15,0.07,0.05,0.06,0.52,0.15","1.000,1.004,1.002,0.998,0.994,1.002"
358,6679.6493230913575,-0.013614234943308705,"0.17,0.21,0.13,0.10,0.17,0.21","1.000,0.977,0.983,0.984,1.003,0.983"
359,6718.470224839899,0.005794993879513461,"0.13,0.46,0.09,0.03,0.26,0.05","1.000,0.998,1.025,1.015,1.022,1.005"
360,6762.9728937631535,0.006602087058261547,"0.15,0.24,0.10,0.19,0.17,0.16","1.000,1.009,1.018,1.006,1.019,1.000"
361,6617.848293257491,-0.021692284680296096,"0.06,0.27,0.28,0.11,0.08,0.21","1.000,0.996,0.943,1.001,0.984,0.990"
362,6666.362480975907,0.007304070106453584,"0.30,0.13,0.04,0.22,0.13,0.19","1.000,1.006,1.023,1.005,1.014,1.022"
363,6466.648690993617,-0.030416358337231077,"0.27,0.15,0.38,0.07,0.03,0.10","1.000,0.972,0.958,0.964,0.952,0.959"
364,6341.3119186560825,-0.019572323378585842,"0.09,0.33,0.08,0.11,0.09,0.29","1.000,0.985,0.985,0.973,0.981,0.977"
365,6422.131878167163,0.01266445655427966,"0.37,0.07,0.30,0.06,0.10,0.11","1.000,1.017,1.018,1.028,1.038,1.025"
366,6540.812093664691,0.018311200273712806,"0.09,0.21,0.23,0.24,0.11,0.11","1.000,1.009,1.021,1.023,1.043,1.021"
367,6580.991126290292,0.006124029986432229,"0.30,0.40,0.10,0.08,0.10,0.02","1.000,1.013,1.015,1.019,1.000,0.967"
368,6560.384326281426,-0.0031361735266187997,"0.07,0.14,0.47,0.15,0.12,0.06","1.000,1.003,0.995,1.002,1.001,1.004"
369,6526.709414410213,-0.005146289445124634,"0.31,0.10,0.16,0.11,0.19,0.13","1.000,0.991,0.994,0.991,0.993,1.003"
370,6571.917887859865,0.006902807739601318,"0.03,0.11,0.29,0.29,0.25,0.03","1.000,1.006,1.005,0.996,1.031,0.992"
371,6571.381922023971,-8.155727160512165e-05,"0.09,0.19,0.47,0.06,0.09,0.10","1.000,1.004,1.000,1.009,1.000,1.006"
372,6641.228054862731,0.010572745822915501,"0.04,0.39,0.23,0.11,0.01,0.21","1.000,1.008,1.017,0.995,1.017,1.026"
373,6697.140248801682,0.008383712333568149,"0.21,0.22,0.05,0.16,0.20,0.15","1.000,1.003,1.004,1.031,1.020,1.001"
374,6662.002163115388,-0.005260542276599813,"0.18,0.15,0.15,0.09,0.34,0.08","1.000,1.005,1.004,1.003,0.980,1.013"
375,6564.171454426818,-0.014793771160850178,"0.03,0.34,0.19,0.12,0.28,0.03","1.000,0.994,0.998,0.986,0.966,1.000"
376,6614.5222744422435,0.007641283126606571,"0.15,0.02,0.23,0.47,0.10,0.04","1.000,1.020,1.004,1.015,1.017,1.009"
377,6597.952062268348,-0.0025082691461296627,"0.13,0.23,0.07,0.10,0.14,0.32","1.000,1.000,1.001,0.994,1.000,1.002"
378,6644.622722258779,0.00704860708394333,"0.14,0.28,0.04,0.17,0.31,0.06","1.000,1.011,1.000,1.017,1.009,1.000"
379,6635.0678127987385,-0.0014390261706282107,"0.08,0.05,0.05,0.22,0.56,0.04","1.000,1.000,1.000,1.001,0.999,1.005"
380,6674.440148023745,0.005916439614564652,"0.13,0.27,0.08,0.23,0.19,0.10","1.000,1.001,1.006,1.020,1.008,1.008"
381,6622.632279536052,-0.007792411589051669,"0.17,0.08,0.06,0.35,0.17,0.16","1.000,0.995,0.979,0.997,0.983,0.993"
382,6655.524787679456,0.004954388663788966,"0.24,0.10,0.20,0.27,0.08,0.11","1.000,0.992,1.018,1.004,1.007,1.014"
383,6591.526480952033,-0.009662347241021055,"0.32,0.24,0.11,0.06,0.19,0.09","1.000,0.987,0.992,0.985,0.988,0.988"
384,6629.48402183179,0.005742018760595742,"0.17,0.03,0.11,0.10,0.56,0.04","1.000,0.993,1.006,1.005,1.012,0.994"
385,6627.589523367581,-0.0002858094541975948,"0.14,0.03,0.26,0.23,0.17,0.18","1.000,1.065,1.000,0.994,1.006,1.001"
386,6667.616533102895,0.0060212877483589305,"0.09,0.20,0.06,0.14,0.36,0.15","1.000,1.014,1.005,1.000,1.010,1.008"
387,6697.254543899297,0.004435218149150744,"0.22,0.15,0.11,0.30,0.12,0.11","1.000,0.999,0.994,0.992,1.089,0.986"
388,6738.509585029986,0.006141097802743085,"0.04,0.55,0.26,0.02,0.06,0.08","1.000,1.018,0.999,1.023,0.973,1.003"
389,6685.343162976841,-0.007921228137498206,"0.06,0.19,0.13,0.07,0.47,0.07","1.000,0.985,0.983,0.994,1.000,1.000"
390,6672.732376485841,-0.0018881148261478164,"0.43,0.04,0.05,0.18,0.26,0.03","1.000,1.013,1.006,0.998,0.995,1.005"
391,6691.033015072984,0.0027388463491810704,"0.04,0.36,0.25,0.10,0.10,0.14","1.000,1.001,1.004,1.013,1.008,1.010"
392,6724.486005939823,0.0049872181839963085,"0.07,0.05,0.06,0.06,0.06,0.70","1.000,1.015,1.020,0.998,1.004,1.008"
393,6697.512732282723,-0.0040192687385629325,"0.07,0.30,0.11,0.14,0.26,0.12","1.000,1.008,0.994,1.005,0.987,0.998"
394,6725.596582455341,0.00418440921420574,"0.08,0.13,0.13,0.29,0.19,0.18","1.000,1.004,1.004,1.003,1.017,1.001"
395,6731.373985288876,0.0008586484096716941,"0.10,0.25,0.15,0.11,0.12,0.28","1.000,0.993,1.018,1.025,1.000,0.995"
396,6778.129197350876,0.00692185317371407,"0.19,0.22,0.05,0.11,0.39,0.04","1.000,0.999,1.010,1.051,1.006,1.006"
397,7017.170415936012,0.034658927845843075,"0.09,0.06,0.17,0.56,0.06,0.06","1.000,1.002,0.994,1.071,0.993,0.999"
398,6998.117336187901,-0.002718901220218267,"0.05,0.10,0.15,0.32,0.25,0.14","1.000,1.012,0.999,0.989,0.998,1.011"
399,6976.594082449464,-0.0030803170258074646,"0.10,0.17,0.16,0.27,0.11,0.19","1.000,0.999,0.997,0.995,1.001,0.999"
